tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
266411,266711,267611,686236.3,243694,442542.3,442586.7,442601.5,266711,267011,267611,375293.8,116184,259109.8,259201.6,259232.3,267011,267311,267611,217681.8,33540,184141.8,184058.9,184031.3,267311,267611,267611,902312.8,185923,716389.8,716364.4,716356.0,0,7427.865,7428.0,False,0,0,0,0,0,True,True,False
267737,268037,268937,686335.5,243694,442641.5,442596.7,442597.8,268037,268337,268937,375412.0,116184,259228.0,259200.6,259224.6,268337,268637,268937,217682.0,33540,184142.0,184086.6,184038.1,268637,268937,268937,902349.5,185923,716426.5,716382.1,716358.1,0,7429.021,7429.0,False,0,0,0,0,0,True,True,False
269062,269362,270262,686297.5,243694,442603.5,442597.2,442597.5,269362,269662,270262,375396.5,116184,259212.5,259195.6,259218.7,269662,269962,270262,217643.3,33540,184103.3,184104.6,184050.2,269962,270262,270262,902326.3,185923,716403.3,716393.9,716364.1,0,7428.49,7428.5,False,0,0,0,0,0,True,True,False
270388,270688,271588,686294.5,243694,442600.5,442596.9,442597.4,270688,270988,271588,375469.5,116184,259285.5,259208.9,259212.9,270988,271288,271588,217651.8,33540,184111.8,184124.7,184063.7,271288,271588,271588,902291.8,185923,716368.8,716397.1,716371.5,0,7428.683,7428.5,False,0,0,0,0,0,True,True,False
271714,272014,272914,686274.5,243694,442580.5,442606.5,442597.3,272014,272314,272914,375419.8,116184,259235.8,259240.4,259212.0,272314,272614,272914,217688.5,33540,184148.5,184126.4,184078.8,272614,272914,272914,902301.3,185923,716378.3,716394.2,716377.9,0,7428.584,7428.5,False,0,0,0,0,0,True,True,False
273040,273340,274240,686313.5,243694,442619.5,442601.0,442599.6,273340,273640,274240,375392.8,116184,259208.8,259235.6,259219.0,273640,273940,274240,217673.3,33540,184133.3,184124.2,184090.7,273940,274240,274240,902210.0,185923,716287.0,716359.3,716381.9,0,7428.128,7428.0,False,0,0,0,0,0,True,True,False
274365,274665,275565,686226.3,243694,442532.3,442583.2,442599.9,274665,274965,275565,375391.3,116184,259207.3,259234.3,259223.2,274965,275265,275565,217693.8,33540,184153.8,184136.8,184099.0,275265,275565,275565,902223.5,185923,716300.5,716333.6,716376.3,0,7427.893,7428.0,False,0,0,0,0,0,True,True,False
275693,275993,276893,686289.8,243694,442595.8,442582.0,442595.8,275993,276293,276893,375411.8,116184,259227.8,259219.9,259225.9,276293,276593,276893,217663.3,33540,184123.3,184139.7,184108.4,276593,276893,276893,902242.0,185923,716319.0,716321.2,716365.7,0,7428.215,7428.0,False,0,0,0,0,0,True,True,False
277019,277319,278219,686361.8,243694,442667.8,442603.8,442592.4,277319,277619,278219,375364.3,116184,259180.3,259206.0,259224.4,277619,277919,278219,217688.5,33540,184148.5,184139.7,184116.2,277919,278219,278219,902275.0,185923,716352.0,716314.6,716354.6,0,7428.595,7428.5,False,0,0,0,0,0,True,True,False
278346,278646,279546,686266.8,243694,442572.8,442592.1,442595.2,278646,278946,279546,375426.0,116184,259242.0,259214.3,259219.9,278946,279246,279546,217665.3,33540,184125.3,184137.7,184122.0,279246,279546,279546,902243.8,185923,716320.8,716323.1,716344.7,0,7428.195,7428.0,False,0,0,0,0,0,True,True,False
279671,279971,280871,686304.0,243694,442610.0,442611.6,442594.5,279971,280271,280871,375380.3,116184,259196.3,259211.6,259218.5,280271,280571,280871,217697.5,33540,184157.5,184138.6,184125.9,280571,280871,280871,902250.8,185923,716327.8,716329.9,716339.3,0,7428.337,7428.0,False,0,0,0,0,0,True,True,False
280995,281295,282195,686263.0,243694,442569.0,442604.9,442598.7,281295,281595,282195,375423.5,116184,259239.5,259214.5,259216.8,281595,281895,282195,217706.8,33540,184166.8,184149.5,184129.1,281895,282195,282195,902306.0,185923,716383.0,716345.9,716337.0,0,7428.658,7428.5,False,0,0,0,0,0,True,True,False
282320,282620,283520,686265.5,243694,442571.5,442580.8,442600.3,282620,282920,283520,375386.5,116184,259202.5,259220.1,259216.2,282920,283220,283520,217696.0,33540,184156.0,184151.4,184134.2,283220,283520,283520,902269.3,185923,716346.3,716344.4,716339.2,0,7428.275,7428.0,False,0,0,0,0,0,True,True,False
283645,283945,284845,686263.0,243694,442569.0,442579.9,442595.4,283945,284245,284845,375407.0,116184,259223.0,259215.3,259217.2,284245,284545,284845,217700.0,33540,184160.0,184160.1,184138.4,284545,284845,284845,902347.3,185923,716424.3,716370.3,716340.5,0,7428.749,7429.0,False,0,0,0,0,0,True,True,False
284970,285270,286170,686292.3,243694,442598.3,442576.9,442591.6,285270,285570,286170,375427.5,116184,259243.5,259227.1,259216.7,285570,285870,286170,217697.5,33540,184157.5,184160.1,184143.8,285870,286170,286170,902262.8,185923,716339.8,716373.3,716347.9,0,7428.557,7428.5,False,0,0,0,0,0,True,True,False
