tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
28004,28304,29204,745667.5,255127,490540.5,490540.5,490540.5,28304,28604,29204,680805.5,115808,564997.5,564997.5,564997.5,28604,28904,29204,230188.0,36231,193957.0,193957.0,193957.0,28904,29204,29204,542027.0,173834,368193.0,368193.0,368193.0,0,7455.469,7455.5,True,0,0,0,0,0,True,True,False
29328,29628,30528,745919.3,255127,490792.3,490603.4,490540.5,29628,29928,30528,680622.0,115808,564814.0,564951.6,564997.5,29928,30228,30528,230378.5,36231,194147.5,194004.6,193957.0,30228,30528,30528,541752.8,173834,367918.8,368124.4,368193.0,0,7455.376,7455.0,False,0,0,0,0,0,True,True,False
30652,30952,31852,746009.8,255127,490882.8,490689.0,490556.2,30952,31252,31852,680488.0,115808,564680.0,564872.3,564986.1,31252,31552,31852,230399.5,36231,194168.5,194057.5,193968.8,31552,31852,31852,541731.3,173834,367897.3,368050.5,368176.0,0,7455.174,7455.0,False,0,0,0,0,0,True,True,False
31975,32275,33175,746146.8,255127,491019.8,490808.8,490589.2,32275,32575,33175,680554.8,115808,564746.8,564809.6,564957.8,32575,32875,33175,230532.8,36231,194301.8,194143.7,193990.9,32875,33175,33175,541664.0,173834,367830.0,367959.8,368144.8,0,7456.41,7456.5,False,0,0,0,0,0,True,True,False
33299,33599,34499,746273.8,255127,491146.8,490960.4,490643.8,33599,33899,34499,680409.3,115808,564601.3,564710.5,564921.0,33899,34199,34499,230672.3,36231,194441.3,194264.8,194028.9,34199,34499,34499,541509.5,173834,367675.5,367830.4,368098.8,0,7456.25,7456.0,False,0,0,0,0,0,True,True,False
34624,34924,35824,746317.0,255127,491190.0,491059.8,490722.5,34924,35224,35824,680363.0,115808,564555.0,564645.8,564868.7,35224,35524,35824,230708.3,36231,194477.3,194347.2,194087.5,35524,35824,35824,541427.8,173834,367593.8,367749.1,368032.1,0,7456.019,7456.0,False,0,0,0,0,0,True,True,False
35948,36248,37148,746363.3,255127,491236.3,491148.2,490806.3,36248,36548,37148,680256.5,115808,564448.5,564587.9,564813.3,36548,36848,37148,230792.3,36231,194561.3,194445.4,194152.0,36848,37148,37148,541368.8,173834,367534.8,367658.5,367961.8,0,7455.861,7456.0,False,0,0,0,0,0,True,True,False
37272,37572,38472,746508.3,255127,491381.3,491238.6,490891.3,37572,37872,38472,680235.0,115808,564427.0,564507.9,564757.3,37872,38172,38472,230261.8,36231,194030.8,194377.6,194224.9,38172,38472,38472,541571.8,173834,367737.8,367635.4,367886.4,0,7454.883,7455.0,False,0,0,0,0,0,True,True,False
38597,38897,39797,746145.3,255127,491018.3,491018.3,491018.3,38897,39197,39797,680977.8,115808,565169.8,565169.8,565169.8,39197,39497,39797,229982.0,36231,193751.0,193751.0,193751.0,39497,39797,39797,541615.3,173834,367781.3,367781.3,367781.3,0,7455.5,7455.5,True,0,0,0,0,0,True,True,False
39923,40223,41123,745090.5,255127,489963.5,489963.5,489963.5,40223,40523,41123,681761.0,115808,565953.0,565953.0,565953.0,40523,40823,41123,229071.8,36231,192840.8,192840.8,192840.8,40823,41123,41123,543362.0,173834,369528.0,369528.0,369528.0,0,7458.258,7458.0,True,0,0,0,0,0,True,True,False
41247,41547,42447,744044.8,255127,488917.8,488917.8,488917.8,41547,41847,42447,682196.3,115808,566388.3,566388.3,566388.3,41847,42147,42447,229052.5,36231,192821.5,192821.5,192821.5,42147,42447,42447,543369.3,173834,369535.3,369535.3,369535.3,0,7455.432,7455.5,True,0,0,0,0,0,True,True,False
42571,42871,43771,743948.0,255127,488821.0,488821.0,488821.0,42871,43171,43771,681839.8,115808,566031.8,566031.8,566031.8,43171,43471,43771,229384.8,36231,193153.8,193153.8,193153.8,43471,43771,43771,543385.8,173834,369551.8,369551.8,369551.8,0,7455.016,7455.0,True,0,0,0,0,0,True,True,False
43894,44194,45094,743975.3,255127,488848.3,488827.8,488821.0,44194,44494,45094,681951.8,115808,566143.8,566059.8,566031.8,44494,44794,45094,229343.8,36231,193112.8,193143.5,193153.8,44794,45094,45094,543426.8,173834,369592.8,369562.0,369551.8,0,7455.649,7455.5,False,0,0,0,0,0,True,True,False
45217,45517,46417,744088.3,255127,488961.3,488961.3,488961.3,45517,45817,46417,681335.0,115808,565527.0,565527.0,565527.0,45817,46117,46417,229768.8,36231,193537.8,193537.8,193537.8,46117,46417,46417,543218.0,173834,369384.0,369384.0,369384.0,0,7454.372,7454.0,True,0,0,0,0,0,True,True,False
46539,46839,47739,744096.0,255127,488969.0,488969.0,488969.0,46839,47139,47739,681872.5,115808,566064.5,566064.5,566064.5,47139,47439,47739,229614.3,36231,193383.3,193383.3,193383.3,47439,47739,47739,543060.5,173834,369226.5,369226.5,369226.5,0,7455.377,7455.0,True,0,0,0,0,0,True,True,False
