tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
207195,207727,207727,89832,-50231,42,140063,0,140063.0,140063.0,3334.833,0,3335.0,207727,208250,208250,118568,-5721,124289,124256.4,124251.0,2958.357,2958.0,0,0,0,0,0,0,0,0,0,False,0,0,0
208314,208810,208810,89847,-50231,42,140078,0,140065.1,140063.0,3334.833,0,3335.0,208810,209369,209369,118610,-5721,124331,124267.9,124253.1,2958.408,2958.5,0,0,0,0,0,0,0,0,0,False,0,0,0
209435,209991,209991,89877,-50231,42,140108,0,140071.6,140063.8,3334.854,0,3335.0,209991,210489,210489,118595,-5721,124316,124277.1,124258.9,2958.545,2958.5,0,0,0,0,0,0,0,0,0,False,0,0,0
210554,211073,211074,89895,-50231,42,140126,0,140080.6,140066.9,3334.926,0,3335.0,211074,211608,211609,118569,-5721,124290,124282.7,124266.0,2958.715,2959.0,0,0,0,0,0,0,0,0,0,False,0,0,0
211674,212254,212255,89892,-50231,42,140123,0,140089.1,140072.2,3335.053,0,3335.0,212255,212728,212728,118583,-5721,124304,124290.3,124272.6,2958.871,2959.0,0,0,0,0,0,0,0,0,0,False,0,0,0
212793,213337,213337,89891,-50231,42,140122,0,140097.6,140078.9,3335.211,0,3335.0,213337,213848,213848,118575,-5721,124296,124296.7,124279.5,2959.036,2959.0,0,0,0,0,0,0,0,0,0,False,0,0,0
213963,214518,214518,89867,-50231,42,140098,0,140102.6,140086.2,3335.385,0,3335.0,214518,215061,215061,118584,-5721,124305,124304.4,124286.2,2959.196,2959.0,0,0,0,0,0,0,0,0,0,False,0,0,0
215126,215699,215699,89890,-50231,42,140121,0,140110.9,140092.6,3335.538,0,3335.5,215699,216180,216180,118569,-5721,124290,124304.6,124293.4,2959.366,2959.0,0,0,0,0,0,0,0,0,0,False,0,0,0
216245,216782,216782,89870,-50231,42,140101,0,140114.1,140099.8,3335.708,0,3336.0,216782,217300,217300,118581,-5721,124302,124300.4,124297.8,2959.47,2959.5,0,0,0,0,0,0,0,0,0,False,0,0,0
217365,217864,217865,89884,-50231,42,140115,0,140115.1,140105.4,3335.842,0,3336.0,217865,218419,218420,118597,-5721,124318,124300.7,124298.8,2959.495,2959.5,0,0,0,0,0,0,0,0,0,False,0,0,0
218484,219045,219046,89875,-50231,42,140106,0,140112.3,140109.2,3335.933,0,3336.0,219046,219539,219539,118587,-5721,124308,124303.3,124299.5,2959.513,2959.5,0,0,0,0,0,0,0,0,0,False,0,0,0
219604,220128,220128,89877,-50231,42,140108,0,140110.1,140110.4,3335.962,0,3336.0,220128,220659,220659,118576,-5721,124297,124302.3,124301.0,2959.548,2959.5,0,0,0,0,0,0,0,0,0,False,0,0,0
220723,221309,221309,89882,-50231,42,140113,0,140108.9,140110.3,3335.959,0,3336.0,221309,221778,221778,118585,-5721,124306,124303.7,124301.5,2959.56,2959.5,0,0,0,0,0,0,0,0,0,False,0,0,0
221843,222392,222392,89882,-50231,42,140113,0,140111.0,140109.7,3335.946,0,3336.0,222392,222898,222898,118590,-5721,124311,124304.6,124302.4,2959.58,2959.5,0,0,0,0,0,0,0,0,0,False,0,0,0
223013,223573,223573,89873,-50231,42,140104,0,140108.6,140110.2,3335.958,0,3336.0,223573,224111,224111,118582,-5721,124303,124306.4,124303.2,2959.601,2959.5,0,0,0,0,0,0,0,0,0,False,0,0,0
