tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
43775,44276,44276,185585,-47292,42,232877,0,232908.3,232918.5,5545.678,0,5545.5,44276,44829,44830,219744,-3262,223006,222967.6,222957.7,5308.517,5308.5,0,0,0,0,0,0,0,0,0,False,0,0,0
44894,45455,45455,185603,-47292,42,232895,0,232904.6,232914.5,5545.583,0,5545.5,45455,45948,45949,219736,-3262,222998,222973.6,222961.6,5308.608,5308.5,0,0,0,0,0,0,0,0,0,False,0,0,0
46015,46535,46536,185597,-47292,42,232889,0,232900.0,232910.6,5545.491,0,5545.5,46536,47067,47067,219758,-3262,223020,222982.7,222966.3,5308.721,5309.0,0,0,0,0,0,0,0,0,0,False,0,0,0
47132,47714,47715,185616,-47292,42,232908,0,232898.1,232906.5,5545.392,0,5545.0,47715,48186,48186,219736,-3262,222998,222988.7,222972.7,5308.874,5309.0,0,0,0,0,0,0,0,0,0,False,0,0,0
48251,48795,48795,185609,-47292,42,232901,0,232895.3,232903.2,5545.314,0,5545.0,48795,49305,49305,219737,-3262,222999,222994.9,222979.0,5309.023,5309.0,0,0,0,0,0,0,0,0,0,False,0,0,0
49420,49974,49974,185572,-47292,42,232864,0,232887.1,232900.1,5545.24,0,5545.0,49974,50517,50517,219772,-3262,223034,223006.1,222985.2,5309.171,5309.0,0,0,0,0,0,0,0,0,0,False,0,0,0
50582,51152,51153,185605,-47292,42,232897,0,232890.1,232895.0,5545.12,0,5545.0,51153,51636,51636,219760,-3262,223022,223011.0,222993.4,5309.367,5309.0,0,0,0,0,0,0,0,0,0,False,0,0,0
51700,52233,52233,185596,-47292,42,232888,0,232891.7,232893.1,5545.074,0,5545.0,52233,52755,52755,219749,-3262,223011,223011.7,223000.3,5309.531,5309.5,0,0,0,0,0,0,0,0,0,False,0,0,0
52820,53313,53314,185585,-47292,42,232877,0,232889.1,232892.6,5545.061,0,5545.0,53314,53780,53781,219776,-3262,223038,223017.4,223004.8,5309.637,5309.5,0,0,0,0,0,0,0,0,0,False,0,0,0
53845,54394,54394,185572,-47292,42,232864,0,232885.6,232891.2,5545.029,0,5545.0,54394,54899,54899,219779,-3262,223041,223020.4,223009.7,5309.755,5310.0,0,0,0,0,0,0,0,0,0,False,0,0,0
54964,55475,55475,185592,-47292,42,232884,0,232882.1,232889.0,5544.977,0,5545.0,55475,56018,56018,219786,-3262,223048,223027.6,223013.9,5309.855,5310.0,0,0,0,0,0,0,0,0,0,False,0,0,0
56083,56653,56654,185576,-47292,42,232868,0,232877.4,232886.3,5544.913,0,5545.0,56654,57137,57137,219773,-3262,223035,223032.7,223019.3,5309.982,5310.0,0,0,0,0,0,0,0,0,0,False,0,0,0
57201,57734,57734,185588,-47292,42,232880,0,232879.7,232882.8,5544.83,0,5545.0,57734,58256,58256,219814,-3262,223076,223038.7,223024.5,5310.108,5310.0,0,0,0,0,0,0,0,0,0,False,0,0,0
58321,58814,58815,185595,-47292,42,232887,0,232878.3,232881.6,5544.801,0,5545.0,58815,59282,59282,219809,-3262,223071,223045.7,223030.1,5310.24,5310.0,0,0,0,0,0,0,0,0,0,False,0,0,0
59346,59895,59895,185595,-47292,42,232887,0,232878.1,232880.3,5544.77,0,5545.0,59895,60400,60401,219810,-3262,223072,223054.4,223036.2,5310.386,5310.0,0,0,0,0,0,0,0,0,0,False,0,0,0
