tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1738082,1738636,1738637,9116,-52808,42,61924,0,61831.86,61790.02,1471.191,0,1471.0,1738637,1739133,1739133,50250,-8585,58835,58929.57,58959.1,1403.788,1404.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1739204,1739722,1739722,9136,-52808,42,61944,0,61854.71,61806.4,1471.581,0,1471.5,1739722,1740255,1740255,50265,-8585,58850,58914.29,58947.54,1403.513,1403.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1740326,1740906,1740906,9120,-52808,42,61928,0,61875.0,61825.32,1472.031,0,1472.0,1740906,1741377,1741377,50257,-8585,58842,58897.57,58934.52,1403.203,1403.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1741448,1741991,1741991,9130,-52808,42,61938,0,61895.86,61844.77,1472.495,0,1472.5,1741991,1742499,1742499,50252,-8585,58837,58861.0,58920.05,1402.858,1403.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1742570,1743075,1743076,9126,-52808,42,61934,0,61936.0,61864.77,1472.971,0,1473.0,1743076,1743621,1743621,50258,-8585,58843,58844.29,58896.93,1402.308,1402.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1743743,1744259,1744259,9114,-52808,42,61922,0,61932.57,61892.66,1473.635,0,1473.5,1744259,1744743,1744743,50270,-8585,58855,58846.57,58876.32,1401.817,1402.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1744814,1745344,1745345,9138,-52808,42,61946,0,61933.71,61908.28,1474.007,0,1474.0,1745345,1745865,1745866,50255,-8585,58840,58843.14,58864.67,1401.54,1401.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1745937,1746528,1746529,9135,-52808,42,61943,0,61936.43,61918.24,1474.244,0,1474.0,1746529,1747080,1747080,50251,-8585,58836,58843.29,58856.25,1401.339,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1747151,1747712,1747713,9116,-52808,42,61924,0,61933.57,61925.36,1474.413,0,1474.5,1747713,1748202,1748202,50234,-8585,58819,58838.86,58851.17,1401.218,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1748273,1748798,1748798,9124,-52808,42,61932,0,61934.14,61928.57,1474.49,0,1474.5,1748798,1749324,1749324,50256,-8585,58841,58838.71,58846.35,1401.104,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1749446,1749982,1749982,9116,-52808,42,61924,0,61932.14,61930.75,1474.542,0,1474.5,1749982,1750539,1750540,50261,-8585,58846,58840.0,58843.36,1401.032,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1750611,1751166,1751166,9137,-52808,42,61945,0,61933.71,61931.3,1474.555,0,1474.5,1751166,1751661,1751662,50262,-8585,58847,58840.57,58842.05,1401.001,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1751733,1752251,1752251,9123,-52808,42,61931,0,61935.0,61932.24,1474.577,0,1474.5,1752251,1752783,1752784,50244,-8585,58829,58836.86,58841.47,1400.987,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1752854,1753435,1753435,9116,-52808,42,61924,0,61931.86,61933.32,1474.603,0,1474.5,1753435,1753905,1753906,50257,-8585,58842,58837.14,58839.66,1400.944,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1753977,1754520,1754521,9109,-52808,42,61917,0,61928.14,61932.75,1474.589,0,1474.5,1754521,1755027,1755027,50261,-8585,58846,58838.57,58838.68,1400.921,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
