tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
615904,616398,616399,37071,-52752,42,89823,0,89823.0,89823.0,2138.643,0,2138.5,616399,616955,616955,79651,-8432,88083,88094.14,88096.0,2097.524,2097.5,0.93335,0.567139,-0.063965,-50.39695,-1.908397,1.374046,-58.55447,96.4347,20.85941,False,0,0,0
617025,617582,617583,37076,-52752,42,89828,0,89823.71,89823.0,2138.643,0,2138.5,617583,618077,618077,79648,-8432,88080,88091.86,88095.27,2097.507,2097.5,0.925781,0.563477,-0.062744,-50.80916,-2.183206,1.587786,-58.51608,96.35359,20.90647,False,0,0,0
618148,618667,618668,37067,-52752,42,89819,0,89823.14,89823.28,2138.65,0,2138.5,618668,619199,619199,79665,-8432,88097,88092.0,88093.94,2097.475,2097.5,0.955566,0.569824,-0.068604,-50.83206,-2.351145,2.007634,-59.00969,96.86481,20.90647,False,0,0,0
619271,619852,619853,37065,-52752,42,89817,0,89822.29,89823.23,2138.648,0,2138.5,619853,620321,620321,79611,-8432,88043,88084.43,88093.18,2097.457,2097.5,0.933838,0.565674,-0.065186,-50.62595,-2.206107,1.656489,-58.62668,96.57327,20.95353,False,0,0,0
620393,620937,620938,37073,-52752,42,89825,0,89822.57,89822.86,2138.639,0,2138.5,620938,621443,621443,79641,-8432,88073,88081.14,88089.76,2097.375,2097.0,0.941406,0.569824,-0.072754,-50.75573,-1.824428,1.755725,-58.60815,97.27581,20.81235,False,0,0,0
621514,622023,622024,37069,-52752,42,89821,0,89822.29,89822.74,2138.637,0,2138.5,622024,622565,622565,79639,-8432,88071,88077.57,88086.38,2097.295,2097.0,0.938721,0.580811,-0.064941,-50.89313,-2.045802,1.854962,-58.09425,96.37962,20.95353,False,0,0,0
622637,623207,623208,37076,-52752,42,89828,0,89823.0,89822.56,2138.632,0,2138.5,623208,623687,623687,79643,-8432,88075,88074.57,88082.93,2097.213,2097.0,0.955322,0.579346,-0.075195,-51.01527,-2.076336,1.748092,-58.55296,97.39505,20.85941,False,0,0,0
623758,624293,624294,37046,-52752,42,89798,0,89819.43,89822.73,2138.636,0,2138.5,624294,624809,624810,79632,-8432,88064,88071.86,88079.66,2097.135,2097.0,0.950684,0.582031,-0.079346,-50.23664,-1.725191,1.381679,-58.2885,97.76279,20.90647,False,0,0,0
624881,625378,625379,37062,-52752,42,89814,0,89817.43,89821.44,2138.606,0,2138.5,625379,625931,625932,79661,-8432,88093,88073.71,88076.6,2097.062,2097.0,0.949219,0.560303,-0.073486,-50.79389,-1.832061,1.854962,-59.23313,97.47173,20.90647,False,0,0,0
626003,626562,626563,37029,-52752,42,89781,0,89812.0,89819.87,2138.568,0,2138.5,626563,627053,627054,79647,-8432,88079,88071.14,88075.47,2097.035,2097.0,0.935059,0.569336,-0.069092,-50.65649,-1.900763,1.832061,-58.47723,96.91908,21.00059,False,0,0,0
627124,627648,627649,37060,-52752,42,89812,0,89811.29,89816.79,2138.495,0,2138.5,627649,628175,628176,79622,-8432,88054,88072.71,88073.77,2096.995,2097.0,0.955322,0.578125,-0.073975,-51.01527,-1.992366,1.916031,-58.61266,97.2915,20.95353,False,0,0,0
628247,628832,628833,37074,-52752,42,89826,0,89811.43,89814.64,2138.444,0,2138.5,628833,629391,629391,79642,-8432,88074,88072.86,88073.36,2096.985,2097.0,0.940674,0.566895,-0.069092,-50.76336,-1.89313,1.78626,-58.73764,96.94858,20.90647,False,0,0,0
629462,630016,630017,37064,-52752,42,89816,0,89810.71,89813.38,2138.414,0,2138.5,630017,630513,630514,79632,-8432,88064,88071.86,88073.16,2096.98,2097.0,0.928223,0.564697,-0.079834,-50.70229,-1.824428,1.709924,-58.43274,98.04662,20.95353,False,0,0,0
630585,631102,631103,37060,-52752,42,89812,0,89808.43,89812.34,2138.389,0,2138.0,631103,631635,631636,79667,-8432,88099,88075.29,88072.66,2096.968,2097.0,0.942627,0.568848,-0.067139,-50.65649,-1.908397,2.0,-58.71452,96.73101,20.95353,False,0,0,0
631706,632286,632287,37062,-52752,42,89814,0,89810.71,89810.8,2138.353,0,2138.0,632287,632757,632758,79636,-8432,88068,88075.86,88073.69,2096.993,2097.0,0.941895,0.572266,-0.072266,-50.73283,-1.78626,1.656489,-58.51682,97.19698,20.85941,False,0,0,0
