tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
655604,655904,655904,-209656.3,-215906,6249.75,6250.875,6251.25,655904,656204,656204,81068.0,92318,-11250.0,-11255.81,-11257.75,656204,656504,656504,47705.5,53348,-5642.5,-5657.063,-5658.323,0,0,463.3465,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
656621,656921,656921,-209661.0,-215906,6245.0,6249.313,6251.157,656921,657221,657221,81057.75,92318,-11260.25,-11256.44,-11257.27,657221,657521,657521,47670.0,53348,-5678.0,-5662.188,-5658.01,0,0,463.3287,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
657638,657938,657938,-209643.5,-215906,6262.5,6252.125,6250.698,657938,658238,658238,81081.0,92318,-11237.0,-11251.25,-11257.06,658238,658538,658538,47694.5,53348,-5653.5,-5661.188,-5659.048,0,0,463.3362,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
658656,658956,658956,-209646.8,-215906,6259.25,6254.125,6251.053,658956,659256,659256,81061.75,92318,-11256.25,-11250.88,-11255.62,659256,659556,659556,47696.75,53348,-5651.25,-5656.313,-5659.58,0,0,463.325,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
659676,659976,659976,-209647.3,-215906,6258.75,6256.375,6251.816,659976,660276,660276,81070.75,92318,-11247.25,-11250.19,-11254.44,660276,660576,660576,47700.5,53348,-5647.5,-5657.563,-5658.768,0,0,463.3005,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
660694,660994,660994,-209675.0,-215906,6231.0,6252.875,6252.949,660994,661294,661294,81065.5,92318,-11252.5,-11248.25,-11253.38,661294,661594,661594,47688.0,53348,-5660.0,-5653.063,-5658.469,0,0,463.296,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
661711,662011,662011,-209650.5,-215906,6255.5,6251.125,6252.931,662011,662311,662311,81081.25,92318,-11236.75,-11248.19,-11252.11,662311,662611,662611,47692.25,53348,-5655.75,-5653.625,-5657.125,0,0,463.2433,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
662731,663031,663031,-209660.8,-215906,6245.25,6247.625,6252.482,663031,663331,663331,81057.5,92318,-11260.5,-11249.25,-11251.13,663331,663631,663631,47686.0,53348,-5662.0,-5656.313,-5656.255,0,0,463.1974,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
663749,664049,664049,-209651.0,-215906,6255.0,6246.688,6251.275,664049,664349,664349,81065.25,92318,-11252.75,-11250.63,-11250.67,664349,664649,664649,47713.25,53348,-5634.75,-5653.125,-5656.27,0,0,463.1642,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
664767,665067,665067,-209644.8,-215906,6261.25,6254.25,6250.135,665067,665367,665367,81060.75,92318,-11257.25,-11251.81,-11250.66,665367,665667,665667,47697.5,53348,-5650.5,-5650.75,-5655.488,0,0,463.1256,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
665785,666085,666085,-209613.5,-215906,6292.5,6263.5,6251.158,666085,666385,666385,81035.25,92318,-11282.75,-11263.31,-11250.94,666385,666685,666685,47710.25,53348,-5637.75,-5646.25,-5654.311,0,0,463.1282,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
666803,667103,667103,-209642.8,-215906,6263.25,6268.0,6254.225,667103,667403,667403,81065.25,92318,-11252.75,-11261.38,-11254.02,667403,667703,667703,47706.25,53348,-5641.75,-5641.188,-5652.308,0,0,463.211,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
667822,668122,668122,-209650.8,-215906,6255.25,6268.063,6257.648,668122,668422,668422,81081.25,92318,-11236.75,-11257.38,-11255.85,668422,668722,668722,47711.5,53348,-5636.5,-5641.625,-5649.544,0,0,463.2608,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
668840,669140,669142,-209629.0,-215906,6277.0,6272.0,6260.237,669142,669442,669442,81058.75,92318,-11259.25,-11257.88,-11256.23,669442,669742,669742,47689.75,53348,-5658.25,-5643.563,-5647.576,0,0,463.2808,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
669860,670160,670160,-209634.5,-215906,6271.5,6266.75,6263.16,670160,670460,670460,81069.75,92318,-11248.25,-11249.25,-11256.64,670460,670760,670760,47716.25,53348,-5631.75,-5642.063,-5646.579,0,0,463.3275,463,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
