tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
271241,271794,271795,29792,-52717,42,82509,0,82509.0,82509.0,1964.5,0,1964.5,271795,272293,272294,77318,-8449,85767,85767.0,85767.0,2042.071,2042.0,0.938965,0.567383,-0.057617,-51.15267,-3.51145,1.580153,-58.72655,95.79823,20.7653,True,0,0,0
272363,272880,272881,29816,-52717,42,82533,0,82533.0,82533.0,1965.071,0,1965.0,272881,273415,273416,77285,-8449,85734,85762.29,85767.0,2042.071,2042.0,0.947998,0.588135,-0.075928,-51.03817,-3.251908,1.625954,-57.97203,97.35593,20.81235,False,0,0,0
273485,274064,274065,29818,-52717,42,82535,0,82533.29,82533.0,1965.071,0,1965.0,274065,274537,274538,77277,-8449,85726,85756.43,85765.16,2042.028,2042.0,0.949951,0.575684,-0.070313,-51.16794,-3.091603,2.076336,-58.59508,96.96324,20.7653,False,0,0,0
274608,275150,275150,29806,-52717,42,82523,0,82531.86,82533.12,1965.074,0,1965.0,275150,275659,275660,77285,-8449,85734,85751.71,85761.74,2041.946,2042.0,0.943604,0.584473,-0.071045,-50.55725,-1.152672,2.29771,-58.03718,96.9303,20.81235,False,0,0,0
275730,276235,276236,29810,-52717,42,82527,0,82531.0,82532.63,1965.063,0,1965.0,276236,276781,276782,77295,-8449,85744,85748.43,85757.81,2041.853,2042.0,0.956543,0.576172,-0.074707,-50.9313,-2.0,1.603053,-58.72577,97.38759,20.7653,False,0,0,0
276852,277419,277420,29805,-52717,42,82522,0,82529.43,82531.99,1965.047,0,1965.0,277420,277903,277904,77296,-8449,85745,85745.29,85754.14,2041.765,2042.0,0.946289,0.570313,-0.068359,-50.59542,-2.167939,1.435115,-58.74223,96.83481,20.71824,False,0,0,0
277975,278505,278506,29797,-52717,42,82514,0,82526.71,82530.99,1965.024,0,1965.0,278506,279025,279026,77285,-8449,85734,85740.57,85750.68,2041.683,2041.5,0.942627,0.584229,-0.07251,-50.49618,-1.282443,1.557252,-58.01332,97.07469,20.7653,False,0,0,0
279097,279689,279690,29793,-52717,42,82510,0,82523.43,82529.31,1964.984,0,1965.0,279690,280241,280242,77277,-8449,85726,85734.71,85746.72,2041.589,2041.5,0.945313,0.581543,-0.070557,-50.9084,-2.442748,2.267176,-58.21349,96.91747,20.90647,False,0,0,0
280314,280874,280874,29800,-52717,42,82517,0,82521.14,82527.01,1964.929,0,1965.0,280874,281363,281364,77302,-8449,85751,85737.14,85742.02,2041.477,2041.5,0.943359,0.578125,-0.068115,-50.80916,-1.877863,1.679389,-58.32215,96.71944,20.7653,False,0,0,0
281434,281959,281960,29823,-52717,42,82540,0,82521.86,82524.71,1964.874,0,1965.0,281960,282485,282486,77303,-8449,85752,85740.86,85740.11,2041.431,2041.5,0.955566,0.573731,-0.064941,-50.96947,-2.519084,1.78626,-58.85769,96.45769,20.81235,False,0,0,0
282557,283143,283144,29808,-52717,42,82525,0,82522.14,82523.59,1964.847,0,1965.0,283144,283701,283701,77285,-8449,85734,85740.86,85740.41,2041.438,2041.5,0.956787,0.594482,-0.071045,-50.92366,-2.816794,1.854962,-57.96346,96.81471,20.7653,False,0,0,0
283772,284327,284328,29811,-52717,42,82528,0,82522.29,82523.02,1964.834,0,1965.0,284328,284823,284824,77292,-8449,85741,85740.43,85740.59,2041.443,2041.5,0.940186,0.579834,-0.063232,-51.16031,-2.152672,1.709924,-58.18526,96.22344,20.7653,False,0,0,0
284895,285413,285414,29779,-52717,42,82496,0,82518.57,82522.73,1964.827,0,1965.0,285414,285945,285946,77290,-8449,85739,85739.57,85740.52,2041.441,2041.5,0.966309,0.593994,-0.071777,-50.76336,-1.526718,1.916031,-58.23507,96.8899,20.90647,False,0,0,0
286016,286597,286598,29813,-52717,42,82530,0,82520.86,82521.1,1964.788,0,1965.0,286598,287067,287068,77294,-8449,85743,85740.86,85740.15,2041.432,2041.5,0.960449,0.590332,-0.079346,-50.90076,-1.916031,1.10687,-58.19397,97.65494,20.85941,False,0,0,0
287139,287683,287684,29795,-52717,42,82512,0,82521.14,82521.01,1964.786,0,1965.0,287684,288189,288190,77276,-8449,85725,85740.71,85740.43,2041.439,2041.5,0.959717,0.593018,-0.074463,-50.92366,-2.358779,1.709924,-58.08682,97.15672,20.7653,False,0,0,0
