tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
178596,179151,179151,172400,-47292,42,219692,0,219642.3,219634.1,5229.382,0,5229.0,179151,179650,179650,232995,-3262,236257,236254.3,236249.9,5624.997,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
179715,180231,180232,172351,-47292,42,219643,0,219643.4,219637.3,5229.459,0,5229.5,180232,180769,180769,232998,-3262,236260,236256.4,236251.6,5625.038,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
180834,181410,181410,172343,-47292,42,219635,0,219642.9,219639.7,5229.517,0,5229.5,181411,181887,181888,232963,-3262,236225,236253.4,236253.5,5625.083,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
181953,182491,182491,172370,-47292,42,219662,0,219648.4,219640.9,5229.546,0,5229.5,182491,183006,183006,232977,-3262,236239,236251.0,236253.5,5625.082,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
183071,183571,183572,172375,-47292,42,219667,0,219651.1,219643.9,5229.616,0,5229.5,183572,184125,184125,233013,-3262,236275,236252.0,236252.5,5625.06,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
184190,184750,184750,172374,-47292,42,219666,0,219656.0,219646.7,5229.684,0,5229.5,184750,185244,185244,233002,-3262,236264,236251.9,236252.3,5625.055,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
185308,185831,185831,172377,-47292,42,219669,0,219662.0,219650.3,5229.77,0,5230.0,185831,186362,186362,233002,-3262,236264,236254.9,236252.1,5625.051,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
186427,187009,187010,172359,-47292,42,219651,0,219656.1,219654.9,5229.879,0,5230.0,187010,187481,187481,233021,-3262,236283,236258.6,236253.2,5625.076,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
187596,188090,188090,172361,-47292,42,219653,0,219657.6,219655.4,5229.89,0,5230.0,188090,188600,188600,233002,-3262,236264,236259.1,236255.3,5625.126,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
188665,189170,189171,172363,-47292,42,219655,0,219660.4,219656.3,5229.911,0,5230.0,189171,189719,189719,233026,-3262,236288,236268.1,236256.8,5625.162,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
189783,190349,190350,172373,-47292,42,219665,0,219660.9,219657.9,5229.95,0,5230.0,190350,190837,190837,233012,-3262,236274,236273.1,236261.2,5625.268,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
190902,191430,191430,172383,-47292,42,219675,0,219662.0,219659.0,5229.978,0,5230.0,191430,191956,191956,233006,-3262,236268,236272.1,236265.9,5625.379,5625.0,0,0,0,0,0,0,0,0,0,False,0,0,0
192021,192609,192609,172357,-47292,42,219649,0,219659.6,219660.2,5230.005,0,5230.0,192609,193168,193168,233024,-3262,236286,236275.3,236268.3,5625.437,5625.5,0,0,0,0,0,0,0,0,0,False,0,0,0
193284,193787,193788,172377,-47292,42,219669,0,219659.6,219660.0,5229.999,0,5230.0,193788,194287,194287,233014,-3262,236276,236277.0,236271.1,5625.501,5625.5,0,0,0,0,0,0,0,0,0,False,0,0,0
194352,194868,194868,172369,-47292,42,219661,0,219661.0,219659.8,5229.996,0,5230.0,194868,195406,195406,233032,-3262,236294,236278.6,236273.4,5625.557,5625.5,0,0,0,0,0,0,0,0,0,False,0,0,0
