tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
496605,496905,496905,-204406.0,-215906,11500.0,11500.0,11500.0,496905,497205,497205,90599.5,92318,-1718.5,-1718.5,-1718.5,497205,497634,497634,43009.75,53348,-10338.25,-10338.25,-10338.25,0,0,471.135,471.0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
497752,498052,498052,-204355.5,-215906,11550.5,11550.5,11550.5,498052,498352,498354,90614.5,92318,-1703.5,-1714.75,-1718.5,498354,498654,498654,43006.75,53348,-10341.25,-10339.0,-10338.25,0,0,472.145,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
498771,499071,499071,-204442.0,-215906,11464.0,11528.88,11550.5,499071,499371,499371,90588.5,92318,-1729.5,-1717.5,-1717.568,499371,499671,499671,42989.75,53348,-10358.25,-10344.0,-10338.44,0,0,472.1301,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
499788,500088,500088,-204398.3,-215906,11507.75,11518.19,11545.13,500088,500388,500388,90590.25,92318,-1727.75,-1719.813,-1717.551,500388,500688,500688,42998.75,53348,-10349.25,-10346.75,-10339.82,0,0,472.0499,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
500808,501108,501108,-204416.5,-215906,11489.5,11502.94,11538.43,501108,501408,501408,90619.0,92318,-1699.0,-1714.938,-1718.113,501408,501708,501708,42976.0,53348,-10372.0,-10355.19,-10341.54,0,0,471.9617,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
501825,502125,502125,-204387.8,-215906,11518.25,11494.88,11529.61,502125,502425,502425,90615.25,92318,-1702.75,-1714.75,-1717.324,502425,502725,502725,42997.75,53348,-10350.25,-10357.44,-10344.93,0,0,471.8373,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
502843,503143,503143,-204395.0,-215906,11511.0,11506.63,11520.98,503143,503443,503443,90596.75,92318,-1721.25,-1712.688,-1716.684,503443,503743,503743,42997.75,53348,-10350.25,-10355.44,-10348.04,0,0,471.7141,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
503873,504173,504173,-204428.5,-215906,11477.5,11499.06,11517.41,504173,504473,504473,90579.75,92318,-1738.25,-1715.313,-1715.691,504473,504773,504773,42965.5,53348,-10382.5,-10363.75,-10349.88,0,0,471.6596,471.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
504891,505191,505191,-204314.5,-215906,11591.5,11524.56,11512.85,505191,505491,505491,90581.0,92318,-1737.0,-1724.813,-1715.597,505491,505791,505791,42970.5,53348,-10377.5,-10365.13,-10353.33,0,0,471.6355,471.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
505910,506210,506210,-204345.8,-215906,11560.25,11535.06,11515.76,506210,506510,506510,90595.75,92318,-1722.25,-1729.688,-1717.887,506510,506810,506810,42990.75,53348,-10357.25,-10366.88,-10356.26,0,0,471.7982,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
506929,507229,507229,-204317.3,-215906,11588.75,11554.5,11520.56,507229,507529,507529,90589.25,92318,-1728.75,-1731.563,-1720.82,507529,507829,507829,42958.0,53348,-10390.0,-10376.81,-10358.9,0,0,472.0056,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
507947,508247,508247,-204327.3,-215906,11578.75,11579.81,11528.99,508247,508547,508547,90583.5,92318,-1734.5,-1730.625,-1723.49,508547,508847,508847,42990.75,53348,-10357.25,-10370.5,-10363.35,0,0,472.3167,472.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
508967,509267,509267,-204345.0,-215906,11561.0,11572.19,11541.62,509267,509567,509567,90586.25,92318,-1731.75,-1729.313,-1725.263,509567,509867,509867,42991.75,53348,-10356.25,-10365.19,-10365.13,0,0,472.6403,472.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
509985,510285,510285,-204320.8,-215906,11585.25,11578.44,11549.22,510285,510585,510585,90606.75,92318,-1711.25,-1726.563,-1726.269,510585,510885,510885,42985.25,53348,-10362.75,-10366.56,-10365.14,0,0,472.8127,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
511005,511305,511305,-204340.8,-215906,11565.25,11572.56,11556.48,511305,511605,511605,90564.0,92318,-1754.0,-1732.875,-1726.342,511605,511905,511905,42964.0,53348,-10384.0,-10365.06,-10365.5,0,0,472.9664,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
