tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
2046746,2047254,2047254,-50570,-52821,42,2251,0,2075.714,2017.288,48.03067,0,48.0,2047254,2047747,2047747,-7503,-8597,1094,1268.143,1328.834,31.63891,31.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2047818,2048339,2048340,-50577,-52821,42,2244,0,2109.286,2040.162,48.57529,0,48.5,2048340,2048869,2048869,-7500,-8597,1097,1233.286,1305.073,31.07318,31.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2048939,2049523,2049523,-50578,-52821,42,2243,0,2142.714,2067.224,49.21962,0,49.0,2049524,2050084,2050084,-7513,-8597,1084,1197.0,1276.969,30.40401,30.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2050155,2050707,2050707,-50562,-52821,42,2259,0,2177.286,2096.778,49.92329,0,50.0,2050707,2051206,2051206,-7501,-8597,1096,1162.857,1245.661,29.65859,29.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2051276,2051792,2051793,-50555,-52821,42,2266,0,2215.857,2128.297,50.67374,0,50.5,2051793,2052328,2052328,-7501,-8597,1096,1126.286,1213.243,28.88675,29.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2052400,2052976,2052977,-50581,-52821,42,2240,0,2250.286,2162.577,51.48992,0,51.5,2052977,2053449,2053450,-7539,-8597,1058,1085.714,1179.199,28.07618,28.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2053520,2054062,2054062,-50588,-52821,42,2233,0,2248.0,2196.915,52.3075,0,52.0,2054062,2054571,2054571,-7510,-8597,1087,1087.429,1142.6,27.20476,27.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2054641,2055147,2055147,-50571,-52821,42,2250,0,2247.857,2216.915,52.78368,0,53.0,2055147,2055693,2055693,-7517,-8597,1080,1085.429,1121.0,26.69049,26.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2055763,2056331,2056331,-50569,-52821,42,2252,0,2249.0,2229.029,53.07211,0,53.0,2056331,2056815,2056815,-7527,-8597,1070,1081.571,1107.074,26.3589,26.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2056886,2057416,2057416,-50562,-52821,42,2259,0,2251.286,2236.847,53.25827,0,53.0,2057416,2057937,2057937,-7502,-8597,1095,1083.143,1097.09,26.12118,26.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2058007,2058501,2058502,-50590,-52821,42,2231,0,2247.286,2242.5,53.39286,0,53.0,2058502,2059059,2059059,-7519,-8597,1078,1080.571,1091.63,25.99118,26.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2059179,2059685,2059686,-50585,-52821,42,2236,0,2243.0,2244.374,53.43747,0,53.5,2059686,2060181,2060181,-7540,-8597,1057,1075.0,1087.3,25.8881,26.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2060301,2060869,2060869,-50575,-52821,42,2246,0,2243.857,2243.836,53.42466,0,53.5,2060869,2061396,2061396,-7518,-8597,1079,1078.0,1082.485,25.77345,26.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2061466,2062053,2062053,-50588,-52821,42,2233,0,2243.857,2243.844,53.42486,0,53.5,2062053,2062611,2062612,-7523,-8597,1074,1076.143,1080.729,25.73164,26.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
2062682,2063237,2063237,-50580,-52821,42,2241,0,2242.572,2243.849,53.42498,0,53.5,2063237,2063733,2063733,-7516,-8597,1081,1076.286,1078.933,25.68889,25.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
