tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
56230,56743,56743,-10790,-50344,42,39554,0,39562.0,39562.66,941.9681,0,942,56743,57286,57286,31658,-5791,37449,37443.57,37438.9,891.4023,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
57350,57924,57924,-10763,-50344,42,39581,0,39564.71,39562.4,941.962,0,942,57924,58405,58405,31635,-5791,37426,37442.71,37440.73,891.4459,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
58520,59105,59105,-10770,-50344,42,39574,0,39567.14,39563.31,941.9835,0,942,59105,59618,59618,31643,-5791,37434,37439.0,37441.5,891.4644,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
59683,60187,60188,-10777,-50344,42,39567,0,39567.86,39564.81,942.0192,0,942,60188,60738,60738,31674,-5791,37465,37441.43,37440.52,891.441,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
60803,61368,61369,-10787,-50344,42,39557,0,39566.14,39566.0,942.0476,0,942,61369,61858,61858,31664,-5791,37455,37445.86,37440.88,891.4495,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
61972,62549,62550,-10777,-50344,42,39567,0,39566.0,39566.06,942.049,0,942,62550,63070,63071,31643,-5791,37434,37443.71,37442.83,891.4959,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
63135,63632,63632,-10799,-50344,42,39545,0,39563.57,39566.04,942.0485,0,942,63632,64190,64190,31642,-5791,37433,37442.29,37443.18,891.5042,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
64305,64813,64813,-10762,-50344,42,39582,0,39567.57,39565.07,942.0255,0,942,64813,65310,65310,31656,-5791,37447,37442.0,37442.83,891.4959,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
65374,65896,65896,-10780,-50344,42,39564,0,39565.14,39566.05,942.0488,0,942,65896,66429,66429,31663,-5791,37454,37446.0,37442.5,891.4882,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
66493,67077,67077,-10779,-50344,42,39565,0,39563.86,39565.7,942.0403,0,942,67077,67549,67549,31630,-5791,37421,37444.14,37443.87,891.5208,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
67613,68159,68160,-10788,-50344,42,39556,0,39562.29,39564.98,942.0233,0,942,68160,68669,68669,31641,-5791,37432,37439.43,37443.98,891.5233,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
68733,69242,69242,-10777,-50344,42,39567,0,39563.71,39563.92,941.9982,0,942,69242,69788,69788,31632,-5791,37423,37434.86,37442.2,891.481,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
69853,70423,70423,-10781,-50344,42,39563,0,39563.14,39563.84,941.9962,0,942,70423,70908,70908,31624,-5791,37415,37432.14,37439.32,891.4125,891.5,0,0,0,0,0,0,0,0,0,False,0,0,0
70972,71506,71506,-10780,-50344,42,39564,0,39565.86,39563.57,941.9897,0,942,71506,72027,72028,31665,-5791,37456,37435.43,37436.51,891.3455,891.0,0,0,0,0,0,0,0,0,0,False,0,0,0
72091,72588,72589,-10826,-50344,42,39518,0,39556.71,39564.46,942.011,0,942,72589,73147,73147,31664,-5791,37455,37436.57,37436.09,891.3354,891.0,0,0,0,0,0,0,0,0,0,False,0,0,0
