tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1576995,1577511,1577511,18695,-52876,42,71571,0,71571.0,71571.0,1704.071,0,1704.0,1577511,1578046,1578046,40187,-8568,48755,48755.0,48755.0,1160.833,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,True,0,0,0
1578116,1578695,1578695,18677,-52876,42,71553,0,71553.0,71553.0,1703.643,0,1703.5,1578695,1579168,1579168,40213,-8568,48781,48758.71,48755.0,1160.833,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1579290,1579879,1579879,18669,-52876,42,71545,0,71551.86,71553.0,1703.643,0,1703.5,1579879,1580383,1580384,40220,-8568,48788,48763.43,48756.45,1160.868,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1580455,1580964,1580965,18683,-52876,42,71559,0,71552.71,71552.55,1703.632,0,1703.5,1580965,1581505,1581506,40192,-8568,48760,48764.14,48759.18,1160.933,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1581577,1582148,1582148,18666,-52876,42,71542,0,71551.14,71552.62,1703.634,0,1703.5,1582148,1582627,1582628,40214,-8568,48782,48768.0,48761.13,1160.979,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1582749,1583332,1583333,18683,-52876,42,71559,0,71552.0,71552.04,1703.62,0,1703.5,1583333,1583843,1583843,40208,-8568,48776,48771.0,48763.82,1161.043,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1583914,1584418,1584418,18693,-52876,42,71569,0,71554.29,71552.02,1703.62,0,1703.5,1584418,1584965,1584965,40202,-8568,48770,48773.14,48766.63,1161.11,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1585036,1585602,1585602,18654,-52876,42,71530,0,71551.0,71552.91,1703.641,0,1703.5,1585602,1586087,1586087,40205,-8568,48773,48775.71,48769.18,1161.171,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1586158,1586687,1586688,18680,-52876,42,71556,0,71551.43,71552.16,1703.623,0,1703.5,1586688,1587209,1587209,40233,-8568,48801,48778.57,48771.74,1161.232,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1587280,1587871,1587872,18692,-52876,42,71568,0,71554.71,71551.88,1703.616,0,1703.5,1587872,1588424,1588424,40222,-8568,48790,48778.86,48774.41,1161.296,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1588545,1589055,1589056,18661,-52876,42,71537,0,71551.57,71552.98,1703.642,0,1703.5,1589056,1589546,1589546,40205,-8568,48773,48780.71,48776.15,1161.337,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1589618,1590141,1590141,18695,-52876,42,71571,0,71555.71,71552.43,1703.629,0,1703.5,1590141,1590668,1590668,40214,-8568,48782,48780.71,48777.94,1161.38,1161.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1590739,1591325,1591325,18681,-52876,42,71557,0,71555.43,71553.71,1703.66,0,1703.5,1591325,1591884,1591884,40201,-8568,48769,48779.71,48779.03,1161.405,1161.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1591955,1592509,1592509,18684,-52876,42,71560,0,71554.14,71554.38,1703.676,0,1703.5,1592509,1593006,1593006,40205,-8568,48773,48780.14,48779.3,1161.412,1161.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1593077,1593594,1593595,18674,-52876,42,71550,0,71557.0,71554.29,1703.674,0,1703.5,1593595,1594128,1594128,40208,-8568,48776,48780.57,48779.63,1161.42,1161.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
