tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
564969,565269,565269,-219893.0,-215906,-3987.0,-3987.0,-3987.0,565269,565569,565569,80497.5,92318,-11820.5,-11820.5,-11820.5,565569,565869,565869,38869.25,53348,-14478.75,-14499.38,-14506.25,0,0,606.275,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
565988,566288,566288,-219897.8,-215906,-3991.75,-3988.188,-3987.0,566288,566588,566588,80498.75,92318,-11819.25,-11820.19,-11820.5,566588,566888,566888,38874.75,53348,-14473.25,-14491.13,-14504.54,0,0,606.2408,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
567007,567307,567307,-219909.5,-215906,-4003.5,-3992.313,-3987.295,567307,567607,567607,80485.25,92318,-11832.75,-11823.25,-11820.42,567607,567907,567907,38873.75,53348,-14474.25,-14483.13,-14501.21,0,0,606.1785,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
568026,568326,568326,-219891.0,-215906,-3985.0,-3991.813,-3988.542,568326,568626,568626,80504.75,92318,-11813.25,-11821.44,-11821.13,568626,568926,568926,38851.5,53348,-14496.5,-14480.69,-14496.71,0,0,606.1277,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
569044,569344,569344,-219898.5,-215906,-3992.5,-3993.188,-3989.355,569344,569644,569644,80477.0,92318,-11841.0,-11826.56,-11821.2,569644,569944,569944,38848.5,53348,-14499.5,-14485.88,-14492.73,0,0,606.0658,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
570062,570362,570362,-219871.0,-215906,-3965.0,-3986.5,-3990.307,570362,570662,570662,80488.75,92318,-11829.25,-11829.06,-11822.54,570662,570962,570962,38869.25,53348,-14478.75,-14487.25,-14491.03,0,0,606.0774,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
571082,571382,571382,-219872.8,-215906,-3966.75,-3977.313,-3989.361,571382,571682,571682,80493.75,92318,-11824.25,-11826.94,-11824.16,571682,571982,571982,38862.5,53348,-14485.5,-14490.06,-14490.09,0,0,606.0721,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
572101,572401,572401,-219889.5,-215906,-3983.5,-3976.938,-3986.367,572401,572701,572701,80487.5,92318,-11830.5,-11831.25,-11824.85,572701,573001,573001,38851.5,53348,-14496.5,-14490.06,-14490.08,0,0,606.0259,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
573119,573419,573419,-219849.8,-215906,-3943.75,-3964.75,-3984.023,573419,573719,573719,80495.0,92318,-11823.0,-11826.75,-11826.44,573719,574019,574019,38870.0,53348,-14478.0,-14484.69,-14490.08,0,0,606.0108,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
574138,574438,574438,-219844.8,-215906,-3938.75,-3958.188,-3979.234,574438,574738,574738,80495.25,92318,-11822.75,-11825.13,-11826.52,574738,575038,575038,38857.5,53348,-14490.5,-14487.63,-14488.74,0,0,605.8898,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
575157,575457,575457,-219895.8,-215906,-3989.75,-3963.938,-3974.003,575457,575757,575757,80475.75,92318,-11842.25,-11829.63,-11826.17,575757,576057,576057,38854.5,53348,-14493.5,-14489.63,-14488.46,0,0,605.7727,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
576176,576476,576476,-219903.3,-215906,-3997.25,-3967.375,-3971.502,576476,576776,576776,80496.25,92318,-11821.75,-11827.44,-11827.03,576776,577076,577076,38843.75,53348,-14504.25,-14491.56,-14488.75,0,0,605.7456,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
577195,577495,577495,-219886.5,-215906,-3980.5,-3976.563,-3970.476,577495,577795,577795,80495.5,92318,-11822.5,-11827.31,-11827.13,577795,578095,578095,38846.25,53348,-14501.75,-14497.5,-14489.45,0,0,605.7411,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
578213,578513,578513,-219865.0,-215906,-3959.0,-3981.625,-3971.989,578513,578813,578813,80481.25,92318,-11836.75,-11830.81,-11827.18,578813,579113,579113,38836.0,53348,-14512.0,-14502.88,-14491.45,0,0,605.8123,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
579234,579534,579534,-219868.8,-215906,-3962.75,-3974.875,-3974.384,579534,579834,579834,80457.5,92318,-11860.5,-11835.38,-11828.08,579834,580134,580134,38863.0,53348,-14485.0,-14500.75,-14494.29,0,0,605.9351,606,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
