tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
34977,35544,35544,2914,-47581,42,50495,0,50490.71,50490.0,1202.143,0,1202,35544,36032,36032,47791,-3423,51214,51230.86,51237.46,1219.94,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
36096,36624,36625,2920,-47581,42,50501,0,50492.29,50490.28,1202.15,0,1202,36625,37151,37151,47814,-3423,51237,51230.43,51234.88,1219.878,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
37265,37803,37804,2913,-47581,42,50494,0,50492.86,50491.07,1202.168,0,1202,37804,38363,38363,47806,-3423,51229,51228.86,51233.13,1219.837,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
38478,38982,38983,2922,-47581,42,50503,0,50494.71,50491.77,1202.185,0,1202,38983,39482,39482,47825,-3423,51248,51230.0,51231.46,1219.797,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
39546,40063,40063,2879,-47581,42,50460,0,50490.43,50492.92,1202.212,0,1202,40063,40601,40601,47808,-3423,51231,51228.71,51230.89,1219.783,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
40665,41242,41242,2904,-47581,42,50485,0,50489.71,50491.95,1202.189,0,1202,41242,41720,41720,47813,-3423,51236,51229.86,51230.04,1219.763,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
41784,42323,42323,2905,-47581,42,50486,0,50489.14,50491.07,1202.168,0,1202,42323,42838,42839,47821,-3423,51244,51234.14,51229.97,1219.761,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
42953,43502,43502,2911,-47581,42,50492,0,50488.71,50490.32,1202.15,0,1202,43502,44051,44051,47805,-3423,51228,51236.14,51231.61,1219.8,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
44115,44681,44681,2924,-47581,42,50505,0,50489.29,50489.69,1202.135,0,1202,44681,45169,45170,47825,-3423,51248,51237.71,51233.38,1219.842,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
45233,45761,45762,2894,-47581,42,50475,0,50486.57,50489.53,1202.132,0,1202,45762,46288,46288,47810,-3423,51233,51238.29,51235.08,1219.883,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
46403,46940,46941,2919,-47581,42,50500,0,50486.14,50488.37,1202.104,0,1202,46941,47407,47407,47828,-3423,51251,51238.71,51236.34,1219.913,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
47523,48021,48021,2929,-47581,42,50510,0,50493.29,50487.5,1202.083,0,1202,48021,48526,48526,47823,-3423,51246,51240.86,51237.27,1219.935,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
48591,49102,49102,2935,-47581,42,50516,0,50497.71,50489.77,1202.137,0,1202,49102,49645,49645,47819,-3423,51242,51241.71,51238.67,1219.968,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
49759,50281,50281,2923,-47581,42,50504,0,50500.29,50492.88,1202.211,0,1202,50281,50764,50764,47846,-3423,51269,51245.29,51239.86,1219.997,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
50828,51361,51362,2918,-47581,42,50499,0,50501.29,50495.78,1202.28,0,1202,51362,51882,51883,47837,-3423,51260,51249.86,51241.98,1220.047,1220,0,0,0,0,0,0,0,0,0,False,0,0,0
