tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
51940,52504,52504,79980,-50317,42,130297,0,130320.1,130324.0,3102.952,0,3103.0,52504,52996,52996,161753,-5815,167568,167597.1,167602.0,3990.524,3990.5,0,0,0,0,0,0,0,0,0,False,0,0,0
53060,53586,53587,79995,-50317,42,130312,0,130318.4,130322.5,3102.917,0,3103.0,53587,54115,54116,161781,-5815,167596,167596.3,167600.1,3990.479,3990.5,0,0,0,0,0,0,0,0,0,False,0,0,0
54180,54767,54768,80002,-50317,42,130319,0,130317.7,130320.9,3102.878,0,3103.0,54768,55235,55235,161781,-5815,167596,167595.4,167598.6,3990.443,3990.5,0,0,0,0,0,0,0,0,0,False,0,0,0
55300,55850,55850,79987,-50317,42,130304,0,130314.9,130319.6,3102.849,0,3103.0,55850,56354,56354,161786,-5815,167601,167595.3,167597.4,3990.413,3990.5,0,0,0,0,0,0,0,0,0,False,0,0,0
56419,56932,56933,79974,-50317,42,130291,0,130310.1,130317.8,3102.804,0,3103.0,56933,57474,57474,161771,-5815,167586,167593.0,167596.5,3990.394,3990.0,0,0,0,0,0,0,0,0,0,False,0,0,0
57538,58113,58114,79981,-50317,42,130298,0,130306.4,130314.8,3102.733,0,3103.0,58114,58593,58593,161779,-5815,167594,167591.9,167595.2,3990.361,3990.0,0,0,0,0,0,0,0,0,0,False,0,0,0
58658,59196,59196,79990,-50317,42,130307,0,130304.0,130311.5,3102.655,0,3102.5,59196,59712,59713,161795,-5815,167610,167593.0,167593.9,3990.33,3990.0,0,0,0,0,0,0,0,0,0,False,0,0,0
59777,60278,60279,79981,-50317,42,130298,0,130304.1,130308.6,3102.585,0,3102.5,60279,60832,60832,161801,-5815,167616,167599.9,167593.5,3990.322,3990.0,0,0,0,0,0,0,0,0,0,False,0,0,0
60897,61459,61459,80002,-50317,42,130319,0,130305.1,130306.8,3102.544,0,3102.5,61459,61951,61951,161798,-5815,167613,167602.3,167596.0,3990.381,3990.0,0,0,0,0,0,0,0,0,0,False,0,0,0
62016,62542,62542,79976,-50317,42,130293,0,130301.4,130306.2,3102.528,0,3102.5,62542,63071,63071,161806,-5815,167621,167605.9,167598.5,3990.439,3990.5,0,0,0,0,0,0,0,0,0,False,0,0,0
63186,63722,63722,80002,-50317,42,130319,0,130303.6,130304.3,3102.484,0,3102.5,63722,64190,64190,161807,-5815,167622,167608.9,167601.4,3990.509,3990.5,0,0,0,0,0,0,0,0,0,False,0,0,0
64255,64804,64804,79994,-50317,42,130311,0,130306.4,130304.0,3102.477,0,3102.5,64804,65309,65310,161797,-5815,167612,167612.6,167604.3,3990.579,3990.5,0,0,0,0,0,0,0,0,0,False,0,0,0
65374,65886,65886,79983,-50317,42,130300,0,130306.7,130305.0,3102.499,0,3102.5,65886,66429,66429,161796,-5815,167611,167615.0,167607.5,3990.656,3990.5,0,0,0,0,0,0,0,0,0,False,0,0,0
66493,67067,67068,79980,-50317,42,130297,0,130305.3,130305.6,3102.515,0,3102.5,67068,67548,67548,161798,-5815,167613,167615.4,167610.5,3990.725,3991.0,0,0,0,0,0,0,0,0,0,False,0,0,0
67613,68150,68150,79994,-50317,42,130311,0,130307.1,130305.5,3102.512,0,3102.5,68150,68668,68668,161790,-5815,167605,167613.9,167612.4,3990.771,3991.0,0,0,0,0,0,0,0,0,0,False,0,0,0
