tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
50929,51438,51439,-23681,-50366,42,26685,0,26689.86,26699.89,635.7118,0,636.0,51439,51985,51985,20203,-5823,26026,26010.14,26006.82,619.2101,619.0,0,0,0,0,0,0,0,0,0,False,0,0,0
52049,52620,52620,-23673,-50366,42,26693,0,26690.71,26695.96,635.6182,0,635.5,52620,53105,53105,20187,-5823,26010,26012.0,26008.12,619.241,619.0,0,0,0,0,0,0,0,0,0,False,0,0,0
53169,53702,53703,-23661,-50366,42,26705,0,26694.14,26693.91,635.5693,0,635.5,53703,54225,54225,20187,-5823,26010,26012.86,26009.64,619.2772,619.0,0,0,0,0,0,0,0,0,0,False,0,0,0
54289,54785,54785,-23660,-50366,42,26706,0,26698.0,26694.0,635.5715,0,635.5,54785,55344,55345,20181,-5823,26004,26013.0,26010.9,619.3071,619.0,0,0,0,0,0,0,0,0,0,False,0,0,0
55408,55966,55967,-23661,-50366,42,26705,0,26697.86,26695.57,635.6087,0,635.5,55967,56464,56464,20230,-5823,26053,26018.71,26011.72,619.3267,619.0,0,0,0,0,0,0,0,0,0,False,0,0,0
56529,57049,57049,-23705,-50366,42,26661,0,26695.14,26696.46,635.6301,0,635.5,57049,57584,57584,20194,-5823,26017,26021.29,26014.46,619.3919,619.0,0,0,0,0,0,0,0,0,0,False,0,0,0
57648,58230,58230,-23689,-50366,42,26677,0,26690.29,26695.95,635.6177,0,635.5,58230,58703,58704,20171,-5823,25994,26016.29,26017.13,619.4556,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
58768,59313,59313,-23667,-50366,42,26699,0,26692.29,26693.73,635.5649,0,635.5,59313,59823,59823,20190,-5823,26013,26014.43,26016.8,619.4476,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
59887,60396,60396,-23685,-50366,42,26681,0,26690.57,26693.16,635.5515,0,635.5,60396,60943,60943,20201,-5823,26024,26016.43,26015.87,619.4255,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
61060,61577,61577,-23667,-50366,42,26699,0,26689.71,26692.15,635.5274,0,635.5,61577,62063,62063,20199,-5823,26022,26018.14,26016.09,619.4307,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
62127,62660,62660,-23669,-50366,42,26697,0,26688.43,26691.2,635.5047,0,635.5,62660,63182,63182,20199,-5823,26022,26020.71,26016.89,619.4498,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
63247,63742,63743,-23680,-50366,42,26686,0,26685.71,26690.11,635.4789,0,635.5,63743,64302,64302,20212,-5823,26035,26018.14,26018.39,619.4855,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
64366,64923,64924,-23678,-50366,42,26688,0,26689.57,26688.39,635.4379,0,635.5,64924,65422,65422,20195,-5823,26018,26018.29,26018.29,619.4832,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
65486,66006,66007,-23677,-50366,42,26689,0,26691.29,26688.85,635.4489,0,635.5,66007,66541,66541,20207,-5823,26030,26023.43,26018.29,619.4831,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
66605,67187,67188,-23699,-50366,42,26667,0,26686.71,26689.8,635.4716,0,635.5,67188,67661,67661,20195,-5823,26018,26024.14,26020.3,619.5309,619.5,0,0,0,0,0,0,0,0,0,False,0,0,0
