tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
2420094,2420651,2420652,-31547,-52830,42,21283,0,21283.0,21283.0,506.7381,0,507,2420652,2421145,2421146,3985,-8438,12423,12423.0,12423.0,295.7857,296.0,0.956055,0.695801,-0.081055,-50.87786,-1.80916,1.778626,-53.76946,96.64429,21.23588,True,0,0,0
2421216,2421736,2421737,-31546,-52830,42,21284,0,21284.0,21284.0,506.7619,0,507,2421737,2422266,2422267,3970,-8438,12408,12420.86,12423.0,295.7857,296.0,0.931152,0.677246,-0.069092,-50.68702,-1.40458,1.816794,-53.82951,95.82487,21.28294,False,0,0,0
2422337,2422920,2422921,-31535,-52830,42,21295,0,21285.57,21284.0,506.7619,0,507,2422921,2423481,2423482,3990,-8438,12428,12421.57,12422.16,295.7657,296.0,0.932861,0.667969,-0.064453,-50.72519,-1.778626,1.648855,-54.26982,95.51125,21.33,False,0,0,0
2423552,2424103,2424104,-31551,-52830,42,21279,0,21284.86,21284.62,506.7766,0,507,2424104,2424602,2424603,3974,-8438,12412,12420.0,12421.93,295.7602,296.0,0.941406,0.686523,-0.070801,-50.65649,-1.839695,1.885496,-53.75395,95.88784,21.37706,False,0,0,0
2424674,2425189,2425189,-31524,-52830,42,21306,0,21288.0,21284.71,506.7788,0,507,2425189,2425724,2425724,3987,-8438,12425,12420.29,12421.17,295.7422,296.0,0.928467,0.673096,-0.073242,-50.64885,-2.0,1.748092,-53.8991,96.20992,21.23588,False,0,0,0
2425794,2426372,2426373,-31531,-52830,42,21299,0,21290.14,21286.0,506.8095,0,507,2426373,2426845,2426846,3994,-8438,12432,12421.57,12420.83,295.734,296.0,0.939453,0.670166,-0.071777,-50.64885,-1.984733,1.633588,-54.3428,96.11307,21.23588,False,0,0,0
2426917,2427458,2427459,-31524,-52830,42,21306,0,21293.29,21287.62,506.8481,0,507,2427459,2427966,2427967,3975,-8438,12413,12420.14,12421.12,295.7409,296.0,0.954346,0.696533,-0.073242,-50.83206,-1.80916,1.801527,-53.72575,96.00251,21.33,False,0,0,0
2428038,2428543,2428544,-31547,-52830,42,21283,0,21293.14,21289.84,506.9009,0,507,2428544,2429088,2429088,3987,-8438,12425,12420.43,12420.74,295.7318,296.0,0.938232,0.67749,-0.068848,-50.69466,-1.687023,1.679389,-54.02732,95.80235,21.28294,False,0,0,0
2429160,2429727,2429727,-31545,-52830,42,21285,0,21293.29,21291.13,506.9317,0,507,2429727,2430209,2430210,3963,-8438,12401,12419.43,12420.62,295.7289,296.0,0.955566,0.689209,-0.07251,-50.67939,-2.099237,1.687023,-54.04884,96.00562,21.23588,False,0,0,0
2430281,2430812,2430813,-31519,-52830,42,21311,0,21295.57,21291.98,506.9518,0,507,2430813,2431330,2431331,3999,-8438,12437,12420.71,12420.15,295.7179,296.0,0.938721,0.679199,-0.075439,-50.85496,-1.877863,1.671756,-53.94576,96.33771,21.37706,False,0,0,0
2431402,2431897,2431898,-31540,-52830,42,21290,0,21297.14,21293.38,506.9854,0,507,2431898,2432452,2432452,3968,-8438,12406,12419.86,12420.37,295.7231,296.0,0.958252,0.687988,-0.073486,-50.82443,-2.038168,1.763359,-54.16887,96.09661,21.28294,False,0,0,0
2432523,2433080,2433081,-31534,-52830,42,21296,0,21295.71,21294.86,507.0204,0,507,2433081,2433573,2433574,3963,-8438,12401,12416.43,12420.17,295.7184,296.0,0.955811,0.688477,-0.072266,-50.74046,-2.038168,1.793893,-54.08543,95.99186,21.28294,False,0,0,0
2433645,2434165,2434165,-31540,-52830,42,21290,0,21294.43,21295.19,507.0284,0,507,2434165,2434694,2434695,3964,-8438,12402,12412.14,12418.71,295.6835,295.5,0.955078,0.685791,-0.078125,-50.76336,-1.877863,1.740458,-54.14456,96.49887,21.37706,False,0,0,0
2434766,2435348,2435349,-31528,-52830,42,21302,0,21293.86,21294.89,507.0212,0,507,2435349,2435909,2435910,3975,-8438,12413,12412.14,12416.14,295.6223,295.5,0.939697,0.669922,-0.06543,-50.8168,-1.80916,1.755725,-54.38567,95.57803,21.28294,False,0,0,0
2435981,2436531,2436532,-31540,-52830,42,21290,0,21294.86,21294.49,507.0116,0,507,2436532,2437030,2437031,3973,-8438,12411,12410.14,12414.57,295.5851,295.5,0.94751,0.688965,-0.063721,-50.67176,-1.923664,1.572519,-53.86163,95.2839,21.37706,False,0,0,0
