tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
58192,58728,58728,49155,-47832,42,96987,0,96969.57,96972.13,2308.86,0,2309,58728,59196,59196,105894,-3664,109558,109692.9,109733.1,2612.693,2612.5,0,0,0,0,0,0,0,0,0,False,0,0,0
59262,59809,59809,49163,-47832,42,96995,0,96971.14,96971.13,2308.836,0,2309,59809,60315,60315,105919,-3664,109583,109673.9,109717.4,2612.318,2612.0,0,0,0,0,0,0,0,0,0,False,0,0,0
60379,60890,60890,49163,-47832,42,96995,0,96972.71,96971.14,2308.837,0,2309,60890,61434,61434,105927,-3664,109591,109656.0,109700.3,2611.913,2612.0,0,0,0,0,0,0,0,0,0,False,0,0,0
61549,62069,62069,49153,-47832,42,96985,0,96983.0,96971.76,2308.851,0,2309,62069,62553,62553,105923,-3664,109587,109573.7,109683.0,2611.5,2611.5,0,0,0,0,0,0,0,0,0,False,0,0,0
62617,63150,63150,49149,-47832,42,96981,0,96984.71,96976.16,2308.956,0,2309,63150,63672,63672,105893,-3664,109557,109571.0,109640.2,2610.481,2610.5,0,0,0,0,0,0,0,0,0,False,0,0,0
63736,64231,64231,49155,-47832,42,96987,0,96987.0,96979.51,2309.036,0,2309,64231,64791,64791,105914,-3664,109578,109572.7,109613.1,2609.836,2610.0,0,0,0,0,0,0,0,0,0,False,0,0,0
64855,65410,65411,49153,-47832,42,96985,0,96987.86,96982.44,2309.106,0,2309,65411,65910,65910,105916,-3664,109580,109576.3,109597.3,2609.459,2609.5,0,0,0,0,0,0,0,0,0,False,0,0,0
65974,66491,66492,49153,-47832,42,96985,0,96987.57,96984.56,2309.156,0,2309,66492,67029,67029,105916,-3664,109580,109579.4,109589.1,2609.264,2609.0,0,0,0,0,0,0,0,0,0,False,0,0,0
67093,67671,67671,49165,-47832,42,96997,0,96987.86,96985.74,2309.184,0,2309,67671,68148,68148,105903,-3664,109567,109577.1,109585.3,2609.174,2609.0,0,0,0,0,0,0,0,0,0,False,0,0,0
68212,68751,68752,49162,-47832,42,96994,0,96987.71,96986.57,2309.204,0,2309,68752,69267,69267,105884,-3664,109548,109571.0,109582.1,2609.098,2609.0,0,0,0,0,0,0,0,0,0,False,0,0,0
69331,69832,69833,49159,-47832,42,96991,0,96988.57,96987.02,2309.215,0,2309,69833,70386,70386,105917,-3664,109581,109570.1,109577.8,2608.994,2609.0,0,0,0,0,0,0,0,0,0,False,0,0,0
70450,71012,71012,49146,-47832,42,96978,0,96988.14,96987.63,2309.229,0,2309,71012,71505,71505,105916,-3664,109580,109573.4,109574.8,2608.923,2609.0,0,0,0,0,0,0,0,0,0,False,0,0,0
71569,72093,72093,49137,-47832,42,96969,0,96985.57,96987.83,2309.234,0,2309,72093,72623,72624,105911,-3664,109575,109573.0,109574.3,2608.911,2609.0,0,0,0,0,0,0,0,0,0,False,0,0,0
72688,73272,73272,49125,-47832,42,96957,0,96981.57,96986.95,2309.213,0,2309,73272,73742,73743,105886,-3664,109550,109568.7,109573.8,2608.899,2609.0,0,0,0,0,0,0,0,0,0,False,0,0,0
73860,74353,74353,49148,-47832,42,96980,0,96980.86,96984.84,2309.163,0,2309,74353,74861,74862,105900,-3664,109564,109566.4,109571.8,2608.852,2609.0,0,0,0,0,0,0,0,0,0,False,0,0,0
