tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1708259,1708839,1708840,8990,-52808,42,61798,0,62037.14,62073.3,1477.936,0,1478.0,1708840,1709309,1709309,50375,-8585,58960,58782.29,58722.98,1398.166,1398.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1709381,1709925,1709925,8968,-52808,42,61776,0,61999.0,62059.14,1477.599,0,1477.5,1709925,1710431,1710431,50391,-8585,58976,58819.29,58746.2,1398.719,1399.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1710502,1711010,1711010,8987,-52808,42,61795,0,61962.71,62035.59,1477.038,0,1477.0,1711010,1711553,1711553,50389,-8585,58974,58855.29,58774.81,1399.4,1399.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1711624,1712194,1712194,8961,-52808,42,61769,0,61921.29,62007.06,1476.359,0,1476.0,1712194,1712675,1712675,50383,-8585,58968,58892.43,58806.32,1400.15,1400.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1712797,1713378,1713378,8949,-52808,42,61757,0,61880.43,61973.48,1475.559,0,1475.5,1713378,1713890,1713890,50375,-8585,58960,58926.57,58840.03,1400.953,1401.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1714012,1714562,1714562,8984,-52808,42,61792,0,61772.29,61937.05,1474.692,0,1474.5,1714562,1715106,1715106,50360,-8585,58945,58962.29,58873.91,1401.76,1402.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1715177,1715746,1715746,8977,-52808,42,61785,0,61781.71,61872.55,1473.156,0,1473.0,1715746,1716227,1716228,50380,-8585,58965,58964.0,58908.51,1402.583,1402.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1716298,1716831,1716831,8969,-52808,42,61777,0,61778.71,61836.98,1472.309,0,1472.0,1716831,1717349,1717350,50388,-8585,58973,58965.86,58930.23,1403.101,1403.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1717472,1718015,1718015,8975,-52808,42,61783,0,61779.71,61814.17,1471.766,0,1472.0,1718015,1718565,1718565,50370,-8585,58955,58962.86,58944.18,1403.433,1403.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1718637,1719199,1719199,8975,-52808,42,61783,0,61778.0,61800.68,1471.445,0,1471.5,1719199,1719687,1719687,50389,-8585,58974,58962.86,58951.49,1403.607,1403.5,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1719758,1720284,1720285,8982,-52808,42,61790,0,61781.0,61791.8,1471.233,0,1471.0,1720285,1720808,1720809,50370,-8585,58955,58961.0,58955.94,1403.713,1404.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1720879,1721468,1721469,8978,-52808,42,61786,0,61785.14,61787.57,1471.133,0,1471.0,1721469,1722024,1722024,50361,-8585,58946,58959.0,58957.92,1403.76,1404.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1722144,1722652,1722653,8975,-52808,42,61783,0,61783.86,61786.63,1471.11,0,1471.0,1722653,1723146,1723146,50371,-8585,58956,58960.57,58958.34,1403.77,1404.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1723217,1723738,1723738,8980,-52808,42,61788,0,61784.29,61785.54,1471.084,0,1471.0,1723738,1724268,1724268,50366,-8585,58951,58958.57,58959.21,1403.791,1404.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1724339,1724922,1724922,8963,-52808,42,61771,0,61783.43,61785.05,1471.073,0,1471.0,1724922,1725483,1725483,50384,-8585,58969,58958.0,58958.96,1403.785,1404.0,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
