tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1532305,1532812,1532812,5678,-52876,42,58554,0,58569.43,58572.0,1394.571,0,1394.5,1532812,1533356,1533356,52966,-8568,61534,61529.71,61529.0,1464.976,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1533427,1533996,1533996,5664,-52876,42,58540,0,58564.86,58570.99,1394.547,0,1394.5,1533996,1534478,1534478,52961,-8568,61529,61529.71,61529.28,1464.983,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1534549,1535081,1535082,5690,-52876,42,58566,0,58564.0,58568.59,1394.49,0,1394.5,1535082,1535600,1535600,52958,-8568,61526,61529.29,61529.45,1464.987,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1535671,1536167,1536167,5680,-52876,42,58556,0,58561.71,58566.79,1394.448,0,1394.5,1536167,1536722,1536722,52955,-8568,61523,61528.43,61529.39,1464.985,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1536793,1537351,1537351,5690,-52876,42,58566,0,58560.86,58564.8,1394.4,0,1394.5,1537351,1537843,1537844,52945,-8568,61513,61526.14,61529.01,1464.976,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1537965,1538535,1538535,5687,-52876,42,58563,0,58559.57,58563.26,1394.363,0,1394.0,1538535,1539059,1539059,52952,-8568,61520,61524.86,61527.89,1464.95,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1539130,1539719,1539719,5697,-52876,42,58573,0,58559.71,58561.82,1394.329,0,1394.0,1539719,1540274,1540274,52968,-8568,61536,61525.86,61526.7,1464.921,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1540345,1540903,1540903,5678,-52876,42,58554,0,58559.71,58561.0,1394.309,0,1394.0,1540903,1541396,1541396,52962,-8568,61530,61525.29,61526.37,1464.914,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1541467,1541988,1541989,5689,-52876,42,58565,0,58563.29,58560.5,1394.297,0,1394.0,1541989,1542518,1542518,52967,-8568,61535,61526.14,61525.95,1464.903,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1542641,1543172,1543173,5697,-52876,42,58573,0,58564.29,58561.59,1394.323,0,1394.0,1543173,1543734,1543734,52962,-8568,61530,61526.71,61526.02,1464.905,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1543805,1544357,1544357,5708,-52876,42,58584,0,58568.29,58562.64,1394.349,0,1394.0,1544357,1544856,1544856,52957,-8568,61525,61527.0,61526.29,1464.912,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1544926,1545442,1545442,5692,-52876,42,58568,0,58568.57,58564.86,1394.401,0,1394.5,1545442,1545978,1545978,52967,-8568,61535,61530.14,61526.57,1464.918,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1546099,1546626,1546626,5691,-52876,42,58567,0,58569.14,58566.31,1394.436,0,1394.5,1546626,1547099,1547100,52985,-8568,61553,61534.86,61527.97,1464.952,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1547222,1547810,1547811,5697,-52876,42,58573,0,58569.14,58567.42,1394.462,0,1394.5,1547811,1548315,1548315,52952,-8568,61520,61532.57,61530.66,1465.016,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
1548386,1548896,1548896,5718,-52876,42,58594,0,58574.86,58568.09,1394.478,0,1394.5,1548896,1549437,1549437,53003,-8568,61571,61538.43,61531.41,1465.034,1465,0.949219,0.58374,-0.069824,-50.94656,-2.328244,2.122137,-58.22774,96.82082,21.04765,False,0,0,0
