184461,	-76.00,	16376.00,	-384.00,	25.89,	5724.00,	-80.00,	-228.00,	
184566,	-52.00,	16332.00,	-344.00,	25.99,	5702.00,	-99.00,	-238.00,	
184672,	-120.00,	16356.00,	-480.00,	25.89,	5716.00,	-110.00,	-224.00,	
184777,	92.00,	16324.00,	-356.00,	25.94,	5726.00,	-75.00,	-230.00,	
184883,	-88.00,	16376.00,	-232.00,	25.89,	5702.00,	-95.00,	-221.00,	
184988,	-136.00,	16304.00,	-400.00,	25.99,	5696.00,	-64.00,	-232.00,	
185094,	-44.00,	16364.00,	-356.00,	25.99,	5702.00,	-88.00,	-218.00,	
185199,	-48.00,	16368.00,	-404.00,	25.99,	5748.00,	-106.00,	-221.00,	
185305,	-20.00,	16392.00,	-464.00,	25.99,	5706.00,	-66.00,	-221.00,	
185410,	-48.00,	16336.00,	-364.00,	25.89,	5704.00,	-63.00,	-230.00,	
185516,	-84.00,	16456.00,	-492.00,	25.89,	5728.00,	-61.00,	-234.00,	
