tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
2120053,2120353,2121253,240500.8,240275,225.75,199.1875,194.7754,2120353,2120653,2121253,118412.5,107934,10478.5,10490.88,10483.02,2120653,2120953,2121253,35626.0,47213,-11587.0,-11578.5,-11589.63,2120953,2121253,2121253,186457.8,185431,1026.75,1008.813,1025.436,0,-1.068988,0.0,False,0,0,0,0,0,True,True,False
2121380,2121680,2122580,240491.8,240275,216.75,210.9375,195.8719,2121680,2121980,2122580,118416.3,107934,10482.25,10492.56,10484.97,2121980,2122280,2122580,35646.25,47213,-11566.75,-11578.44,-11586.87,2122280,2122580,2122580,186517.5,185431,1086.5,1028.813,1021.304,0,-0.714277,0.0,False,0,0,0,0,0,True,True,False
2122707,2123007,2123907,240476.5,240275,201.5,212.0625,199.6161,2123007,2123307,2123907,118444.3,107934,10510.25,10493.94,10486.86,2123307,2123607,2123907,35638.25,47213,-11574.75,-11577.38,-11584.77,2123607,2123907,2123907,186456.0,185431,1025.0,1034.375,1023.17,0,-0.985276,0.0,False,0,0,0,0,0,True,True,False
2124035,2124335,2125235,240465.5,240275,190.5,190.5,190.5,2124335,2124635,2125235,118431.5,107934,10497.5,10497.5,10497.5,2124635,2124935,2125235,57583.75,47213,10370.75,10370.75,10370.75,2124935,2125235,2125235,204736.0,185431,19305.0,19305.0,19305.0,0,188.9461,189.0,True,0,0,0,0,0,True,True,False
2125359,2125659,2126559,240482.8,240275,207.75,207.75,207.75,2125659,2125959,2126559,142150.3,107934,34216.25,34216.25,34216.25,2125959,2126259,2126559,1100408.0,47213,1053195.0,1053195.0,1053195.0,2126259,2126559,2126559,193690.0,185431,8259.0,8259.0,8259.0,0,5159.5,5159.5,True,0,0,0,0,0,True,True,False
2126684,2126984,2127884,240444.0,240275,169.0,169.0,169.0,2126984,2127284,2127884,168767.8,107934,60833.75,60833.75,60833.75,2127284,2127584,2127884,1091868.0,47213,1044655.0,1044655.0,1044655.0,2127584,2127884,2127884,193562.3,185431,8131.25,8131.25,8131.25,0,5239.513,5239.5,True,0,0,0,0,0,True,True,False
2128010,2128310,2129210,240464.0,240275,189.0,189.0,189.0,2128310,2128610,2129210,174967.5,107934,67033.5,67033.5,67033.5,2128610,2128910,2129210,1046485.0,47213,999272.0,999272.0,999272.0,2128910,2129210,2129210,190878.8,185431,5447.75,5447.75,5447.75,0,5041.19,5041.0,True,0,0,0,0,0,True,True,False
2129335,2129635,2130535,240477.0,240275,202.0,202.0,202.0,2129635,2129935,2130535,175483.8,107934,67549.75,67549.75,67549.75,2129935,2130235,2130535,1044426.0,47213,997212.8,997212.8,997212.8,2130235,2130535,2130535,190845.5,185431,5414.5,5414.5,5414.5,0,5033.733,5034.0,True,0,0,0,0,0,True,True,False
2130660,2130960,2131860,240460.3,240275,185.25,185.25,185.25,2130960,2131260,2131860,175315.8,107934,67381.75,67381.75,67381.75,2131260,2131560,2131860,1045745.0,47213,998532.0,998532.0,998532.0,2131560,2131860,2131860,190791.3,185431,5360.25,5360.25,5360.25,0,5038.854,5039.0,True,0,0,0,0,0,True,True,False
2131984,2132284,2133184,240468.8,240275,193.75,193.75,193.75,2132284,2132584,2133184,175469.3,107934,67535.25,67535.25,67535.25,2132584,2132884,2133184,1045283.0,47213,998069.5,998069.5,998069.5,2132884,2133184,2133184,190769.3,185431,5338.25,5338.25,5338.25,0,5037.307,5037.0,True,0,0,0,0,0,True,True,False
