tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
2519141,2519441,2520341,345476.5,240275,105201.5,105196.8,105193.0,2519441,2519741,2520341,120820.3,107934,12886.25,12889.13,12882.09,2519741,2520041,2520341,33490.25,47213,-13722.75,-13716.06,-13724.36,2520041,2520341,2520341,191540.5,185431,6109.5,6086.625,6076.64,0,500.5812,500.5,False,0,0,0,0,0,True,True,False
2520468,2520768,2521668,345464.8,240275,105189.8,105199.9,105194.0,2520768,2521068,2521668,120828.5,107934,12894.5,12891.0,12883.84,2521068,2521368,2521668,33488.25,47213,-13724.75,-13715.38,-13722.3,2521368,2521668,2521668,191525.0,185431,6094.0,6092.875,6079.122,0,500.4825,500.5,False,0,0,0,0,0,True,True,False
2521795,2522095,2522995,345477.8,240275,105202.8,105202.6,105195.4,2522095,2522395,2522995,120800.3,107934,12866.25,12880.13,12885.62,2522395,2522695,2522995,33485.5,47213,-13727.5,-13719.56,-13720.58,2522695,2522995,2522995,191502.3,185431,6071.25,6088.625,6082.54,0,500.2923,500.0,False,0,0,0,0,0,True,True,False
2523123,2523423,2524323,345474.5,240275,105199.5,105198.4,105197.2,2523423,2523723,2524323,120821.5,107934,12887.5,12883.63,12884.25,2523723,2524023,2524323,33481.75,47213,-13731.25,-13726.56,-13720.32,2524023,2524323,2524323,191502.0,185431,6071.0,6086.438,6084.052,0,500.3553,500.0,False,0,0,0,0,0,True,True,False
2524451,2524751,2525651,345484.5,240275,105209.5,105200.4,105197.5,2524751,2525051,2525651,120832.8,107934,12898.75,12886.75,12884.1,2525051,2525351,2525651,33495.75,47213,-13717.25,-13725.19,-13721.88,2525351,2525651,2525651,191489.5,185431,6058.5,6073.688,6084.645,0,500.4586,500.5,False,0,0,0,0,0,True,True,False
2525779,2526079,2526979,345507.3,240275,105232.3,105211.0,105198.2,2526079,2526379,2526979,120844.5,107934,12910.5,12890.75,12884.76,2526379,2526679,2526979,33478.75,47213,-13734.25,-13727.56,-13722.7,2526679,2526979,2526979,191508.3,185431,6077.25,6069.5,6081.922,0,500.6241,500.5,False,0,0,0,0,0,True,True,False
2527107,2527407,2528307,345488.8,240275,105213.8,105213.8,105201.4,2527407,2527707,2528307,120809.3,107934,12875.25,12893.0,12886.25,2527707,2528007,2528307,33470.75,47213,-13742.25,-13731.25,-13723.91,2528007,2528307,2528307,191518.5,185431,6087.5,6073.563,6078.835,0,500.3907,500.0,False,0,0,0,0,0,True,True,False
2528433,2528733,2529633,345476.5,240275,105201.5,105214.3,105204.5,2528733,2529033,2529633,120818.3,107934,12884.25,12892.19,12887.92,2529033,2529333,2529633,33489.0,47213,-13724.0,-13729.44,-13725.73,2529333,2529633,2529633,191515.3,185431,6084.25,6076.875,6077.525,0,500.4466,500.5,False,0,0,0,0,0,True,True,False
2529759,2530059,2530959,345503.3,240275,105228.3,105218.9,105206.9,2530059,2530359,2530959,120842.5,107934,12908.5,12894.63,12888.98,2530359,2530659,2530959,33472.0,47213,-13741.0,-13735.38,-13726.65,2530659,2530959,2530959,191527.8,185431,6096.75,6086.438,6077.363,0,500.6574,500.5,False,0,0,0,0,0,True,True,False
2531085,2531385,2532285,345473.8,240275,105198.8,105210.6,105209.9,2531385,2531685,2532285,120818.0,107934,12884.0,12888.0,12890.39,2531685,2531985,2532285,33492.0,47213,-13721.0,-13732.06,-13728.82,2531985,2532285,2532285,191541.0,185431,6110.0,6094.625,6079.619,0,500.5691,500.5,False,0,0,0,0,0,True,True,False
