tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
60958,61258,62158,259794.0,240170,19624.0,19612.69,19567.37,61258,61558,62158,164744.5,123347,41397.5,41386.5,41438.93,61558,61858,62158,45659.5,34316,11343.5,11412.31,11380.11,61858,62158,62158,217933.3,181931,36002.25,35940.69,35959.38,0,501.4066,501.5,False,0,0,0,0,0,True,True,False
62282,62582,63482,259732.8,240170,19562.75,19602.75,19578.63,62582,62882,63482,164779.0,123347,41432.0,41393.94,41425.9,62882,63182,63482,45667.75,34316,11351.75,11394.81,11388.12,63182,63482,63482,217930.0,181931,35999.0,35956.94,35954.73,0,501.3088,501.0,False,0,0,0,0,0,True,True,False
63605,63905,64805,259751.8,240170,19581.75,19595.88,19584.63,63905,64205,64805,164777.0,123347,41430.0,41404.94,41417.96,64205,64505,64805,45725.5,34316,11409.5,11385.5,11389.78,64505,64805,64805,217902.8,181931,35971.75,35969.81,35955.28,0,501.5291,501.5,False,0,0,0,0,0,True,True,False
64929,65229,66129,259771.8,240170,19601.75,19592.56,19587.42,65229,65529,66129,164753.8,123347,41406.75,41416.56,41414.72,65529,65829,66129,45727.0,34316,11411.0,11378.94,11388.72,65829,66129,66129,217915.3,181931,35984.25,35989.31,35958.89,0,501.5804,501.5,False,0,0,0,0,0,True,True,False
66253,66553,67453,259753.8,240170,19583.75,19582.5,19588.7,66553,66853,67453,164736.5,123347,41389.5,41414.56,41415.18,66853,67153,67453,45744.25,34316,11428.25,11400.13,11386.29,67153,67453,67453,217832.3,181931,35901.25,35964.06,35966.45,0,501.1083,501.0,False,0,0,0,0,0,True,True,False
67580,67880,68780,259812.8,240170,19642.75,19602.5,19587.16,67880,68180,68780,164702.3,123347,41355.25,41395.38,41415.03,68180,68480,68780,45742.25,34316,11426.25,11418.75,11389.73,68480,68780,68780,217850.5,181931,35919.5,35944.19,35965.86,0,501.2975,501.0,False,0,0,0,0,0,True,True,False
68903,69203,70103,259798.0,240170,19628.0,19614.06,19590.97,69203,69503,70103,164729.3,123347,41382.25,41383.44,41410.14,69503,69803,70103,45755.5,34316,11439.5,11426.25,11396.94,69803,70103,70103,217891.5,181931,35960.5,35941.38,35960.47,0,501.61,501.5,False,0,0,0,0,0,True,True,False
70228,70528,71428,259801.3,240170,19631.25,19621.44,19596.71,70528,70828,71428,164722.0,123347,41375.0,41375.5,41403.51,70828,71128,71428,45748.75,34316,11432.75,11431.69,11404.22,71128,71428,71428,217838.5,181931,35907.5,35922.19,35955.73,0,501.3089,501.0,False,0,0,0,0,0,True,True,False
71551,71851,72751,259821.5,240170,19651.5,19638.38,19602.86,71851,72151,72751,164720.3,123347,41373.25,41371.44,41396.55,72151,72451,72751,45784.5,34316,11468.5,11441.75,11411.05,72451,72751,72751,217846.3,181931,35915.25,35925.69,35947.39,0,501.5981,501.5,False,0,0,0,0,0,True,True,False
72875,73175,74075,259823.5,240170,19653.5,19641.06,19611.68,73175,73475,74075,164724.8,123347,41377.75,41377.06,41390.31,73475,73775,74075,45766.5,34316,11450.5,11447.81,11418.68,73775,74075,74075,217873.0,181931,35942.0,35931.31,35942.0,0,501.6696,501.5,False,0,0,0,0,0,True,True,False
74198,74498,75398,259864.8,240170,19694.75,19657.75,19618.98,74498,74798,75398,164662.0,123347,41315.0,41360.25,41387.02,74798,75098,75398,45809.25,34316,11493.25,11461.25,11425.92,75098,75398,75398,217786.8,181931,35855.75,35905.13,35939.34,0,501.3643,501.0,False,0,0,0,0,0,True,True,False
75522,75822,76722,259871.0,240170,19701.0,19675.19,19628.62,75822,76122,76722,164660.3,123347,41313.25,41344.81,41380.36,76122,76422,76722,45799.5,34316,11483.5,11473.94,11434.7,76422,76722,76722,217836.5,181931,35905.5,35904.63,35930.84,0,501.5745,501.5,False,0,0,0,0,0,True,True,False
76845,77145,78045,259856.5,240170,19686.5,19683.94,19640.19,77145,77445,78045,164652.5,123347,41305.5,41327.88,41371.53,77445,77745,78045,45800.5,34316,11484.5,11477.94,11444.45,77745,78045,78045,217850.5,181931,35919.5,35905.69,35924.32,0,501.5445,501.5,False,0,0,0,0,0,True,True,False
78171,78471,79371,259897.0,240170,19727.0,19702.31,19651.06,78471,78771,79371,164639.3,123347,41292.25,41306.5,41360.68,78771,79071,79371,45831.25,34316,11515.25,11494.13,11452.77,79071,79371,79371,217822.5,181931,35891.5,35893.06,35919.69,0,501.6804,501.5,False,0,0,0,0,0,True,True,False
79496,79796,80696,259894.5,240170,19724.5,19709.75,19663.8,79796,80096,80696,164653.5,123347,41306.5,41304.38,41347.21,80096,80396,80696,45823.0,34316,11507.0,11497.56,11463.05,80396,80696,80696,217839.0,181931,35908.0,35906.13,35913.07,0,501.7732,502.0,False,0,0,0,0,0,True,True,False
