tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
50409,50709,51609,523766.8,240259,283507.8,283507.8,283507.8,50709,51009,51609,473641.3,123143,350498.3,350498.3,350498.3,51009,51309,51609,202558.0,34119,168439.0,168439.0,168439.0,51309,51609,51609,454126.5,182187,271939.5,271939.5,271939.5,0,4963.59,4963.5,True,0,0,0,0,0,True,True,False
51735,52035,52935,523888.8,240259,283629.8,283629.8,283629.8,52035,52335,52935,473657.3,123143,350514.3,350514.3,350514.3,52335,52635,52935,202816.3,34119,168697.3,168697.3,168697.3,52635,52935,52935,453972.0,182187,271785.0,271785.0,271785.0,0,4964.702,4965.0,True,0,0,0,0,0,True,True,False
53059,53359,54259,523981.8,240259,283722.8,283653.0,283629.8,53359,53659,54259,473487.8,123143,350344.8,350471.9,350514.3,53659,53959,54259,202903.0,34119,168784.0,168718.9,168697.3,53959,54259,54259,453939.3,182187,271752.3,271776.8,271785.0,0,4964.607,4964.5,False,0,0,0,0,0,True,True,False
54382,54682,55582,524045.8,240259,283786.8,283692.3,283635.5,54682,54982,55582,473475.0,123143,350332.0,350426.3,350503.7,54982,55282,55582,202885.8,34119,168766.8,168736.3,168702.6,55282,55582,55582,453858.0,182187,271671.0,271748.3,271783.0,0,4964.374,4964.0,False,0,0,0,0,0,True,True,False
55705,56005,56905,524082.0,240259,283823.0,283740.6,283649.6,56005,56305,56905,473385.8,123143,350242.8,350358.4,350484.5,56305,56605,56905,202941.0,34119,168822.0,168767.5,168711.0,56605,56905,56905,453777.8,182187,271590.8,271699.8,271774.3,0,4964.013,4964.0,False,0,0,0,0,0,True,True,False
57028,57328,58228,524173.5,240259,283914.5,283811.8,283672.2,57328,57628,58228,473385.5,123143,350242.5,350290.5,350453.2,57628,57928,58228,203014.8,34119,168895.8,168817.1,168725.1,57928,58228,58228,453771.8,182187,271584.8,271649.7,271755.8,0,4964.746,4965.0,False,0,0,0,0,0,True,True,False
58352,58652,59552,524183.0,240259,283924.0,283862.1,283706.9,58652,58952,59552,473323.8,123143,350180.8,350249.5,350412.8,58952,59252,59552,203034.5,34119,168915.5,168850.0,168747.9,59252,59552,59552,453663.5,182187,271476.5,271580.8,271729.4,0,4964.088,4964.0,False,0,0,0,0,0,True,True,False
59675,59975,60875,524245.8,240259,283986.8,283912.1,283745.5,59975,60275,60875,473308.3,123143,350165.3,350207.8,350372.2,60275,60575,60875,203049.3,34119,168930.3,168890.9,168773.3,60575,60875,60875,453678.8,182187,271491.8,271535.9,271692.5,0,4964.444,4964.5,False,0,0,0,0,0,True,True,False
60999,61299,62199,524277.3,240259,284018.3,283960.9,283786.9,61299,61599,62199,473287.5,123143,350144.5,350183.3,350331.3,61599,61899,62199,203044.5,34119,168925.5,168916.8,168802.5,61899,62199,62199,453646.0,182187,271459.0,271503.0,271653.6,0,4964.316,4964.0,False,0,0,0,0,0,True,True,False
62324,62624,63524,524283.8,240259,284024.8,283988.4,283830.1,62624,62924,63524,473209.0,123143,350066.0,350139.1,350294.5,62924,63224,63524,203162.5,34119,169043.5,168953.7,168830.9,63224,63524,63524,453591.0,182187,271404.0,271457.8,271616.2,0,4964.284,4964.0,False,0,0,0,0,0,True,True,False
63649,63949,64849,524317.5,240259,284058.5,284022.1,283869.5,63949,64249,64849,473208.3,123143,350065.3,350110.3,350255.9,64249,64549,64849,203243.0,34119,169124.0,169005.8,168861.4,64549,64849,64849,453524.0,182187,271337.0,271422.9,271576.8,0,4964.496,4964.5,False,0,0,0,0,0,True,True,False
64972,65272,66172,524376.5,240259,284117.5,284054.8,283907.4,65272,65572,66172,473153.0,123143,350010.0,350071.4,350219.7,65572,65872,66172,203224.0,34119,169105.0,169049.5,168897.3,65872,66172,66172,453534.0,182187,271347.0,271386.8,271538.6,0,4964.47,4964.5,False,0,0,0,0,0,True,True,False
66295,66595,67495,524402.5,240259,284143.5,284086.1,283944.0,66595,66895,67495,473136.3,123143,349993.3,350033.6,350182.9,66895,67195,67495,203260.8,34119,169141.8,169103.6,168935.1,67195,67495,67495,453493.5,182187,271306.5,271348.6,271500.9,0,4964.493,4964.5,False,0,0,0,0,0,True,True,False
67619,67919,68819,524380.8,240259,284121.8,284110.3,283979.3,67919,68219,68819,473113.0,123143,349970.0,350009.6,350145.8,68219,68519,68819,203295.5,34119,169176.5,169136.8,168977.0,68519,68819,68819,453514.8,182187,271327.8,271329.6,271463.0,0,4964.553,4964.5,False,0,0,0,0,0,True,True,False
68942,69242,70142,524399.0,240259,284140.0,284130.7,284011.9,69242,69542,70142,473092.8,123143,349949.8,349980.8,350111.9,69542,69842,70142,203313.8,34119,169194.8,169154.5,169016.7,69842,70142,70142,453477.8,182187,271290.8,271318.0,271429.9,0,4964.455,4964.5,False,0,0,0,0,0,True,True,False
