tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
59645,59945,60845,273065.5,240286,32779.5,32779.5,32779.5,59945,60245,60845,963760.3,125371,838389.3,838389.3,838389.3,60245,60545,60845,569413.8,35360,534053.8,534053.8,534053.8,60545,60845,60845,276311.5,178985,97326.5,97326.5,97326.5,0,6939.688,6939.5,True,0,0,0,0,0,True,True,False
60968,61268,62168,273189.8,240286,32903.75,32810.56,32779.5,61268,61568,62168,963407.0,125371,838036.0,838300.9,838389.3,61568,61868,62168,569367.8,35360,534007.8,534042.3,534053.8,61868,62168,62168,276276.0,178985,97291.0,97317.63,97326.5,0,6938.26,6938.0,False,0,0,0,0,0,True,True,False
62292,62592,63492,273028.5,240286,32742.5,32742.5,32742.5,62592,62892,63492,962854.3,125371,837483.3,837483.3,837483.3,62892,63192,63492,571068.5,35360,535708.5,535708.5,535708.5,63192,63492,63492,275835.3,178985,96850.25,96850.25,96850.25,0,6940.942,6941.0,True,0,0,0,0,0,True,True,False
63615,63915,64815,271970.0,240286,31684.0,31684.0,31684.0,63915,64215,64815,972930.3,125371,847559.3,847559.3,847559.3,64215,64515,64815,570788.0,35360,535428.0,535428.0,535428.0,64515,64815,64815,276236.3,178985,97251.25,97251.25,97251.25,0,6982.535,6982.5,True,0,0,0,0,0,True,True,False
64937,65237,66137,273060.3,240286,32774.25,32774.25,32774.25,65237,65537,66137,963041.3,125371,837670.3,837670.3,837670.3,65537,65837,66137,570764.8,35360,535404.8,535404.8,535404.8,65837,66137,66137,276127.5,178985,97142.5,97142.5,97142.5,0,6941.89,6942.0,True,0,0,0,0,0,True,True,False
66260,66560,67460,273065.5,240286,32779.5,32779.5,32779.5,66560,66860,67460,963029.0,125371,837658.0,837658.0,837658.0,66860,67160,67460,570453.5,35360,535093.5,535093.5,535093.5,67160,67460,67460,276104.8,178985,97119.75,97119.75,97119.75,0,6940.283,6940.0,True,0,0,0,0,0,True,True,False
67585,67885,68785,272943.5,240286,32657.5,32749.0,32779.5,67885,68185,68785,962622.3,125371,837251.3,837556.3,837658.0,68185,68485,68785,570587.8,35360,535227.8,535127.1,535093.5,68485,68785,68785,276097.3,178985,97112.25,97117.88,97119.75,0,6938.477,6938.5,False,0,0,0,0,0,True,True,False
68912,69212,70112,273043.3,240286,32757.25,32743.44,32771.92,69212,69512,70112,962618.3,125371,837247.3,837453.6,837632.8,69512,69812,70112,570648.3,35360,535288.3,535175.8,535101.9,69812,70112,70112,276100.3,178985,97115.25,97116.75,97119.29,0,6939.211,6939.0,False,0,0,0,0,0,True,True,False
70237,70537,71437,273072.0,240286,32786.0,32745.06,32764.84,70537,70837,71437,962651.0,125371,837280.0,837359.1,837588.3,70837,71137,71437,570904.8,35360,535544.8,535288.6,535120.3,71137,71437,71437,276094.0,178985,97109.0,97114.06,97118.66,0,6940.669,6940.5,False,0,0,0,0,0,True,True,False
71560,71860,72760,273069.0,240286,32783.0,32745.94,32759.93,71860,72160,72760,962710.0,125371,837339.0,837279.4,837531.3,72160,72460,72760,570805.8,35360,535445.8,535376.6,535162.1,72460,72760,72760,276100.3,178985,97115.25,97112.94,97117.52,0,6940.487,6940.5,False,0,0,0,0,0,True,True,False
72883,73183,74083,273077.5,240286,32791.5,32779.44,32756.45,73183,73483,74083,962746.5,125371,837375.5,837310.4,837468.7,73483,73783,74083,570671.8,35360,535311.8,535397.6,535215.4,73783,74083,74083,276019.0,178985,97034.0,97093.38,97116.38,0,6939.675,6939.5,False,0,0,0,0,0,True,True,False
74207,74507,75407,273195.5,240286,32909.5,32909.5,32909.5,74507,74807,75407,963267.8,125371,837896.8,837896.8,837896.8,74807,75107,75407,570267.5,35360,534907.5,534907.5,534907.5,75107,75407,75407,275971.8,178985,96986.75,96986.75,96986.75,0,6940.452,6940.5,True,0,0,0,0,0,True,True,False
75532,75832,76732,273206.3,240286,32920.25,32920.25,32920.25,75832,76132,76732,963100.3,125371,837729.3,837729.3,837729.3,76132,76432,76732,569896.8,35360,534536.8,534536.8,534536.8,76432,76732,76732,276041.3,178985,97056.25,97056.25,97056.25,0,6938.321,6938.0,True,0,0,0,0,0,True,True,False
76857,77157,78057,273218.0,240286,32932.0,32923.19,32920.25,77157,77457,78057,963229.8,125371,837858.8,837761.6,837729.3,77457,77757,78057,570619.8,35360,535259.8,534717.5,534536.8,77757,78057,78057,276049.5,178985,97064.5,97058.31,97056.25,0,6942.41,6942.5,False,0,0,0,0,0,True,True,False
78180,78480,79380,273131.0,240286,32845.0,32845.0,32845.0,78480,78780,79380,962996.8,125371,837625.8,837625.8,837625.8,78780,79080,79380,569057.3,35360,533697.3,533697.3,533697.3,79080,79380,79380,276121.3,178985,97136.25,97136.25,97136.25,0,6933.931,6934.0,True,0,0,0,0,0,True,True,False
