tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
296595,296895,297795,166385.3,29571,136814.3,136814.3,136814.3,296895,297195,297795,158715.3,7245,151470.3,151470.3,151470.3,297195,297495,297795,129730.8,12632,117098.8,117098.8,117098.8,297495,297795,297795,214808.8,88707,126101.8,126101.8,126101.8,0,9338.764,9339.0,True,0,0,0,0,0,True,True,False
297920,298220,299120,166369.8,29571,136798.8,136810.4,136814.3,298220,298520,299120,158713.5,7245,151468.5,151469.8,151470.3,298520,298820,299120,129710.5,12632,117078.5,117093.7,117098.8,298820,299120,299120,214748.0,88707,126041.0,126086.6,126101.8,0,9338.764,9339.0,False,0,0,0,0,0,True,True,False
299245,299545,300445,166387.5,29571,136816.5,136810.9,136813.3,299545,299845,300445,158676.5,7245,151431.5,151460.1,151470.1,299845,300145,300445,129706.0,12632,117074.0,117087.5,117097.5,300145,300445,300445,214751.8,88707,126044.8,126072.3,126098.0,0,9338.738,9339.0,False,0,0,0,0,0,True,True,False
300570,300870,301770,166404.3,29571,136833.3,136815.7,136812.7,300870,301170,301770,158697.5,7245,151452.5,151455.7,151467.7,301170,301470,301770,129759.8,12632,117127.8,117094.8,117095.0,301470,301770,301770,214772.0,88707,126065.0,126063.1,126091.6,0,9338.825,9339.0,False,0,0,0,0,0,True,True,False
301895,302195,303095,166395.8,29571,136824.8,136818.3,136813.5,302195,302495,303095,158678.5,7245,151433.5,151446.5,151464.7,302495,302795,303095,129724.3,12632,117092.3,117093.1,117094.9,302795,303095,303095,214754.0,88707,126047.0,126049.4,126084.5,0,9339.11,9339.0,False,0,0,0,0,0,True,True,False
303220,303520,304420,166430.8,29571,136859.8,136833.6,136814.7,303520,303820,304420,158680.3,7245,151435.3,151438.2,151460.2,303820,304120,304420,129708.8,12632,117076.8,117092.7,117094.5,304120,304420,304420,214760.3,88707,126053.3,126052.5,126075.8,0,9339.544,9339.5,False,0,0,0,0,0,True,True,False
304548,304848,305748,166404.5,29571,136833.5,136837.8,136819.4,304848,305148,305748,158700.8,7245,151455.8,151444.3,151454.7,305148,305448,305748,129698.8,12632,117066.8,117090.9,117094.0,305448,305748,305748,214787.0,88707,126080.0,126061.3,126070.0,0,9340.06,9340.0,False,0,0,0,0,0,True,True,False
305874,306174,307074,166428.8,29571,136857.8,136843.9,136824.0,306174,306474,307074,158669.5,7245,151424.5,151437.3,151452.1,306474,306774,307074,129737.5,12632,117105.5,117085.3,117093.3,306774,307074,307074,214742.3,88707,126035.3,126053.9,126067.9,0,9340.353,9340.0,False,0,0,0,0,0,True,True,False
307200,307500,308400,166440.3,29571,136869.3,136855.1,136828.9,307500,307800,308400,158681.3,7245,151436.3,151437.9,151448.4,307800,308100,308400,129730.8,12632,117098.8,117086.9,117091.3,308100,308400,308400,214744.3,88707,126037.3,126051.4,126064.4,0,9340.71,9341.0,False,0,0,0,0,0,True,True,False
308525,308825,309725,166446.0,29571,136875.0,136858.9,136835.4,308825,309125,309725,158664.5,7245,151419.5,151434.0,151445.8,309125,309425,309725,129717.8,12632,117085.8,117089.2,117090.2,309425,309725,309725,214741.8,88707,126034.8,126046.8,126061.2,0,9341.122,9341.0,False,0,0,0,0,0,True,True,False
309849,310149,311049,166419.3,29571,136848.3,136862.6,136841.3,310149,310449,311049,158675.5,7245,151430.5,151427.7,151442.9,310449,310749,311049,129721.5,12632,117089.5,117094.9,117090.0,310749,311049,311049,214738.3,88707,126031.3,126034.6,126057.6,0,9341.573,9341.5,False,0,0,0,0,0,True,True,False
311175,311475,312375,166427.3,29571,136856.3,136862.2,136846.5,311475,311775,312375,158655.5,7245,151410.5,151424.2,151439.1,311775,312075,312375,129740.0,12632,117108.0,117095.5,117091.2,312075,312375,312375,214729.3,88707,126022.3,126031.4,126051.9,0,9342.181,9342.0,False,0,0,0,0,0,True,True,False
312500,312800,313700,166426.3,29571,136855.3,136858.7,136850.4,312800,313100,313700,158666.0,7245,151421.0,151420.4,151435.4,313100,313400,313700,129759.0,12632,117127.0,117102.6,117092.3,313400,313700,313700,214722.8,88707,126015.8,126026.0,126046.8,0,9342.701,9343.0,False,0,0,0,0,0,True,True,False
313825,314125,315025,166430.5,29571,136859.5,136854.8,136852.5,314125,314425,315025,158660.5,7245,151415.5,151419.4,151431.7,314425,314725,315025,129768.5,12632,117136.5,117115.3,117094.8,314725,315025,315025,214726.3,88707,126019.3,126022.1,126041.6,0,9343.211,9343.0,False,0,0,0,0,0,True,True,False
315151,315451,316351,166450.5,29571,136879.5,136862.6,136853.1,315451,315751,316351,158663.8,7245,151418.8,151416.4,151428.6,315751,316051,316351,129784.8,12632,117152.8,117131.1,117099.9,316051,316351,316351,214717.3,88707,126010.3,126016.9,126036.8,0,9343.749,9344.0,False,0,0,0,0,0,True,True,False
