tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
31460,31760,32660,165102.0,35561,129541.0,129541.0,129541.0,31760,32060,32660,106773.0,-81,106854.0,106854.0,106854.0,32060,32360,32660,149110.5,18605,130505.5,130505.5,130505.5,32360,32660,32660,221030.3,81105,139925.3,139925.3,139925.3,0,10513.98,10514.0,True,0,0,0,0,0,True,True,False
32786,33086,33986,165091.3,35561,129530.3,129538.3,129541.0,33086,33386,33986,106766.5,-81,106847.5,106852.4,106854.0,33386,33686,33986,149109.5,18605,130504.5,130505.3,130505.5,33686,33986,33986,221039.0,81105,139934.0,139927.4,139925.3,0,10513.98,10514.0,False,0,0,0,0,0,True,True,False
34110,34410,35310,165042.8,35561,129481.8,129523.5,129540.3,34410,34710,35310,106810.8,-81,106891.8,106861.8,106853.6,34710,35010,35310,149083.0,18605,130478.0,130498.4,130505.4,35010,35310,35310,221075.3,81105,139970.3,139938.7,139925.8,0,10513.97,10514.0,False,0,0,0,0,0,True,True,False
35433,35733,36633,165052.5,35561,129491.5,129511.1,129536.2,35733,36033,36633,106819.5,-81,106900.5,106873.4,106855.6,36033,36333,36633,149080.3,18605,130475.3,130490.8,130503.7,36333,36633,36633,221071.8,81105,139966.8,139949.1,139929.0,0,10513.96,10514.0,False,0,0,0,0,0,True,True,False
36756,37056,37956,165023.5,35561,129462.5,129491.5,129529.9,37056,37356,37956,106826.0,-81,106907.0,106886.7,106860.1,37356,37656,37956,149099.0,18605,130494.0,130487.9,130500.5,37656,37956,37956,221087.8,81105,139982.8,139963.4,139934.0,0,10513.96,10514.0,False,0,0,0,0,0,True,True,False
38078,38378,39278,165012.0,35561,129451.0,129471.7,129520.4,38378,38678,39278,106822.0,-81,106903.0,106900.6,106866.7,38678,38978,39278,149096.5,18605,130491.5,130484.7,130497.4,38978,39278,39278,221068.0,81105,139963.0,139970.7,139941.3,0,10513.98,10514.0,False,0,0,0,0,0,True,True,False
39401,39701,40601,165060.0,35561,129499.0,129476.0,129508.3,39701,40001,40601,106862.3,-81,106943.3,106913.4,106875.1,40001,40301,40601,149070.0,18605,130465.0,130481.4,130494.2,40301,40601,40601,221109.3,81105,140004.3,139979.2,139948.6,0,10513.99,10514.0,False,0,0,0,0,0,True,True,False
40724,41024,41924,165021.3,35561,129460.3,129468.2,129500.3,41024,41324,41924,106902.5,-81,106983.5,106934.2,106884.6,41324,41624,41924,149064.8,18605,130459.8,130477.6,130491.0,41624,41924,41924,221217.5,81105,140112.5,140015.6,139956.2,0,10514.11,10514.0,False,0,0,0,0,0,True,True,False
42047,42347,43247,164980.8,35561,129419.8,129457.5,129492.3,42347,42647,43247,106882.5,-81,106963.5,106948.3,106897.0,42647,42947,43247,149061.3,18605,130456.3,130468.1,130487.7,42947,43247,43247,221191.5,81105,140086.5,140041.6,139971.0,0,10514.44,10514.5,False,0,0,0,0,0,True,True,False
43372,43672,44572,164969.0,35561,129408.0,129446.8,129483.6,43672,43972,44572,106899.5,-81,106980.5,106967.7,106909.7,43972,44272,44572,149030.5,18605,130425.5,130451.6,130482.8,44272,44572,44572,221172.0,81105,140067.0,140067.6,139988.5,0,10514.79,10515.0,False,0,0,0,0,0,True,True,False
44698,44998,45898,164959.5,35561,129398.5,129421.6,129474.5,44998,45298,45898,106904.8,-81,106985.8,106978.3,106924.1,45298,45598,45898,149019.3,18605,130414.3,130438.9,130475.1,45598,45898,45898,221217.8,81105,140112.8,140094.7,140008.2,0,10515.15,10515.0,False,0,0,0,0,0,True,True,False
46021,46321,47221,164984.5,35561,129423.5,129412.4,129461.3,46321,46621,47221,106879.3,-81,106960.3,106972.5,106937.6,46621,46921,47221,149023.3,18605,130418.3,130428.6,130466.1,46921,47221,47221,221223.8,81105,140118.8,140096.3,140029.7,0,10515.41,10515.5,False,0,0,0,0,0,True,True,False
47344,47644,48544,164963.5,35561,129402.5,129408.1,129449.2,47644,47944,48544,106912.8,-81,106993.8,106980.1,106946.3,47944,48244,48544,149059.5,18605,130454.5,130428.1,130456.8,48244,48544,48544,221198.5,81105,140093.5,140098.0,140046.2,0,10515.49,10515.5,False,0,0,0,0,0,True,True,False
48668,48968,49868,164943.8,35561,129382.8,129401.8,129439.0,48968,49268,49868,106915.5,-81,106996.5,106984.1,106954.7,49268,49568,49868,149035.3,18605,130430.3,130429.3,130449.7,49568,49868,49868,221226.8,81105,140121.8,140111.7,140059.1,0,10515.57,10515.5,False,0,0,0,0,0,True,True,False
49991,50291,51191,164954.8,35561,129393.8,129400.6,129429.8,50291,50591,51191,106909.0,-81,106990.0,106985.1,106962.0,50591,50891,51191,149042.5,18605,130437.5,130435.1,130444.6,50891,51191,51191,221257.8,81105,140152.8,140121.7,140072.2,0,10515.7,10515.5,False,0,0,0,0,0,True,True,False
