tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
55343,55643,56543,2076.0,2099,-23.0,-23.0,-23.0,55643,55943,56543,44701.0,1561,43140.0,43140.0,43140.0,55943,56243,56543,734.0,752,-18.0,-18.0,-18.0,56243,56543,56543,114967.0,82134,32833.0,32833.0,32833.0,0,1575.192,1575.0,True,0,0,0,0,0,True,True,False
56661,56961,57861,2084.0,2099,-15.0,-21.0,-23.0,56961,57261,57861,44713.0,1561,43152.0,43143.0,43140.0,57261,57561,57861,747.75,752,-4.25,-14.5625,-18.0,57561,57861,57861,114983.5,82134,32849.5,32837.13,32833.0,0,1575.192,1575.0,False,0,0,0,0,0,True,True,False
57983,58283,59183,2103.0,2099,4.0,-14.25,-22.50295,58283,58583,59183,44730.5,1561,43169.5,43150.38,43140.75,58583,58883,59183,750.5,752,-1.5,-10.4375,-17.1457,58883,59183,59183,114984.0,82134,32850.0,32841.38,32834.03,0,1575.256,1575.0,False,0,0,0,0,0,True,True,False
59304,59604,60504,2079.25,2099,-19.75,-13.4375,-20.45191,59604,59904,60504,44717.75,1561,43156.75,43154.56,43143.14,59904,60204,60504,737.75,752,-14.25,-9.5,-15.47856,60204,60504,60504,114979.0,82134,32845.0,32844.38,32835.86,0,1575.421,1575.5,False,0,0,0,0,0,True,True,False
60625,60925,61825,2098.0,2099,-1.0,-7.9375,-18.70867,60925,61225,61825,44739.25,1561,43178.25,43164.13,43145.98,61225,61525,61825,740.75,752,-11.25,-7.8125,-13.99275,61525,61825,61825,115014.5,82134,32880.5,32856.25,32837.97,0,1575.591,1575.5,False,0,0,0,0,0,True,True,False
61946,62246,63146,2104.75,2099,5.75,-2.75,-16.03179,62246,62546,63146,44723.75,1561,43162.75,43166.81,43150.49,62546,62846,63146,739.5,752,-12.5,-9.875,-12.45682,62846,63146,63146,114976.5,82134,32842.5,32854.5,32842.52,0,1575.866,1576.0,False,0,0,0,0,0,True,True,False
63267,63567,64467,2091.75,2099,-7.25,-5.5625,-12.73096,63567,63867,64467,44720.25,1561,43159.25,43164.25,43154.55,63867,64167,64467,749.0,752,-3.0,-10.25,-11.81518,64167,64467,64467,114952.5,82134,32818.5,32846.63,32845.5,0,1576.094,1576.0,False,0,0,0,0,0,True,True,False
64588,64888,65788,2119.5,2099,20.5,4.5,-10.94944,64888,65188,65788,44702.75,1561,43141.75,43160.5,43156.96,65188,65488,65788,747.75,752,-4.25,-7.75,-11.4262,65488,65788,65788,114994.0,82134,32860.0,32850.38,32845.78,0,1576.195,1576.0,False,0,0,0,0,0,True,True,False
65909,66209,67109,2093.25,2099,-5.75,3.3125,-7.109902,66209,66509,67109,44742.75,1561,43181.75,43161.38,43157.84,66509,66809,67109,753.25,752,1.25,-4.625,-10.51258,66809,67109,67109,114970.3,82134,32836.25,32839.31,32846.92,0,1576.335,1576.0,False,0,0,0,0,0,True,True,False
67231,67531,68431,2094.25,2099,-4.75,0.6875,-4.519698,67531,67831,68431,44700.0,1561,43139.0,43155.44,43158.72,67831,68131,68431,759.0,752,7.0,0.25,-9.049383,68131,68431,68431,114955.8,82134,32821.75,32834.13,32845.03,0,1576.398,1576.0,False,0,0,0,0,0,True,True,False
68553,68853,69753,2106.25,2099,7.25,4.3125,-3.225591,68853,69153,69753,44686.0,1561,43125.0,43146.88,43157.9,69153,69453,69753,752.0,752,0.0,1.0,-6.738276,69453,69753,69753,114991.8,82134,32857.75,32843.94,32842.32,0,1576.4,1576.5,False,0,0,0,0,0,True,True,False
69872,70172,71072,2088.5,2099,-10.5,-3.4375,-1.352204,70172,70472,71072,44693.25,1561,43132.25,43144.5,43155.16,70472,70772,71072,750.75,752,-1.25,1.75,-4.815138,70772,71072,71072,114961.5,82134,32827.5,32835.81,32842.72,0,1576.43,1576.5,False,0,0,0,0,0,True,True,False
71193,71493,72393,2089.5,2099,-9.5,-4.375,-1.870448,71493,71793,72393,44712.25,1561,43151.25,43136.88,43152.52,71793,72093,72393,750.5,752,-1.5,1.0625,-3.183553,72093,72393,72393,114930.5,82134,32796.5,32825.88,32841.01,0,1576.363,1576.0,False,0,0,0,0,0,True,True,False
72514,72814,73714,2100.75,2099,1.75,-2.75,-2.492886,72814,73114,73714,44708.0,1561,43147.0,43138.88,43148.63,73114,73414,73714,746.75,752,-5.25,-2.0,-2.128312,73414,73714,73714,114962.8,82134,32828.75,32827.63,32837.25,0,1576.213,1576.0,False,0,0,0,0,0,True,True,False
73835,74135,75035,2109.25,2099,10.25,-2.0,-2.556785,74135,74435,75035,44701.5,1561,43140.5,43142.75,43146.21,74435,74735,75035,751.5,752,-0.5,-2.125,-2.096424,74735,75035,75035,114994.8,82134,32860.75,32828.38,32834.86,0,1576.113,1576.0,False,0,0,0,0,0,True,True,False
