tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
130118,130418,131318,119572.8,97781,21791.75,21791.75,21791.75,130418,130718,131318,234667.3,207431,27236.25,27236.25,27236.25,130718,131018,131318,45136.75,19086,26050.75,26050.75,26050.75,131018,131318,131318,93881.75,65838,28043.75,28043.75,28043.75,0,478.4728,478.5,True,1,0,0,0,0,0,True,True,False
131445,131745,132645,119782.3,97781,22001.25,22001.25,22001.25,131745,132045,132645,234670.0,207431,27239.0,27239.0,27239.0,132045,132345,132645,45209.5,19086,26123.5,26123.5,26123.5,132345,132645,132645,93953.25,65838,28115.25,28115.25,28115.25,0,480.1113,480.0,True,3,0,0,0,0,0,True,True,False
132772,133072,133972,119756.0,97781,21975.0,21994.69,22001.25,133072,133372,133972,234679.5,207431,27248.5,27241.38,27239.0,133372,133672,133972,45117.25,19086,26031.25,26100.44,26123.5,133672,133972,133972,93847.75,65838,28009.75,28088.88,28115.25,0,479.1046,479.0,False,3,0,0,0,0,0,True,True,False
134098,134398,135298,119815.3,97781,22034.25,22002.94,21999.62,134398,134698,135298,234679.3,207431,27248.25,27243.69,27239.59,134698,134998,135298,45122.25,19086,26036.25,26078.63,26117.77,134998,135298,135298,93837.25,65838,27999.25,28059.88,28108.7,0,479.3452,479.0,False,3,0,0,0,0,0,True,True,False
135428,135728,136628,119977.3,97781,22196.25,22051.69,22000.45,135728,136028,136628,234701.3,207431,27270.25,27251.5,27240.61,136028,136328,136628,45081.25,19086,25995.25,26046.56,26108.04,136328,136628,136628,93891.0,65838,28053.0,28044.31,28096.56,0,480.2384,480.0,False,3,0,0,0,0,0,True,True,False
136754,137054,137954,119494.3,97781,21713.25,21979.69,22013.18,137054,137354,137954,234682.5,207431,27251.5,27254.63,27243.32,137354,137654,137954,45113.5,19086,26027.5,26022.56,26092.76,137654,137954,137954,94038.75,65838,28200.75,28065.69,28083.58,0,478.8192,479.0,False,3,0,0,0,0,0,True,True,False
138082,138382,139282,119623.3,97781,21842.25,21946.5,22004.86,138382,138682,139282,234731.3,207431,27300.25,27267.56,27246.13,138682,138982,139282,45005.25,19086,25919.25,25994.56,26075.32,138982,139282,139282,94025.75,65838,28187.75,28110.19,28079.13,0,479.0536,479.0,False,3,0,0,0,0,0,True,True,False
139410,139710,140610,119612.0,97781,21831.0,21895.69,21990.35,139710,140010,140610,234778.5,207431,27347.5,27292.38,27251.46,140010,140310,140610,45017.25,19086,25931.25,25968.31,26055.25,140310,140610,140610,94033.75,65838,28195.75,28159.31,28086.85,0,479.3109,479.0,False,3,0,0,0,0,0,True,True,False
140738,141038,141938,119731.0,97781,21950.0,21834.13,21966.83,141038,141338,141938,234726.8,207431,27295.75,27298.75,27261.63,141338,141638,141938,44960.5,19086,25874.5,25938.13,26033.64,141638,141938,141938,94029.5,65838,28191.5,28193.94,28104.86,0,479.3279,479.0,False,3,0,0,0,0,0,True,True,False
142067,142367,143267,119400.5,97781,21619.5,21810.69,21933.85,142367,142667,143267,234809.3,207431,27378.25,27330.44,27270.85,142667,142967,143267,44939.0,19086,25853.0,25894.5,26009.9,142967,143267,143267,94077.25,65838,28239.25,28203.56,28127.0,0,478.3322,478.0,False,3,0,0,0,0,0,True,True,False
143396,143696,144596,119409.8,97781,21628.75,21757.31,21903.24,143696,143996,144596,234767.8,207431,27336.75,27339.56,27285.66,143996,144296,144596,44924.5,19086,25838.5,25874.31,25981.22,144296,144596,144596,94226.25,65838,28388.25,28253.69,28146.03,0,478.8214,479.0,False,3,0,0,0,0,0,True,True,False
144724,145024,145924,119512.3,97781,21731.25,21732.38,21866.97,145024,145324,145924,234870.8,207431,27439.75,27362.63,27299.06,145324,145624,145924,44912.5,19086,25826.5,25848.13,25954.65,145624,145924,145924,94192.0,65838,28354.0,28293.25,28172.78,0,479.5333,479.5,False,3,0,0,0,0,0,True,True,False
146053,146353,147253,119393.3,97781,21612.25,21647.94,21833.52,146353,146653,147253,234802.5,207431,27371.5,27381.56,27314.86,146653,146953,147253,44949.75,19086,25863.75,25845.44,25928.18,146953,147253,147253,94156.0,65838,28318.0,28324.88,28202.72,0,478.6911,478.5,False,3,0,0,0,0,0,True,True,False
147380,147680,148580,119500.0,97781,21719.0,21672.81,21787.4,147680,147980,148580,234919.3,207431,27488.25,27409.06,27331.43,147980,148280,148580,44888.25,19086,25802.25,25832.75,25907.62,148280,148580,148580,94017.25,65838,28179.25,28309.88,28233.08,0,478.7588,479.0,False,3,0,0,0,0,0,True,True,False
148707,149007,149907,119314.5,97781,21533.5,21649.0,21758.92,149007,149307,149907,234867.0,207431,27436.0,27433.88,27350.73,149307,149607,149907,44873.25,19086,25787.25,25819.94,25889.01,149607,149907,149907,94151.0,65838,28313.0,28291.06,28252.17,0,478.2447,478.0,False,3,0,0,0,0,0,True,True,False
