tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
68259,68259,68334,128159,86058,42101,42101,42101.0,68259,68259,68334,199298,194417,4881,4881,4881.0,68259,68276,68334,29814,38602,-8788,-8788,-8788.0,68276,68334,68334,1067908,70428,997480,997480,997480.0,0,4882.177,4882.0,True,3,0,0,0,0,0,True,True,False
69245,69246,69322,127918,86058,41860,41860,41860.0,69246,69246,69322,199225,194417,4808,4808,4808.0,69246,69247,69322,29653,38602,-8949,-8949,-8949.0,69247,69321,69322,1067742,70428,997314,997314,997314.0,0,4879.218,4879.0,True,3,0,0,0,0,0,True,True,False
72017,72018,72088,379042,86058,292984,292984,292984.0,72018,72018,72088,447636,194417,253219,253219,253219.0,72018,72071,72088,304685,38602,266083,266083,266083.0,72071,72088,72088,297460,70428,227032,227032,227032.0,0,4794.134,4794.0,True,1,0,0,0,0,0,True,True,False
72213,72213,72285,376299,86058,290241,290241,290241.0,72213,72213,72285,445149,194417,250732,250732,250732.0,72213,72247,72285,305454,38602,266852,266852,266852.0,72247,72285,72285,300973,70428,230545,230545,230545.0,0,4790.664,4790.5,True,1,0,0,0,0,0,True,True,False
76264,76264,76336,374511,86058,288453,288453,288653.4,76264,76264,76336,447800,194417,253383,253383,253140.5,76264,76289,76336,304039,38602,265437,265437,265595.0,76289,76336,76336,300495,70428,230067,230067,229974.6,0,4785.692,4785.5,False,3,0,0,0,0,0,True,True,False
76774,76774,76830,374605,86058,288547,288547,288639.6,76774,76774,76830,447961,194417,253544,253544,253157.2,76774,76818,76830,303990,38602,265388,265388,265584.1,76818,76830,76830,300733,70428,230305,230305,229981.0,0,4787.74,4788.0,False,3,0,0,0,0,0,True,True,False
76953,76953,77028,374357,86058,288299,288299,288633.2,76953,76954,77028,447964,194417,253547,253547,253183.9,76954,76995,77028,303978,38602,265376,265376,265570.6,76995,77028,77028,300531,70428,230103,230103,230003.3,0,4785.623,4785.5,False,3,0,0,0,0,0,True,True,False
77153,77153,77225,374469,86058,288411,288411,288610.2,77153,77153,77225,447944,194417,253527,253527,253208.9,77153,77171,77225,303852,38602,265250,265250,265557.2,77171,77225,77225,300624,70428,230196,230196,230010.2,0,4785.886,4786.0,False,3,0,0,0,0,0,True,True,False
77350,77350,77436,374463,86058,288405,288405,288596.4,77350,77350,77436,448016,194417,253599,253599,253230.8,77350,77436,77436,303877,38602,265275,265275,265536.0,77436,77436,77436,300726,70428,230298,230298,230023.0,0,4786.784,4787.0,False,3,0,0,0,0,0,True,True,False
77559,77560,77620,374579,86058,288521,288521,288583.2,77560,77560,77620,448035,194417,253618,253618,253256.2,77560,77613,77620,303997,38602,265395,265395,265518.0,77613,77620,77620,300813,70428,230385,230385,230041.9,0,4788.369,4788.0,False,3,0,0,0,0,0,True,True,False
77745,77745,77817,374390,86058,288332,288332,288578.9,77745,77745,77817,447985,194417,253568,253568,253281.1,77745,77789,77817,303786,38602,265184,265184,265509.5,77789,77817,77817,300441,70428,230013,230013,230065.6,0,4784.541,4784.5,False,3,0,0,0,0,0,True,True,False
77941,77941,78015,374224,86058,288166,288166,288561.9,77941,77942,78015,447971,194417,253554,253554,253300.9,77942,77966,78015,303820,38602,265218,265218,265487.1,77966,78015,78015,300500,70428,230072,230072,230062.0,0,4784.165,4784.0,False,3,0,0,0,0,0,True,True,False
78139,78139,78212,374273,86058,288215,288215,288534.6,78139,78139,78212,448030,194417,253613,253613,253318.3,78139,78142,78212,303767,38602,265165,265165,265468.5,78142,78212,78212,300553,70428,230125,230125,230062.6,0,4784.656,4784.5,False,3,0,0,0,0,0,True,True,False
78336,78337,78409,374115,86058,288057,288057,288512.6,78337,78337,78409,448023,194417,253606,253606,253338.6,78337,78407,78409,303679,38602,265077,265077,265447.6,78407,78409,78409,300398,70428,229970,229970,230066.9,0,4782.765,4783.0,False,3,0,0,0,0,0,True,True,False
78533,78533,78607,374134,86058,288076,288076,288481.2,78533,78534,78607,448097,194417,253680,253680,253357.1,78534,78583,78607,303602,38602,265000,265000,265422.0,78583,78607,78607,300544,70428,230116,230116,230060.3,0,4783.514,4783.5,False,3,0,0,0,0,0,True,True,False
