tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
146451,146751,147651,128823.8,97584,31239.75,31374.75,31419.75,146751,147051,147651,205881.8,207550,-1668.25,-1548.813,-1509.0,147051,147351,147651,28323.25,18982,9341.25,9316.313,9308.0,147351,147651,147651,562557.8,65753,496804.8,496673.9,496630.3,0,2524.826,2525.0,False,3,0,0,0,0,0,True,True,False
147779,148079,148979,128898.8,97584,31314.75,31348.5,31408.57,148079,148379,148979,206011.3,207550,-1538.75,-1556.25,-1518.894,148379,148679,148979,28282.0,18982,9300.0,9314.313,9310.065,148679,148979,148979,562471.8,65753,496718.8,496696.0,496641.1,0,2525.152,2525.0,False,3,0,0,0,0,0,True,True,False
149106,149406,150306,128738.0,97584,31154.0,31282.06,31393.64,149406,149706,150306,205959.8,207550,-1590.25,-1576.563,-1528.178,149706,150006,150306,28193.5,18982,9211.5,9290.188,9311.121,150006,150306,150306,562511.3,65753,496758.3,496728.0,496654.8,0,2523.963,2524.0,False,3,0,0,0,0,0,True,True,False
150433,150733,151633,129001.5,97584,31417.5,31281.5,31365.91,150733,151033,151633,205976.5,207550,-1573.5,-1592.688,-1540.203,151033,151333,151633,28222.75,18982,9240.75,9273.375,9305.919,151333,151633,151633,562474.5,65753,496721.5,496750.8,496673.0,0,2525.194,2525.0,False,3,0,0,0,0,0,True,True,False
151761,152061,152961,128860.0,97584,31276.0,31290.56,31344.93,152061,152361,152961,206076.0,207550,-1474.0,-1544.125,-1553.246,152361,152661,152961,28171.5,18982,9189.5,9235.438,9297.831,152661,152961,152961,562598.0,65753,496845.0,496760.9,496692.3,0,2525.348,2525.0,False,3,0,0,0,0,0,True,True,False
153088,153388,154288,128844.5,97584,31260.5,31277.0,31331.42,153388,153688,154288,206096.3,207550,-1453.75,-1522.875,-1550.979,153688,153988,154288,28148.75,18982,9166.75,9202.125,9282.325,153988,154288,154288,562564.3,65753,496811.3,496784.0,496709.3,0,2525.103,2525.0,False,3,0,0,0,0,0,True,True,False
154416,154716,155616,128737.8,97584,31153.75,31276.94,31317.9,154716,155016,155616,206042.3,207550,-1507.75,-1502.25,-1543.995,155016,155316,155616,28104.5,18982,9122.5,9179.875,9262.394,155316,155616,155616,562691.3,65753,496938.3,496829.0,496727.9,0,2524.768,2525.0,False,3,0,0,0,0,0,True,True,False
155744,156044,156944,128701.0,97584,31117.0,31201.81,31307.72,156044,156344,156944,205920.8,207550,-1629.25,-1516.188,-1533.62,156344,156644,156944,28136.0,18982,9154.0,9158.188,9241.886,156644,156944,156944,562678.0,65753,496925.0,496879.9,496753.0,0,2524.137,2524.0,False,3,0,0,0,0,0,True,True,False
157072,157724,158624,128765.5,97584,31181.5,31178.19,31281.4,157724,158024,158624,206061.3,207550,-1488.75,-1519.875,-1529.288,158024,158324,158624,28078.5,18982,9096.5,9134.938,9221.085,158324,158624,158624,562757.5,65753,497004.5,496919.8,496784.6,0,2525.17,2525.0,False,3,0,0,0,0,0,True,True,False
158754,159054,159954,128859.8,97584,31275.75,31182.0,31255.75,159054,159354,159954,206013.3,207550,-1536.75,-1540.625,-1526.949,159354,159654,159954,28215.5,18982,9233.5,9151.625,9199.676,159654,159954,159954,562923.0,65753,497170.0,497009.4,496818.2,0,2526.803,2527.0,False,3,0,0,0,0,0,True,True,False
160082,160382,161282,128627.0,97584,31043.0,31154.31,31237.42,160382,160682,161282,206079.8,207550,-1470.25,-1531.25,-1530.348,160682,160982,161282,28054.25,18982,9072.25,9139.063,9187.734,160982,161282,161282,562672.5,65753,496919.5,497004.8,496865.7,0,2524.113,2524.0,False,3,0,0,0,0,0,True,True,False
161412,161712,162612,128723.3,97584,31139.25,31159.88,31216.77,161712,162012,162612,206004.3,207550,-1545.75,-1510.375,-1530.572,162012,162312,162612,28105.75,18982,9123.75,9131.5,9175.639,162312,162612,162612,562668.0,65753,496915.0,497002.3,496900.3,0,2524.426,2524.5,False,3,0,0,0,0,0,True,True,False
162740,163040,163940,128698.8,97584,31114.75,31143.19,31202.63,163040,163340,163940,205950.0,207550,-1600.0,-1538.188,-1525.552,163340,163640,163940,28106.75,18982,9124.75,9138.563,9164.67,163640,163940,163940,562720.8,65753,496967.8,496993.1,496925.6,0,2524.323,2524.0,False,3,0,0,0,0,0,True,True,False
164068,164368,165268,128680.3,97584,31096.25,31098.31,31187.86,164368,164668,165268,205922.0,207550,-1628.0,-1561.0,-1528.693,164668,164968,165268,28154.25,18982,9172.25,9123.25,9158.182,164968,165268,165268,562732.8,65753,496979.8,496945.5,496942.4,0,2524.393,2524.0,False,3,0,0,0,0,0,True,True,False
165394,165694,166594,128770.0,97584,31186.0,31134.06,31165.6,165694,165994,166594,205914.8,207550,-1635.25,-1602.25,-1536.722,165994,166294,166594,28139.0,18982,9157.0,9144.438,9149.501,166294,166594,166594,562758.8,65753,497005.8,496967.1,496943.2,0,2524.817,2525.0,False,3,0,0,0,0,0,True,True,False
