tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
81415,81715,82615,98726.0,97584,1142.0,986.625,925.2752,81715,82015,82615,217151.3,207550,9601.25,9466.813,9334.053,82015,82315,82615,554447.8,18982,535465.8,535566.4,535718.5,82315,82615,82615,66903.5,65753,1150.5,1348.625,1339.888,0,2569.437,2569.5,False,3,0,0,0,0,0,True,True,False
82741,83041,83941,98398.5,97584,814.5,958.625,940.522,83041,83341,83941,217018.8,207550,9468.75,9506.188,9367.047,83341,83641,83941,554594.8,18982,535612.8,535529.9,535680.7,83641,83941,83941,67067.75,65753,1314.75,1348.313,1342.06,0,2568.822,2569.0,False,3,0,0,0,0,0,True,True,False
84068,84368,85268,98235.25,97584,651.25,651.25,651.25,84368,84668,85268,218032.3,207550,10482.25,10482.25,10482.25,84668,84968,85268,553651.0,18982,534669.0,534669.0,534669.0,84968,85268,85268,67300.0,65753,1547.0,1547.0,1547.0,0,2569.342,2569.0,True,3,0,0,0,0,0,True,True,False
85393,85693,86593,98412.75,97584,828.75,828.75,828.75,85693,85993,86593,218200.0,207550,10650.0,10650.0,10650.0,85993,86293,86593,553571.5,18982,534589.5,534589.5,534589.5,86293,86593,86593,67023.0,65753,1270.0,1270.0,1270.0,0,2569.223,2569.0,True,3,0,0,0,0,0,True,True,False
86719,87019,87919,98156.25,97584,572.25,572.25,572.25,87019,87319,87919,217768.3,207550,10218.25,10218.25,10218.25,87319,87619,87919,553930.0,18982,534948.0,534948.0,534948.0,87619,87919,87919,67029.25,65753,1276.25,1276.25,1276.25,0,2567.82,2568.0,True,3,0,0,0,0,0,True,True,False
88045,88345,89245,98398.5,97584,814.5,814.5,814.5,88345,88645,89245,218130.0,207550,10580.0,10580.0,10580.0,88645,88945,89245,553593.5,18982,534611.5,534611.5,534611.5,88945,89245,89245,67033.75,65753,1280.75,1280.75,1280.75,0,2568.995,2569.0,True,3,0,0,0,0,0,True,True,False
89370,89670,90570,98122.0,97584,538.0,745.375,814.5,89670,89970,90570,218034.3,207550,10484.25,10556.06,10580.0,89970,90270,90570,553663.3,18982,534681.3,534628.9,534611.5,90270,90570,90570,67130.5,65753,1377.5,1304.938,1280.75,0,2568.096,2568.0,False,3,0,0,0,0,0,True,True,False
90695,90995,91895,98256.75,97584,672.75,709.9375,797.3209,90995,91295,91895,218088.5,207550,10538.5,10545.69,10574.05,91295,91595,91895,553682.5,18982,534700.5,534651.2,534615.9,91595,91895,91895,67144.75,65753,1391.75,1332.688,1286.761,0,2569.108,2569.0,False,3,0,0,0,0,0,True,True,False
92022,92322,93222,98304.75,97584,720.75,686.5,775.6041,92322,92622,93222,218151.3,207550,10601.25,10551.0,10567.0,92622,92922,93222,553655.0,18982,534673.0,534666.6,534624.7,92922,93222,93222,67068.5,65753,1315.5,1341.375,1298.175,0,2569.12,2569.0,False,3,0,0,0,0,0,True,True,False
93348,93648,94548,98327.75,97584,743.75,668.8125,753.4597,93648,93948,94548,218109.5,207550,10559.5,10545.88,10563.03,93948,94248,94548,553582.5,18982,534600.5,534663.8,534635.1,94248,94548,94548,66948.25,65753,1195.25,1320.0,1308.911,0,2568.127,2568.0,False,3,0,0,0,0,0,True,True,False
94674,94974,95874,98118.5,97584,534.5,667.9375,732.423,94974,95274,95874,218213.0,207550,10663.0,10590.56,10558.76,95274,95574,95874,553797.0,18982,534815.0,534697.3,534642.3,95574,95874,95874,67153.5,65753,1400.5,1325.75,1311.667,0,2569.626,2569.5,False,3,0,0,0,0,0,True,True,False
96000,96300,97200,98275.25,97584,691.25,672.5625,716.3969,96300,96600,97200,218135.3,207550,10585.25,10602.25,10566.67,96600,96900,97200,553623.3,18982,534641.3,534682.4,534655.9,96900,97200,97200,67003.25,65753,1250.25,1290.375,1315.167,0,2568.458,2568.5,False,3,0,0,0,0,0,True,True,False
97327,97627,98527,98455.75,97584,871.75,871.75,871.75,97627,97927,98527,217711.8,207550,10161.75,10161.75,10161.75,97927,98227,98527,554035.5,18982,535053.5,535053.5,535053.5,98227,98527,98527,67005.75,65753,1252.75,1252.75,1252.75,0,2569.302,2569.0,True,3,0,0,0,0,0,True,True,False
98654,98954,99854,98347.0,97584,763.0,763.0,763.0,98954,99254,99854,217719.8,207550,10169.75,10169.75,10169.75,99254,99554,99854,553998.8,18982,535016.8,535016.8,535016.8,99554,99854,99854,67130.5,65753,1377.5,1377.5,1377.5,0,2569.263,2569.0,True,3,0,0,0,0,0,True,True,False
99980,100280,101180,98173.75,97584,589.75,719.6875,763.0,100280,100580,101180,217754.8,207550,10204.75,10178.5,10169.75,100580,100880,101180,553968.0,18982,534986.0,535009.1,535016.8,100880,101180,101180,67125.0,65753,1372.0,1376.125,1377.5,0,2568.468,2568.5,False,3,0,0,0,0,0,True,True,False
