tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
48698,48698,48773,72872,86058,-13186,-13186,-13162.66,48698,48698,48773,240863,194417,46446,46446,46538.96,48698,48773,48773,1052584,38602,1013982,1013982,1013950.0,48773,48773,48773,86508,70428,16080,16080,16174.63,0,4988.18,4988.0,False,3,0,0,0,0,0,True,True,False
48898,48898,48970,72914,86058,-13144,-13144,-13164.27,48898,48898,48970,240850,194417,46433,46433,46532.55,48898,48950,48970,1052556,38602,1013954,1013954,1013952.0,48950,48970,48970,86476,70428,16048,16048,16168.11,0,4988.029,4988.0,False,3,0,0,0,0,0,True,True,False
49094,49094,49167,73151,86058,-12907,-12907,-13162.87,49094,49095,49167,240975,194417,46558,46558,46525.69,49095,49126,49167,1052609,38602,1014007,1014007,1013952.0,49126,49167,49167,86753,70428,16325,16325,16159.83,0,4991.223,4991.0,False,3,0,0,0,0,0,True,True,False
50084,50084,50155,72961,86058,-13097,-13097,-13149.18,50084,50084,50155,240825,194417,46408,46408,46509.09,50084,50097,50155,1052588,38602,1013986,1013986,1013957.0,50097,50155,50155,86826,70428,16398,16398,16140.53,0,4989.93,4990.0,False,3,0,0,0,0,0,True,True,False
50278,50279,50362,73074,86058,-12984,-12984,-13145.58,50279,50279,50362,241010,194417,46593,46593,46502.13,50279,50362,50362,1052710,38602,1014108,1014108,1013959.0,50362,50362,50362,86775,70428,16347,16347,16158.28,0,4991.611,4991.5,False,3,0,0,0,0,0,True,True,False
50486,50486,50550,72986,86058,-13072,-13072,-13134.44,50486,50486,50550,240916,194417,46499,46499,46508.39,50486,50538,50550,1052579,38602,1013977,1013977,1013969.0,50538,50550,50550,86657,70428,16229,16229,16171.29,0,4989.616,4989.5,False,3,0,0,0,0,0,True,True,False
50674,50674,50748,72984,86058,-13074,-13074,-13074.0,50674,50674,50748,240929,194417,46512,46512,46512.0,50674,50715,50748,1050835,38602,1012233,1012233,1012233.0,50715,50748,50748,87280,70428,16852,16852,16852.0,0,4984.42,4984.5,True,3,0,0,0,0,0,True,True,False
58380,58381,58454,126977,86058,40919,40919,40919.0,58381,58381,58454,199689,194417,5272,5272,5272.0,58381,58392,58454,30771,38602,-7831,-7831,-7831.0,58392,58454,58454,1068389,70428,997961,997961,997961.0,0,4885.368,4885.0,True,1,0,0,0,0,0,True,True,False
58576,58576,58657,128486,86058,42428,42428,42428.0,58576,58576,58657,199603,194417,5186,5186,5186.0,58576,58657,58657,29819,38602,-8783,-8783,-8783.0,58657,58657,58657,1066259,70428,995831,995831,995831.0,0,4877.275,4877.0,True,1,0,0,0,0,0,True,True,False
60947,60948,61023,127905,86058,41847,41847,41847.0,60948,60948,61023,199462,194417,5045,5045,5045.0,60948,60951,61023,29600,38602,-9002,-9002,-9002.0,60951,61023,61023,1067844,70428,997416,997416,997416.0,0,4880.465,4880.5,True,3,0,0,0,0,0,True,True,False
61147,61147,61220,127926,86058,41868,41868,41868.0,61147,61147,61220,199406,194417,4989,4989,4989.0,61147,61216,61220,29682,38602,-8920,-8920,-8920.0,61216,61220,61220,1067994,70428,997566,997566,997566.0,0,4881.399,4881.0,True,3,0,0,0,0,0,True,True,False
66104,66105,66160,127856,86058,41798,41798,41915.3,66105,66105,66160,199276,194417,4859,4859,4952.825,66105,66158,66160,29750,38602,-8852,-8852,-8918.681,66158,66160,66160,1067995,70428,997567,997567,997575.6,0,4880.818,4881.0,False,3,0,0,0,0,0,True,True,False
66877,66877,66952,128093,86058,42035,42035,41921.25,66877,66877,66952,199291,194417,4874,4874,4929.849,66877,66952,66952,29690,38602,-8912,-8912,-8906.255,66952,66952,66952,1068016,70428,997588,997588,997575.2,0,4881.775,4882.0,False,3,0,0,0,0,0,True,True,False
67075,67076,67148,128034,86058,41976,41976,41929.09,67076,67076,67148,199295,194417,4878,4878,4925.999,67076,67129,67148,29736,38602,-8866,-8866,-8906.65,67129,67148,67148,1068123,70428,997695,997695,997576.1,0,4882.247,4882.0,False,3,0,0,0,0,0,True,True,False
67272,67272,67346,128051,86058,41993,41993,41932.33,67272,67272,67346,199286,194417,4869,4869,4922.689,67272,67305,67346,29772,38602,-8830,-8830,-8903.848,67305,67346,67346,1067930,70428,997502,997502,997584.3,0,4881.541,4881.5,False,3,0,0,0,0,0,True,True,False
