tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
62475,62475,62554,73548,70922,2626,2626,2505.971,62475,62475,62554,208471,212799,-4328,-4328,-4158.272,62475,62554,62554,29318,26669,2649,2649,2497.574,62554,62554,62554,184381,84112,100269,100269,100450.5,0,479.9821,480.0,False,3,0,0,0,0,0,True,True,False
62678,62678,62749,73542,70922,2620,2620,2514.245,62678,62678,62749,208441,212799,-4358,-4358,-4169.973,62678,62731,62749,29360,26669,2691,2691,2508.013,62731,62749,62749,184384,84112,100272,100272,100438.0,0,480.0303,480.0,False,3,0,0,0,0,0,True,True,False
62874,62874,62946,73532,70922,2610,2610,2521.536,62874,62874,62946,208440,212799,-4359,-4359,-4182.935,62874,62907,62946,29345,26669,2676,2676,2520.628,62907,62946,62946,184402,84112,100290,100290,100426.5,0,479.9952,480.0,False,3,0,0,0,0,0,True,True,False
63068,63068,63144,73589,70922,2667,2667,2527.634,63068,63068,63144,208393,212799,-4406,-4406,-4195.072,63068,63084,63144,29367,26669,2698,2698,2531.339,63084,63144,63144,184454,84112,100342,100342,100417.1,0,480.3887,480.0,False,3,0,0,0,0,0,True,True,False
63267,63267,63349,73608,70922,2686,2686,2537.241,63267,63267,63349,208489,212799,-4310,-4310,-4209.612,63267,63348,63349,29242,26669,2573,2573,2542.828,63348,63349,63349,184117,84112,100005,100005,100411.9,0,478.7317,479.0,False,3,0,0,0,0,0,True,True,False
63473,63473,63539,73573,70922,2651,2651,2547.496,63473,63473,63539,208453,212799,-4346,-4346,-4216.533,63473,63525,63539,29334,26669,2665,2665,2544.907,63525,63539,63539,184291,84112,100179,100179,100383.9,0,479.6637,479.5,False,3,0,0,0,0,0,True,True,False
64648,64648,64725,73663,70922,2741,2741,2741.0,64648,64649,64725,211327,212799,-1472,-1472,-1472.0,64649,64672,64725,27383,26669,714,714,714.0,64672,64725,64725,83490,84112,-622,-622,-622.0,0,8.051051,8.0,True,0,0,0,0,0,0,True,True,False
64845,64845,64923,71633,70922,711,711,711.0,64845,64846,64923,211585,212799,-1214,-1214,-1214.0,64846,64849,64923,27322,26669,653,653,653.0,64849,64923,64923,83408,84112,-704,-704,-704.0,0,-0.629595,0.0,True,0,0,0,0,0,0,True,True,False
65044,65044,65120,71599,70922,677,677,677.0,65044,65044,65120,211561,212799,-1238,-1238,-1238.0,65044,65114,65120,27279,26669,610,610,610.0,65114,65120,65120,83372,84112,-740,-740,-740.0,0,-1.263796,0.0,True,0,0,0,0,0,0,True,True,False
65240,65240,65318,71607,70922,685,685,685.0,65240,65241,65318,211604,212799,-1195,-1195,-1195.0,65241,65290,65318,27331,26669,662,662,662.0,65290,65318,65318,83383,84112,-729,-729,-729.0,0,-0.736829,0.0,True,0,0,0,0,0,0,True,True,False
65439,65440,65516,71653,70922,731,731,731.0,65440,65440,65516,211599,212799,-1200,-1200,-1200.0,65440,65467,65516,27308,26669,639,639,639.0,65467,65516,65516,83404,84112,-708,-708,-708.0,0,-0.56037,0.0,True,0,0,0,0,0,0,True,True,False
66034,66034,66109,97256,70922,26334,26334,26334.0,66034,66034,66109,238385,212799,25586,25586,25586.0,66034,66085,66109,57191,26669,30522,30522,30522.0,66085,66109,66109,111639,84112,27527,27527,27527.0,0,510.077,510.0,True,1,0,0,0,0,0,True,True,False
66230,66230,66306,98668,70922,27746,27746,27746.0,66230,66230,66306,237079,212799,24280,24280,24280.0,66230,66261,66306,52047,26669,25378,25378,25378.0,66261,66306,66306,106199,84112,22087,22087,22087.0,0,460.7155,461.0,True,1,0,0,0,0,0,True,True,False
66429,66429,66504,95755,70922,24833,24833,24833.0,66429,66429,66504,236197,212799,23398,23398,23398.0,66429,66438,66504,51426,26669,24757,24757,24757.0,66438,66504,66504,106077,84112,21965,21965,21965.0,0,440.0619,440.0,True,1,0,0,0,0,0,True,True,False
67052,67052,67097,98004,70922,27082,27082,27082.0,67052,67052,67097,237075,212799,24276,24276,24276.0,67052,67055,67097,53892,26669,27223,27223,27223.0,67055,67097,67097,108766,84112,24654,24654,24654.0,0,478.4751,478.5,True,1,0,0,0,0,0,True,True,False
