tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
36192,36192,36265,103481,87375,16106,16106,16328.04,36192,36192,36265,716052,196538,519514,519514,519534.9,36192,36202,36265,56670,37909,18761,18761,18835.15,36202,36265,36265,58224,68604,-10380,-10380,-10299.67,0,2467.195,2467.0,False,3,0,0,0,0,0,True,True,False
37572,37573,37646,103738,87375,16363,16363,16353.33,37573,37573,37646,716028,196538,519490,519490,519518.1,37573,37614,37646,56734,37909,18825,18825,18830.17,37614,37646,37646,58262,68604,-10342,-10342,-10297.63,0,2468.728,2469.0,False,3,0,0,0,0,0,True,True,False
39542,39542,39619,85506,87375,-1869,-1869,-1869.0,39542,39542,39619,195158,196538,-1380,-1380,-1380.0,39542,39555,39619,37854,37909,-55,-55,-55.0,39555,39619,39619,71237,68604,2633,2633,2633.0,0,-0.61296,0.0,True,0,0,0,0,0,0,True,True,False
41319,41319,41394,84712,87375,-2663,-2663,-2663.0,41319,41319,41394,206572,196538,10034,10034,10034.0,41319,41320,41394,473026,37909,435117,435117,435117.0,41320,41394,41394,68690,68604,86,86,86.0,0,2078.143,2078.0,True,1,0,0,0,0,0,True,True,False
41516,41516,41591,80185,87375,-7190,-7190,-7190.0,41516,41516,41591,220151,196538,23613,23613,23613.0,41516,41584,41591,565401,37909,527492,527492,527492.0,41584,41591,41591,78406,68604,9802,9802,9802.0,0,2598.664,2598.5,True,1,0,0,0,0,0,True,True,False
41712,41712,41788,79922,87375,-7453,-7453,-7453.0,41712,41712,41788,216474,196538,19936,19936,19936.0,41712,41761,41788,569095,37909,531186,531186,531186.0,41761,41788,41788,81746,68604,13142,13142,13142.0,0,2613.926,2614.0,True,1,0,0,0,0,0,True,True,False
46055,46056,46128,78127,87375,-9248,-9248,-9079.258,46056,46056,46128,215692,196538,19154,19154,19271.93,46056,46084,46128,569144,37909,531235,531235,531396.1,46084,46128,46128,78823,68604,10219,10219,10141.12,0,2588.7,2588.5,False,3,0,0,0,0,0,True,True,False
46253,46253,46326,78463,87375,-8912,-8912,-9090.891,46253,46253,46326,215655,196538,19117,19117,19263.79,46253,46261,46326,569184,37909,531275,531275,531385.0,46261,46326,46326,79047,68604,10443,10443,10146.49,0,2591.296,2591.0,False,3,0,0,0,0,0,True,True,False
48622,48622,48696,78103,87375,-9272,-9272,-9123.258,48622,48622,48696,215769,196538,19231,19231,19218.3,48622,48643,48696,569453,37909,531544,531544,531357.6,48643,48696,48696,78696,68604,10092,10092,10128.75,0,2589.791,2590.0,False,3,0,0,0,0,0,True,True,False
48820,48820,48908,78154,87375,-9221,-9221,-9133.512,48820,48820,48908,215758,196538,19220,19220,19219.18,48820,48908,48908,569049,37909,531140,531140,531370.4,48908,48908,48908,78774,68604,10170,10170,10126.22,0,2588.444,2588.5,False,3,0,0,0,0,0,True,True,False
49033,49033,49090,78293,87375,-9082,-9082,-9139.543,49033,49034,49090,215721,196538,19183,19183,19219.24,49034,49084,49090,569151,37909,531242,531242,531354.5,49084,49090,49090,78945,68604,10341,10341,10129.24,0,2590.19,2590.0,False,3,0,0,0,0,0,True,True,False
49214,49214,49288,78240,87375,-9135,-9135,-9135.576,49214,49214,49288,215742,196538,19204,19204,19216.74,49214,49261,49288,569204,37909,531295,531295,531346.8,49261,49288,49288,78790,68604,10186,10186,10143.83,0,2589.563,2589.5,False,3,0,0,0,0,0,True,True,False
49413,49413,49485,78257,87375,-9118,-9118,-9135.536,49413,49413,49485,215730,196538,19192,19192,19215.86,49413,49437,49485,569262,37909,531353,531353,531343.2,49437,49485,49485,78788,68604,10184,10184,10146.74,0,2589.848,2590.0,False,3,0,0,0,0,0,True,True,False
49608,49608,49683,78143,87375,-9232,-9232,-9134.327,49608,49609,49683,215536,196538,18998,18998,19214.21,49609,49614,49683,569327,37909,531418,531418,531343.9,49614,49682,49683,78792,68604,10188,10188,10149.31,0,2588.778,2589.0,False,3,0,0,0,0,0,True,True,False
49806,49806,49880,78290,87375,-9085,-9085,-9141.061,49806,49806,49880,215596,196538,19058,19058,19199.31,49806,49879,49880,569054,37909,531145,531145,531349.0,49879,49880,49880,78870,68604,10266,10266,10151.98,0,2588.802,2589.0,False,3,0,0,0,0,0,True,True,False
