tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
69020,69020,69087,89346,71061,18285,18285,18219.73,69020,69020,69087,197494,212689,-15195,-15195,-15141.96,69020,69071,69087,31085,26766,4319,4319,4282.864,69071,69087,69087,603653,84044,519609,519609,519549.6,0,2489.076,2489.0,False,3,0,0,0,0,0,True,True,False
69209,69210,69284,89362,71061,18301,18301,18224.23,69210,69210,69284,197496,212689,-15193,-15193,-15145.62,69210,69247,69284,31083,26766,4317,4317,4285.355,69247,69284,69284,603560,84044,519516,519516,519553.7,0,2488.709,2489.0,False,3,0,0,0,0,0,True,True,False
69408,69408,69482,89310,71061,18249,18249,18229.52,69408,69408,69482,197517,212689,-15172,-15172,-15148.89,69408,69424,69482,31045,26766,4279,4279,4287.537,69424,69482,69482,603522,84044,519478,519478,519551.1,0,2488.212,2488.0,False,3,0,0,0,0,0,True,True,False
74941,74942,75016,203756,71061,132695,132695,132695.0,74942,74942,75016,343455,212689,130766,130766,130766.0,74942,74984,75016,160625,26766,133859,133859,133859.0,74984,75016,75016,220158,84044,136114,136114,136114.0,0,2465.011,2465.0,True,3,0,0,0,0,0,True,True,False
75733,75733,75806,203752,71061,132691,132691,132691.0,75733,75733,75806,343440,212689,130751,130751,130751.0,75733,75778,75806,161117,26766,134351,134351,134351.0,75778,75806,75806,220977,84044,136933,136933,136933.0,0,2471.101,2471.0,True,3,0,0,0,0,0,True,True,False
75931,75931,76004,203735,71061,132674,132674,132674.0,75931,75932,76004,343284,212689,130595,130595,130595.0,75932,75955,76004,160355,26766,133589,133589,133589.0,75955,76004,76004,219973,84044,135929,135929,135929.0,0,2462.001,2462.0,True,3,0,0,0,0,0,True,True,False
77512,77512,77585,203796,71061,132735,132735,132735.0,77512,77513,77585,343380,212689,130691,130691,130691.0,77513,77544,77585,160474,26766,133708,133708,133708.0,77544,77585,77585,219928,84044,135884,135884,135884.0,0,2463.058,2463.0,True,3,0,0,0,0,0,True,True,False
77708,77709,77783,203749,71061,132688,132688,132688.0,77709,77709,77783,343393,212689,130704,130704,130704.0,77709,77720,77783,160474,26766,133708,133708,133708.0,77720,77783,77783,219981,84044,135937,135937,135937.0,0,2463.154,2463.0,True,3,0,0,0,0,0,True,True,False
77908,77908,77985,203739,71061,132678,132678,132678.0,77908,77908,77985,343428,212689,130739,130739,130739.0,77908,77985,77985,160714,26766,133948,133948,133948.0,77985,77985,77985,220149,84044,136105,136105,136105.0,0,2465.187,2465.0,True,3,0,0,0,0,0,True,True,False
78108,78108,78178,203765,71061,132704,132704,132704.0,78108,78108,78178,343423,212689,130734,130734,130734.0,78108,78161,78178,160672,26766,133906,133906,133906.0,78161,78178,78178,220197,84044,136153,136153,136153.0,0,2465.312,2465.0,True,3,0,0,0,0,0,True,True,False
78302,78302,78376,203779,71061,132718,132718,132718.0,78302,78302,78376,343473,212689,130784,130784,130784.0,78302,78338,78376,160687,26766,133921,133921,133921.0,78338,78376,78376,220242,84044,136198,136198,136198.0,0,2465.884,2466.0,True,3,0,0,0,0,0,True,True,False
78500,78500,78573,203761,71061,132700,132700,132700.0,78500,78500,78573,343516,212689,130827,130827,130827.0,78500,78514,78573,160606,26766,133840,133840,133840.0,78514,78573,78573,220263,84044,136219,136219,136219.0,0,2465.717,2466.0,True,3,0,0,0,0,0,True,True,False
78697,78697,78779,203700,71061,132639,132639,132700.0,78697,78697,78779,343455,212689,130766,130766,130827.0,78697,78779,78779,160624,26766,133858,133858,133840.0,78779,78779,78779,220199,84044,136155,136155,136219.0,0,2464.947,2465.0,False,3,0,0,0,0,0,True,True,False
78904,78904,78969,203758,71061,132697,132697,132695.8,78904,78904,78969,343450,212689,130761,130761,130822.8,78904,78956,78969,160608,26766,133842,133842,133841.2,78956,78969,78969,220128,84044,136084,136084,136214.6,0,2464.776,2465.0,False,3,0,0,0,0,0,True,True,False
79094,79094,79166,203729,71061,132668,132668,132695.9,79094,79094,79166,343444,212689,130755,130755,130818.5,79094,79132,79166,160597,26766,133831,133831,133841.3,79132,79166,79166,220135,84044,136091,136091,136205.6,0,2464.599,2464.5,False,3,0,0,0,0,0,True,True,False
