tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
63648,63648,63723,133339,70290,63049,63049,63062.8,63648,63649,63723,200644,215161,-14517,-14517,-14521.92,63649,63681,63723,27684,21326,6358,6358,6482.556,63681,63723,63723,1062704,87635,975069,975069,974951.9,0,4854.284,4854.0,False,3,0,0,0,0,0,True,True,False
63851,63851,63921,133367,70290,63077,63077,63061.84,63851,63851,63921,200661,215161,-14500,-14500,-14521.58,63852,63857,63921,27664,21326,6338,6338,6473.969,63857,63921,63921,1062724,87635,975089,975089,974960.0,0,4854.488,4854.5,False,3,0,0,0,0,0,True,True,False
64044,64044,64122,133371,70290,63081,63081,63062.89,64044,64045,64122,200666,215161,-14495,-14495,-14520.09,64045,64122,64122,27673,21326,6347,6347,6464.596,64122,64122,64122,1062629,87635,974994,974994,974968.9,0,4854.123,4854.0,False,3,0,0,0,0,0,True,True,False
64246,64246,64316,133347,70290,63057,63057,63064.13,64246,64246,64316,200662,215161,-14499,-14499,-14518.36,64246,64299,64316,27679,21326,6353,6353,6456.489,64299,64316,64316,1062737,87635,975102,975102,974970.6,0,4854.534,4854.5,False,3,0,0,0,0,0,True,True,False
64442,64442,64514,133287,70290,62997,62997,63063.64,64442,64442,64514,200628,215161,-14533,-14533,-14517.03,64442,64475,64514,27672,21326,6346,6346,6449.354,64475,64514,64514,1062725,87635,975090,975090,974979.6,0,4854.019,4854.0,False,3,0,0,0,0,0,True,True,False
64636,64636,64711,133401,70290,63111,63111,63059.05,64636,64637,64711,200632,215161,-14529,-14529,-14518.13,64637,64652,64711,27688,21326,6362,6362,6442.229,64652,64711,64711,1062784,87635,975149,975149,974987.2,0,4854.906,4855.0,False,3,0,0,0,0,0,True,True,False
64834,64834,64916,133351,70290,63061,63061,63062.63,64834,64835,64916,200673,215161,-14488,-14488,-14518.88,64835,64916,64916,27690,21326,6364,6364,6436.699,64916,64916,64916,1062755,87635,975120,975120,974998.3,0,4854.738,4855.0,False,3,0,0,0,0,0,True,True,False
65041,65041,65107,133316,70290,63026,63026,63062.51,65041,65041,65107,200639,215161,-14522,-14522,-14516.75,65041,65093,65107,27674,21326,6348,6348,6431.687,65093,65106,65107,1062743,87635,975108,975108,975006.7,0,4854.294,4854.0,False,3,0,0,0,0,0,True,True,False
65429,65429,65502,133329,70290,63039,63039,63059.03,65429,65429,65502,200656,215161,-14505,-14505,-14514.83,65429,65446,65502,27635,21326,6309,6309,6421.58,65446,65502,65502,1062771,87635,975136,975136,975025.4,0,4854.379,4854.0,False,3,0,0,0,0,0,True,True,False
65624,65624,65711,133332,70290,63042,63042,63057.64,65624,65625,65711,200645,215161,-14516,-14516,-14514.15,65625,65711,65711,27619,21326,6293,6293,6413.819,65711,65711,65711,1062776,87635,975141,975141,975033.1,0,4854.292,4854.0,False,3,0,0,0,0,0,True,True,False
65836,65836,65897,133323,70290,63033,63033,63056.57,65836,65836,65897,200617,215161,-14544,-14544,-14514.28,65836,65887,65897,27599,21326,6273,6273,6405.49,65887,65897,65897,1062831,87635,975196,975196,975040.5,0,4854.29,4854.0,False,3,0,0,0,0,0,True,True,False
66022,66022,66095,133348,70290,63058,63058,63058.0,66022,66022,66095,200676,215161,-14485,-14485,-14485.0,66022,66064,66095,25512,21326,4186,4186,4186.0,66064,66095,66095,1060942,87635,973307,973307,973307.0,0,4835.956,4836.0,True,3,0,0,0,0,0,True,True,False
66216,66216,66292,134669,70290,64379,64379,64379.0,66216,66217,66292,200663,215161,-14498,-14498,-14498.0,66217,66240,66292,22482,21326,1156,1156,1156.0,66240,66292,66292,1022070,87635,934435,934435,934435.0,0,4644.131,4644.0,True,3,0,0,0,0,0,True,True,False
66416,66416,66490,130318,70290,60028,60028,60028.0,66416,66416,66490,200650,215161,-14511,-14511,-14511.0,66416,66417,66490,17988,21326,-3338,-3338,-3338.0,66417,66490,66490,686237,87635,598602,598602,598602.0,0,3017.844,3018.0,True,3,0,0,0,0,0,True,True,False
66614,66614,66687,73847,70290,3557,3557,3557.0,66614,66614,66687,212430,215161,-2731,-2731,-2731.0,66614,66681,66687,19627,21326,-1699,-1699,-1699.0,66681,66687,66687,89394,87635,1759,1759,1759.0,0,5.950444,6.0,True,0,0,0,0,0,0,True,True,False
