tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
143417,143717,144617,360795.0,96734,264061.0,264061.0,264061.0,143717,144017,144617,517092.8,207875,309217.8,309217.8,309217.8,144017,144317,144617,239602.0,18710,220892.0,220892.0,220892.0,144317,144617,144617,312315.5,67251,245064.5,245064.5,245064.5,0,4790.083,4790.0,True,1,0,0,0,0,0,True,True,False
144744,145044,145944,360949.3,96734,264215.3,264215.3,264215.3,145044,145344,145944,515822.0,207875,307947.0,307947.0,307947.0,145344,145644,145944,240069.8,18710,221359.8,221359.8,221359.8,145644,145944,145944,312172.8,67251,244921.8,244921.8,244921.8,0,4786.545,4786.5,True,3,0,0,0,0,0,True,True,False
146073,146373,147273,360967.8,96734,264233.8,264233.8,264233.8,146373,146673,147273,516087.8,207875,308212.8,308212.8,308212.8,146673,146973,147273,240102.5,18710,221392.5,221392.5,221392.5,146973,147273,147273,312184.8,67251,244933.8,244933.8,244933.8,0,4788.043,4788.0,True,3,0,0,0,0,0,True,True,False
147402,147702,148602,361110.8,96734,264376.8,264269.5,264233.8,147702,148002,148602,515903.0,207875,308028.0,308166.6,308212.8,148002,148302,148602,240291.8,18710,221581.8,221439.8,221392.5,148302,148602,148602,312124.5,67251,244873.5,244918.7,244933.8,0,4788.456,4788.5,False,3,0,0,0,0,0,True,True,False
148730,149030,149930,361320.5,96734,264586.5,264357.7,264242.7,149030,149330,149930,515691.3,207875,307816.3,308067.4,308201.3,149330,149630,149930,240440.3,18710,221730.3,221524.3,221404.3,149630,149930,149930,311856.8,67251,244605.8,244836.7,244930.0,0,4787.878,4788.0,False,3,0,0,0,0,0,True,True,False
150058,150358,151258,361333.5,96734,264599.5,264449.1,264271.3,150358,150658,151258,515713.8,207875,307838.8,307973.9,308168.0,150658,150958,151258,240487.3,18710,221777.3,221620.4,221434.1,150958,151258,151258,311863.3,67251,244612.3,244756.3,244906.8,0,4788.29,4788.0,False,3,0,0,0,0,0,True,True,False
151386,151686,152586,361689.5,96734,264955.5,264629.6,264315.5,151686,151986,152586,515681.8,207875,307806.8,307872.4,308119.8,151986,152286,152586,240592.5,18710,221882.5,221742.9,221480.4,152286,152586,152586,311877.8,67251,244626.8,244679.6,244869.4,0,4790.317,4790.0,False,3,0,0,0,0,0,True,True,False
152714,153014,153914,361609.8,96734,264875.8,264754.3,264393.5,153014,153314,153914,515646.5,207875,307771.5,307808.3,308058.3,153314,153614,153914,240669.5,18710,221959.5,221837.4,221545.7,153614,153914,153914,311863.0,67251,244612.0,244614.2,244822.2,0,4790.088,4790.0,False,3,0,0,0,0,0,True,True,False
154042,154342,155242,361848.5,96734,265114.5,264886.3,264483.2,154342,154642,155242,515640.3,207875,307765.3,307795.6,307996.2,154642,154942,155242,240718.8,18710,222008.8,221907.0,221618.2,154942,155242,155242,311701.5,67251,244450.5,244575.4,244770.5,0,4790.608,4790.5,False,3,0,0,0,0,0,True,True,False
155370,155670,156570,361736.0,96734,265002.0,264986.9,264583.4,155670,155970,156570,515481.0,207875,307606.0,307737.4,307946.3,155970,156270,156570,240721.5,18710,222011.5,221965.6,221689.9,156270,156570,156570,311686.8,67251,244435.8,244531.3,244722.0,0,4789.321,4789.0,False,3,0,0,0,0,0,True,True,False
156698,156998,157898,361690.3,96734,264956.3,264987.1,264683.7,156998,157298,157898,515385.3,207875,307510.3,307663.3,307894.4,157298,157598,157898,240893.3,18710,222183.3,222040.8,221758.4,157598,157898,157898,311667.8,67251,244416.8,244478.8,244674.6,0,4789.397,4789.0,False,3,0,0,0,0,0,True,True,False
158027,158327,159227,361875.8,96734,265141.8,265053.6,264759.1,158327,158627,159227,515450.8,207875,307575.8,307614.3,307837.0,158627,158927,159227,240836.0,18710,222126.0,222082.4,221828.6,158927,159227,159227,311494.0,67251,244243.0,244386.5,244626.0,0,4789.443,4789.5,False,3,0,0,0,0,0,True,True,False
159356,159656,160556,361769.8,96734,265035.8,265033.9,264832.3,159656,159956,160556,515338.0,207875,307463.0,307538.8,307781.6,159956,160256,160556,240724.0,18710,222014.0,222083.7,221891.7,160256,160556,160556,311519.8,67251,244268.8,244341.1,244566.5,0,4788.049,4788.0,False,3,0,0,0,0,0,True,True,False
160683,160983,161883,361967.8,96734,265233.8,265091.9,264882.4,160983,161283,161883,515362.3,207875,307487.3,307509.1,307721.3,161283,161583,161883,240751.5,18710,222041.5,222091.2,221939.4,161583,161883,161883,311559.3,67251,244308.3,244309.2,244510.4,0,4789.37,4789.0,False,3,0,0,0,0,0,True,True,False
162013,162313,163213,361948.3,96734,265214.3,265156.4,264934.5,162313,162613,163213,515369.0,207875,307494.0,307505.0,307668.5,162613,162913,163213,240820.8,18710,222110.8,222073.1,221977.1,162913,163213,163213,311358.0,67251,244107.0,244231.8,244460.4,0,4788.687,4788.5,False,3,0,0,0,0,0,True,True,False
