tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
54490,54790,55690,129757.8,96734,33023.75,33023.75,33023.75,54790,55090,55690,1201815,207875,993940.0,993940.0,993940.0,55090,55390,55690,69831.75,18710,51121.75,51121.75,51121.75,55390,55690,55690,45686.25,67251,-21564.75,-21564.75,-21564.75,0,4791.931,4792.0,True,3,0,0,0,0,0,True,True,False
55818,56118,57018,129612.3,96734,32878.25,32878.25,32878.25,56118,56418,57018,1201771,207875,993896.3,993896.3,993896.3,56418,56718,57018,69427.0,18710,50717.0,50717.0,50717.0,56718,57018,57018,45696.0,67251,-21555.0,-21555.0,-21555.0,0,4789.221,4789.0,True,3,0,0,0,0,0,True,True,False
57144,57444,58344,129754.8,96734,33020.75,32913.88,32878.25,57444,57744,58344,1202015,207875,994140.3,993957.3,993896.3,57744,58044,58344,69473.75,18710,50763.75,50728.69,50717.0,58044,58344,58344,45727.0,67251,-21524.0,-21547.25,-21555.0,0,4791.336,4791.0,False,3,0,0,0,0,0,True,True,False
58472,58772,59672,129766.3,96734,33032.25,32952.38,32887.11,58772,59072,59672,1202062,207875,994187.3,994030.0,993911.4,59072,59372,59672,69667.25,18710,50957.25,50788.75,50719.91,59372,59672,59672,45821.75,67251,-21429.25,-21515.81,-21553.07,0,4792.957,4793.0,False,3,0,0,0,0,0,True,True,False
59799,60099,60999,129692.0,96734,32958.0,32972.31,32903.33,60099,60399,60999,1202059,207875,994184.3,994102.0,993940.9,60399,60699,60999,69604.5,18710,50894.5,50833.13,50737.02,60699,60999,60999,45666.75,67251,-21584.25,-21523.13,-21543.81,0,4791.582,4791.5,False,3,0,0,0,0,0,True,True,False
61125,61425,62325,129351.3,96734,32617.25,32907.06,32920.47,61425,61725,62325,1202060,207875,994185.3,994174.3,993981.0,61725,62025,62325,69484.5,18710,50774.5,50847.5,50760.9,62025,62325,62325,45684.5,67251,-21566.5,-21526.0,-21538.67,0,4789.566,4789.5,False,3,0,0,0,0,0,True,True,False
62452,62752,63652,129682.0,96734,32948.0,32888.88,32917.14,62752,63052,63652,1202079,207875,994204.3,994190.3,994029.1,63052,63352,63652,69484.25,18710,50774.25,50850.13,50782.43,63352,63652,63652,45596.75,67251,-21654.25,-21558.56,-21535.52,0,4790.732,4791.0,False,3,0,0,0,0,0,True,True,False
63779,64079,64979,129373.3,96734,32639.25,32790.63,32910.12,64079,64379,64979,1202073,207875,994197.8,994192.9,994069.1,64379,64679,64979,69157.25,18710,50447.25,50722.63,50799.25,64679,64979,64979,45633.25,67251,-21617.75,-21605.69,-21541.25,0,4787.944,4788.0,False,3,0,0,0,0,0,True,True,False
65106,65406,66306,129822.0,96734,33088.0,33088.0,33088.0,65406,65706,66306,1202476,207875,994600.8,994600.8,994600.8,65706,66006,66306,69600.75,18710,50890.75,50890.75,50890.75,66006,66306,66306,45648.5,67251,-21602.5,-21602.5,-21602.5,0,4793.952,4794.0,True,3,0,0,0,0,0,True,True,False
66432,66732,67632,129352.0,96734,32618.0,32618.0,32618.0,66732,67032,67632,1202018,207875,994143.3,994143.3,994143.3,67032,67332,67632,69695.75,18710,50985.75,50985.75,50985.75,67332,67632,67632,45631.25,67251,-21619.75,-21619.75,-21619.75,0,4790.12,4790.0,True,3,0,0,0,0,0,True,True,False
67758,68058,68958,129752.0,96734,33018.0,33018.0,33018.0,68058,68358,68958,1202210,207875,994335.3,994335.3,994335.3,68358,68658,68958,69161.0,18710,50451.0,50451.0,50451.0,68658,68958,68958,45623.5,67251,-21627.5,-21627.5,-21627.5,0,4790.25,4790.0,True,3,0,0,0,0,0,True,True,False
69088,69388,70288,129621.8,96734,32887.75,32887.75,32887.75,69388,69688,70288,1202445,207875,994569.5,994569.5,994569.5,69688,69988,70288,69963.25,18710,51253.25,51253.25,51253.25,69988,70288,70288,45530.5,67251,-21720.5,-21720.5,-21720.5,0,4794.049,4794.0,True,3,0,0,0,0,0,True,True,False
70418,70718,71618,129687.3,96734,32953.25,32953.25,32953.25,70718,71018,71618,1202258,207875,994383.3,994383.3,994383.3,71018,71318,71618,69511.75,18710,50801.75,50801.75,50801.75,71318,71618,71618,45578.0,67251,-21673.0,-21673.0,-21673.0,0,4791.606,4791.5,True,3,0,0,0,0,0,True,True,False
71746,72046,72946,129775.5,96734,33041.5,32975.31,32953.25,72046,72346,72946,1202235,207875,994360.3,994377.5,994383.3,72346,72646,72946,69406.25,18710,50696.25,50775.38,50801.75,72646,72946,72946,45622.75,67251,-21628.25,-21661.81,-21673.0,0,4791.618,4791.5,False,3,0,0,0,0,0,True,True,False
73075,73375,74275,129544.5,96734,32810.5,32939.63,32958.73,73375,73675,74275,1202159,207875,994284.3,994352.8,994381.8,73675,73975,74275,69425.25,18710,50715.25,50753.75,50795.2,73975,74275,74275,45598.5,67251,-21652.5,-21656.69,-21670.22,0,4790.204,4790.0,False,3,0,0,0,0,0,True,True,False
