tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
29339,29339,29413,607270,86058,521212,521212,521212.0,29339,29339,29413,214027,194417,19610,19610,19610.0,29339,29359,29413,39004,38602,402,402,402.0,29359,29413,29413,77254,70428,6826,6826,6826.0,0,2480.829,2481.0,True,3,0,0,0,0,0,True,True,False
29539,29539,29624,83931,86058,-2127,-2127,-2127.0,29539,29539,29624,193023,194417,-1394,-1394,-1394.0,29539,29624,29624,40890,38602,2288,2288,2288.0,29624,29624,29624,72830,70428,2402,2402,2402.0,0,8.064725,8.0,True,0,0,0,0,0,0,True,True,False
29744,29744,29808,83018,86058,-3040,-3040,-3040.0,29744,29744,29808,193326,194417,-1091,-1091,-1091.0,29744,29800,29808,40720,38602,2118,2118,2118.0,29800,29808,29808,72821,70428,2393,2393,2393.0,0,4.469955,0.0,True,0,0,0,0,0,0,True,True,False
29928,29928,30005,82783,86058,-3275,-3275,-3275.0,29928,29928,30005,193418,194417,-999,-999,-999.0,29928,29977,30005,40614,38602,2012,2012,2012.0,29977,30005,30005,72976,70428,2548,2548,2548.0,0,4.058677,0.0,True,0,0,0,0,0,0,True,True,False
30127,30127,30202,82854,86058,-3204,-3204,-3204.0,30127,30128,30202,193537,194417,-880,-880,-880.0,30128,30153,30202,40515,38602,1913,1913,1913.0,30153,30202,30202,73383,70428,2955,2955,2955.0,0,6.375432,6.0,True,0,0,0,0,0,0,True,True,False
30322,30322,30400,82834,86058,-3224,-3224,-3224.0,30322,30322,30400,193595,194417,-822,-822,-822.0,30322,30330,30400,40385,38602,1783,1783,1783.0,30330,30400,30400,73029,70428,2601,2601,2601.0,0,4.266328,0.0,True,0,0,0,0,0,0,True,True,False
30522,30522,30597,82601,86058,-3457,-3457,-3457.0,30522,30522,30597,193600,194417,-817,-817,-817.0,30522,30594,30597,40254,38602,1652,1652,1652.0,30594,30597,30597,72945,70428,2517,2517,2517.0,0,2.224311,0.0,True,0,0,0,0,0,0,True,True,False
30717,30717,30795,82676,86058,-3382,-3382,-3382.0,30717,30717,30795,193649,194417,-768,-768,-768.0,30717,30771,30795,40226,38602,1624,1624,1624.0,30771,30795,30795,73094,70428,2666,2666,2666.0,0,3.357295,0.0,True,0,0,0,0,0,0,True,True,False
31115,31115,31189,103609,86058,17551,17551,17551.0,31115,31115,31189,596494,194417,402077,402077,402077.0,31115,31124,31189,84098,38602,45496,45496,45496.0,31124,31189,31189,61367,70428,-9061,-9061,-9061.0,0,2073.451,2073.5,True,1,0,0,0,0,0,True,True,False
32103,32103,32183,105885,86058,19827,19827,19827.0,32103,32103,32183,1181514,194417,987097,987097,987097.0,32103,32183,32183,106802,38602,68200,68200,68200.0,32183,32183,32183,59687,70428,-10741,-10741,-10741.0,0,4832.543,4832.5,True,1,0,0,0,0,0,True,True,False
35458,35459,35536,106036,86058,19978,19978,19978.0,35459,35459,35536,1178652,194417,984235,984235,984235.0,35459,35536,35536,102906,38602,64304,64304,64304.0,35536,35536,35536,59680,70428,-10748,-10748,-10748.0,0,4801.94,4802.0,True,3,0,0,0,0,0,True,True,False
35659,35659,35731,105787,86058,19729,19729,19978.0,35659,35659,35731,1178671,194417,984254,984254,984235.0,35659,35713,35731,102760,38602,64158,64158,64304.0,35713,35731,35731,59457,70428,-10971,-10971,-10748.0,0,4799.163,4799.0,False,3,0,0,0,0,0,True,True,False
35856,35856,35929,105910,86058,19852,19852,19960.83,35856,35856,35929,1178653,194417,984236,984236,984236.3,35856,35889,35929,102694,38602,64092,64092,64293.93,35889,35929,35929,59617,70428,-10811,-10811,-10763.37,0,4800.083,4800.0,False,3,0,0,0,0,0,True,True,False
36053,36053,36126,105944,86058,19886,19886,19953.33,36053,36053,36126,1178714,194417,984297,984297,984236.3,36053,36066,36126,102792,38602,64190,64190,64280.01,36066,36126,36126,59576,70428,-10852,-10852,-10766.66,0,4800.779,4801.0,False,3,0,0,0,0,0,True,True,False
36455,36455,36521,106184,86058,20126,20126,20126.0,36455,36455,36522,1178510,194417,984093,984093,984093.0,36455,36507,36522,102910,38602,64308,64308,64308.0,36507,36521,36522,59896,70428,-10532,-10532,-10532.0,0,4803.004,4803.0,True,3,0,0,0,0,0,True,True,False
