tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
13854,13854,13928,70865,70922,-57,-57,-5.874204,13854,13854,13928,212782,212799,-17,-17,-6.490445,13854,13923,13928,26574,26669,-95,-95,0.96994,13923,13928,13928,84163,84112,51,51,31.97292,0,1.37467,0.0,False,0,0,0,0,0,0,True,True,False
17016,17016,17100,71043,70922,121,121,45.50258,17016,17016,17100,212535,212799,-264,-264,-84.77769,17016,17100,17100,26833,26669,164,164,40.35726,17100,17100,17100,83950,84112,-162,-162,-32.73042,0,1.270494,0.0,False,0,0,0,0,0,0,True,True,False
17221,17221,17288,71086,70922,164,164,50.70716,17221,17221,17288,212548,212799,-251,-251,-97.13277,17221,17277,17288,26825,26669,156,156,48.88085,17277,17288,17288,83914,84112,-198,-198,-41.6419,0,1.316245,0.0,False,0,0,0,0,0,0,True,True,False
17408,17409,17486,71108,70922,186,186,58.51725,17409,17409,17486,212542,212799,-257,-257,-107.74,17409,17453,17486,26847,26669,178,178,56.26534,17453,17486,17486,83920,84112,-192,-192,-52.42079,0,1.520101,0.0,False,0,0,0,0,0,0,True,True,False
17609,17609,17684,71137,70922,215,215,67.30556,17609,17609,17684,212559,212799,-240,-240,-118.0295,17609,17630,17684,26793,26669,124,124,64.65739,17630,17684,17684,83940,84112,-172,-172,-62.04299,0,1.569144,0.0,False,0,0,0,0,0,0,True,True,False
17805,17805,17881,71174,70922,252,252,77.4872,17805,17805,17881,212497,212799,-302,-302,-126.4378,17805,17806,17881,26823,26669,154,154,68.7483,17806,17881,17882,83887,84112,-225,-225,-69.62312,0,1.346133,0.0,False,0,0,0,0,0,0,True,True,False
18002,18002,18079,71122,70922,200,200,89.51762,18002,18003,18079,212465,212799,-334,-334,-138.5406,18003,18071,18079,26789,26669,120,120,74.62531,18071,18079,18079,83876,84112,-236,-236,-80.33437,0,0.754599,0.0,False,0,0,0,0,0,0,True,True,False
20575,20575,20649,169862,70922,98940,98940,98940.0,20575,20575,20649,216734,212799,3935,3935,3935.0,20575,20631,20649,23455,26669,-3214,-3214,-3214.0,20631,20649,20649,84811,84112,699,699,699.0,0,455.1796,455.0,True,1,0,0,0,0,0,True,True,False
20771,20771,20847,169764,70922,98842,98842,98842.0,20771,20771,20847,216699,212799,3900,3900,3900.0,20771,20807,20847,23464,26669,-3205,-3205,-3205.0,20807,20846,20847,84842,84112,730,730,730.0,0,454.7667,455.0,True,1,0,0,0,0,0,True,True,False
20967,20967,21044,169799,70922,98877,98877,98877.0,20967,20967,21044,216753,212799,3954,3954,3954.0,20967,20984,21044,23358,26669,-3311,-3311,-3311.0,20984,21044,21044,84913,84112,801,801,801.0,0,455.0072,455.0,True,1,0,0,0,0,0,True,True,False
24329,24329,24405,169516,70922,98594,98594,98664.19,24329,24329,24405,217000,212799,4201,4201,4148.041,24329,24338,24405,23113,26669,-3556,-3556,-3410.071,24338,24404,24405,85032,84112,920,920,953.68,0,454.2586,454.0,False,3,0,0,0,0,0,True,True,False
25712,25712,25788,169457,70922,98535,98535,98572.5,25712,25712,25788,217135,212799,4336,4336,4205.474,25712,25750,25788,22988,26669,-3681,-3681,-3485.893,25750,25788,25788,85252,84112,1140,1140,1027.509,0,455.0554,455.0,False,3,0,0,0,0,0,True,True,False
25910,25911,25986,169460,70922,98538,98538,98569.91,25911,25911,25986,217147,212799,4348,4348,4214.472,25911,25926,25986,22971,26669,-3698,-3698,-3499.343,25926,25986,25986,85287,84112,1175,1175,1035.264,0,455.2088,455.0,False,3,0,0,0,0,0,True,True,False
26109,26109,26191,169388,70922,98466,98466,98567.71,26109,26109,26191,217145,212799,4346,4346,4223.677,26109,26191,26191,22973,26669,-3696,-3696,-3513.038,26191,26191,26191,85323,84112,1211,1211,1044.897,0,455.0536,455.0,False,3,0,0,0,0,0,True,True,False
26314,26314,26381,169309,70922,98387,98387,98560.7,26314,26314,26381,217112,212799,4313,4313,4232.11,26314,26367,26381,22933,26669,-3736,-3736,-3525.65,26367,26381,26381,85365,84112,1253,1253,1056.348,0,454.5575,454.5,False,3,0,0,0,0,0,True,True,False
