tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
38165,38166,38240,73114,70922,2192,2192,2045.721,38166,38166,38240,313117,212799,100318,100318,100412.6,38166,38194,38240,27845,26669,1176,1176,1055.357,38194,38240,38240,81920,84112,-2192,-2192,-2068.562,0,461.439,461.5,False,3,0,0,0,0,0,True,True,False
38362,38363,38437,73104,70922,2182,2182,2055.805,38363,38363,38437,313126,212799,100327,100327,100406.0,38363,38371,38437,27868,26669,1199,1199,1063.674,38371,38437,38437,81913,84112,-2199,-2199,-2077.072,0,461.5095,461.5,False,3,0,0,0,0,0,True,True,False
39154,39154,39228,73134,70922,2212,2212,2096.766,39154,39154,39228,313041,212799,100242,100242,100381.0,39154,39165,39228,27883,26669,1214,1214,1092.231,39165,39228,39228,81915,84112,-2197,-2197,-2112.688,0,461.3399,461.0,False,3,0,0,0,0,0,True,True,False
39943,39943,40019,73153,70922,2231,2231,2132.603,39943,39943,40019,313077,212799,100278,100278,100354.6,39943,39959,40019,27974,26669,1305,1305,1121.573,39959,40018,40019,81893,84112,-2219,-2219,-2137.901,0,461.9121,462.0,False,3,0,0,0,0,0,True,True,False
42511,42511,42588,69592,70922,-1330,-1330,-1330.0,42511,42511,42588,212430,212799,-369,-369,-369.0,42511,42519,42588,132277,26669,105608,105608,105608.0,42519,42588,42588,85592,84112,1480,1480,1480.0,0,496.9339,497.0,True,1,0,0,0,0,0,True,True,False
45479,45479,45553,69415,70922,-1507,-1507,-1505.777,45479,45479,45553,212591,212799,-208,-208,-248.4516,45479,45520,45553,132188,26669,105519,105519,105608.8,45520,45553,45553,85701,84112,1589,1589,1547.021,0,496.96,497.0,False,3,0,0,0,0,0,True,True,False
45675,45675,45751,69367,70922,-1555,-1555,-1505.861,45675,45675,45751,212572,212799,-227,-227,-245.663,45675,45696,45751,132125,26669,105456,105456,105602.6,45696,45750,45751,85682,84112,1570,1570,1549.915,0,496.2715,496.0,False,3,0,0,0,0,0,True,True,False
45874,45874,45961,69388,70922,-1534,-1534,-1509.248,45874,45874,45961,212607,212799,-192,-192,-244.3764,45874,45961,45961,132107,26669,105438,105438,105592.5,45961,45961,45961,85710,84112,1598,1598,1551.299,0,496.5727,496.5,False,3,0,0,0,0,0,True,True,False
48047,48047,48122,69365,70922,-1557,-1557,-1536.488,48047,48048,48122,212636,212799,-163,-163,-220.055,48048,48079,48122,132134,26669,105465,105465,105540.9,48079,48122,48122,85766,84112,1654,1654,1612.0,0,496.9912,497.0,False,3,0,0,0,0,0,True,True,False
48243,48243,48320,69326,70922,-1596,-1596,-1537.902,48243,48243,48320,212611,212799,-188,-188,-216.1217,48243,48256,48320,132097,26669,105428,105428,105535.7,48256,48320,48320,85823,84112,1711,1711,1614.896,0,496.7971,497.0,False,3,0,0,0,0,0,True,True,False
48441,48441,48521,69356,70922,-1566,-1566,-1541.907,48441,48442,48521,212632,212799,-167,-167,-214.1831,48442,48521,48521,132082,26669,105413,105413,105528.3,48521,48521,48521,85798,84112,1686,1686,1621.521,0,496.8394,497.0,False,3,0,0,0,0,0,True,True,False
48644,48644,48715,69319,70922,-1603,-1603,-1543.568,48644,48644,48715,212654,212799,-145,-145,-210.9304,48644,48697,48715,132094,26669,105425,105425,105520.3,48697,48715,48715,85835,84112,1723,1723,1625.966,0,497.0028,497.0,False,3,0,0,0,0,0,True,True,False
48837,48837,48913,69331,70922,-1591,-1591,-1547.665,48837,48837,48913,212617,212799,-182,-182,-206.3854,48837,48874,48913,132130,26669,105461,105461,105513.8,48874,48913,48913,85814,84112,1702,1702,1632.655,0,496.9593,497.0,False,3,0,0,0,0,0,True,True,False
49034,49034,49111,69357,70922,-1565,-1565,-1550.652,49034,49034,49111,212657,212799,-142,-142,-204.7043,49034,49050,49111,132070,26669,105401,105401,105510.1,49050,49111,49111,85806,84112,1694,1694,1637.435,0,496.9386,497.0,False,3,0,0,0,0,0,True,True,False
49233,49233,49315,69303,70922,-1619,-1619,-1551.641,49233,49233,49315,212633,212799,-166,-166,-200.3817,49233,49315,49315,132033,26669,105364,105364,105502.6,49315,49315,49315,85815,84112,1703,1703,1641.335,0,496.4546,496.5,False,3,0,0,0,0,0,True,True,False
