tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
61532,61532,61607,85654,86780,-1126,-1126,-1027.734,61532,61532,61607,196071,198874,-2803,-2803,-2842.561,61532,61538,61607,143391,37415,105976,105976,105943.2,61538,61607,61607,70371,68882,1489,1489,1576.398,0,488.5997,488.5,False,3,0,0,0,0,0,True,True,False
66866,66866,66932,86370,86780,-410,-410,-410.0,66866,66866,66932,197233,198874,-1641,-1641,-1641.0,66866,66920,66932,37784,37415,369,369,369.0,66920,66932,66932,172819,68882,103937,103937,103937.0,0,485.0455,485.0,True,1,0,0,0,0,0,True,True,False
67052,67052,67129,86556,86780,-224,-224,-224.0,67052,67052,67129,197214,198874,-1660,-1660,-1660.0,67052,67096,67129,37823,37415,408,408,408.0,67096,67129,67129,172858,68882,103976,103976,103976.0,0,486.1674,486.0,True,3,0,0,0,0,0,True,True,False
67249,67249,67326,86577,86780,-203,-203,-203.0,67249,67250,67326,197283,198874,-1591,-1591,-1591.0,67250,67273,67326,37807,37415,392,392,392.0,67273,67326,67326,172659,68882,103777,103777,103777.0,0,485.5603,485.5,True,3,0,0,0,0,0,True,True,False
67451,67451,67538,86492,86780,-288,-288,-288.0,67451,67451,67538,197195,198874,-1679,-1679,-1679.0,67451,67538,67538,37751,37415,336,336,336.0,67538,67538,67538,172674,68882,103792,103792,103792.0,0,484.5854,484.5,True,3,0,0,0,0,0,True,True,False
69618,69618,69693,86631,86780,-149,-149,-239.3385,69618,69618,69693,197038,198874,-1836,-1836,-1781.265,69618,69655,69693,38001,37415,586,586,436.3618,69655,69693,69693,172775,68882,103893,103893,103766.3,0,486.1528,486.0,False,3,0,0,0,0,0,True,True,False
69815,69815,69890,86459,86780,-321,-321,-233.1108,69815,69816,69890,197038,198874,-1836,-1836,-1785.038,69816,69832,69890,37994,37415,579,579,446.6775,69832,69890,69890,172473,68882,103591,103591,103775.0,0,483.9167,484.0,False,3,0,0,0,0,0,True,True,False
70014,70014,70096,86515,86780,-265,-265,-239.1696,70014,70014,70096,197013,198874,-1861,-1861,-1788.551,70014,70096,70096,38035,37415,620,620,455.7994,70096,70096,70096,172648,68882,103766,103766,103762.4,0,485.0752,485.0,False,3,0,0,0,0,0,True,True,False
70218,70218,70285,86785,86780,5,5,-240.9503,70218,70218,70285,197029,198874,-1845,-1845,-1793.546,70218,70273,70285,38039,37415,624,624,467.1189,70273,70285,70285,172933,68882,104051,104051,103762.6,0,487.7324,488.0,False,3,0,0,0,0,0,True,True,False
70406,70407,70482,86719,86780,-61,-61,-223.9951,70407,70407,70482,197039,198874,-1835,-1835,-1797.093,70407,70449,70482,38089,37415,674,674,477.9339,70449,70482,70482,172689,68882,103807,103807,103782.5,0,486.5621,486.5,False,3,0,0,0,0,0,True,True,False
70608,70608,70679,86607,86780,-173,-173,-212.7587,70608,70608,70679,196927,198874,-1947,-1947,-1799.706,70608,70626,70679,38011,37415,596,596,491.4501,70626,70679,70679,172471,68882,103589,103589,103784.2,0,484.1532,484.0,False,3,0,0,0,0,0,True,True,False
70803,70803,70890,86576,86780,-204,-204,-210.0178,70803,70803,70890,196885,198874,-1989,-1989,-1809.86,70803,70890,70890,37953,37415,538,538,498.6575,70890,70890,70890,172537,68882,103655,103655,103770.7,0,483.8622,484.0,False,3,0,0,0,0,0,True,True,False
71012,71012,71074,86702,86780,-78,-78,-209.603,71012,71013,71074,196923,198874,-1951,-1951,-1822.209,71013,71067,71074,38037,37415,622,622,501.3696,71067,71074,71074,172737,68882,103855,103855,103762.7,0,485.9423,486.0,False,3,0,0,0,0,0,True,True,False
71196,71196,71271,86838,86780,58,58,-200.5306,71196,71196,71271,196974,198874,-1900,-1900,-1831.088,71196,71243,71271,38115,37415,700,700,509.6855,71243,71271,71271,172643,68882,103761,103761,103769.1,0,486.7104,487.0,False,3,0,0,0,0,0,True,True,False
71393,71393,71468,86708,86780,-72,-72,-182.7083,71393,71393,71468,196976,198874,-1898,-1898,-1835.839,71393,71420,71468,38123,37415,708,708,522.8053,71420,71468,71468,172391,68882,103509,103509,103768.5,0,484.9798,485.0,False,3,0,0,0,0,0,True,True,False
