tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
52468,52468,52541,95557,86780,8777,8777,8871.175,52468,52468,52541,294652,198874,95778,95778,95800.61,52468,52539,52541,45621,37415,8206,8206,8186.762,52539,52541,52541,58526,68882,-10356,-10356,-10366.84,0,465.094,465.0,False,3,0,0,0,0,0,True,True,False
54249,54249,54316,96035,86780,9255,9255,8873.675,54249,54249,54316,294667,198874,95793,95793,95783.05,54249,54303,54316,45823,37415,8408,8408,8195.95,54303,54316,54316,58909,68882,-9973,-9973,-10365.91,0,470.0789,470.0,False,3,0,0,0,0,0,True,True,False
56408,56408,56484,85709,86780,-1071,-1071,-1071.0,56408,56408,56484,196190,198874,-2684,-2684,-2684.0,56408,56421,56484,143362,37415,105947,105947,105947.0,56421,56484,56484,70192,68882,1310,1310,1310.0,0,488.4062,488.5,True,3,0,0,0,0,0,True,True,False
56607,56607,56686,85828,86780,-952,-952,-952.0,56607,56607,56686,196054,198874,-2820,-2820,-2820.0,56607,56685,56686,143360,37415,105945,105945,105945.0,56685,56686,56686,70260,68882,1378,1378,1378.0,0,488.6397,488.5,True,3,0,0,0,0,0,True,True,False
57002,57002,57075,85787,86780,-993,-993,-993.0,57002,57002,57075,196050,198874,-2824,-2824,-2824.0,57002,57038,57075,143359,37415,105944,105944,105944.0,57038,57075,57075,70349,68882,1467,1467,1467.0,0,488.8517,489.0,True,3,0,0,0,0,0,True,True,False
57196,57196,57272,85714,86780,-1066,-1066,-1066.0,57196,57196,57272,196019,198874,-2855,-2855,-2855.0,57196,57215,57272,143383,37415,105968,105968,105968.0,57215,57272,57272,70378,68882,1496,1496,1496.0,0,488.6309,488.5,True,3,0,0,0,0,0,True,True,False
57393,57393,57480,85836,86780,-944,-944,-944.0,57393,57393,57480,196018,198874,-2856,-2856,-2856.0,57393,57480,57480,143465,37415,106050,106050,106050.0,57480,57480,57480,70494,68882,1612,1612,1612.0,0,490.1103,490.0,True,3,0,0,0,0,0,True,True,False
59759,59760,59834,85846,86780,-934,-934,-1026.086,59760,59760,59834,196047,198874,-2827,-2827,-2881.622,59760,59773,59834,143392,37415,105977,105977,105918.3,59773,59834,59834,70731,68882,1849,1849,1526.994,0,491.0631,491.0,False,3,0,0,0,0,0,True,True,False
59957,59957,60038,85867,86780,-913,-913,-1019.738,59957,59957,60038,196107,198874,-2767,-2767,-2877.857,59957,60038,60038,143438,37415,106023,106023,105922.3,60038,60038,60038,70667,68882,1785,1785,1549.192,0,491.3436,491.0,False,3,0,0,0,0,0,True,True,False
60164,60164,60228,85849,86780,-931,-931,-1012.38,60164,60164,60228,196079,198874,-2795,-2795,-2870.214,60164,60215,60228,143361,37415,105946,105946,105929.3,60215,60228,60228,70621,68882,1739,1739,1565.448,0,490.5568,490.5,False,3,0,0,0,0,0,True,True,False
60350,60350,60425,85791,86780,-989,-989,-1006.77,60350,60350,60425,196074,198874,-2800,-2800,-2865.029,60350,60391,60425,143279,37415,105864,105864,105930.4,60391,60425,60425,70327,68882,1445,1445,1577.412,0,488.4991,488.5,False,3,0,0,0,0,0,True,True,False
60547,60547,60622,85665,86780,-1115,-1115,-1005.545,60547,60547,60622,196087,198874,-2787,-2787,-2860.546,60547,60568,60622,143328,37415,105913,105913,105925.8,60568,60622,60622,70372,68882,1490,1490,1568.284,0,488.4309,488.5,False,3,0,0,0,0,0,True,True,False
60747,60747,60832,85793,86780,-987,-987,-1013.09,60747,60747,60832,196099,198874,-2775,-2775,-2855.476,60747,60832,60832,143350,37415,105935,105935,105924.9,60832,60832,60832,70622,68882,1740,1740,1562.887,0,490.3474,490.0,False,3,0,0,0,0,0,True,True,False
60954,60954,61016,85866,86780,-914,-914,-1011.292,60954,60954,61016,196090,198874,-2784,-2784,-2849.928,60954,61009,61016,143413,37415,105998,105998,105925.6,61009,61016,61016,70732,68882,1850,1850,1575.097,0,491.4516,491.5,False,3,0,0,0,0,0,True,True,False
61144,61144,61213,85746,86780,-1034,-1034,-1004.585,61144,61145,61213,196055,198874,-2819,-2819,-2845.384,61145,61185,61213,143438,37415,106023,106023,105930.6,61185,61213,61213,70591,68882,1709,1709,1594.048,0,490.2023,490.0,False,3,0,0,0,0,0,True,True,False
