tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,displayState,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
115532,115832,116732,153654.0,96734,56920.0,56920.0,56920.0,115832,116132,116732,194885.5,207875,-12989.5,-12989.5,-12989.5,116132,116432,116732,34333.25,18710,15623.25,15623.25,15623.25,116432,116732,116732,1040850,67251,973598.8,973598.8,973598.8,0,4870.049,4870.0,True,1,0,0,0,0,0,True,True,False
116859,117159,118059,153492.0,96734,56758.0,56758.0,56758.0,117159,117459,118059,194927.3,207875,-12947.75,-12947.75,-12947.75,117459,117759,118059,34381.25,18710,15671.25,15671.25,15671.25,117759,118059,118059,1041235,67251,973983.8,973983.8,973983.8,0,4871.548,4871.5,True,3,0,0,0,0,0,True,True,False
118186,118486,119386,153266.5,96734,56532.5,56701.63,56758.0,118486,118786,119386,194935.8,207875,-12939.25,-12945.63,-12947.75,118786,119086,119386,34148.75,18710,15438.75,15613.13,15671.25,119086,119386,119386,1041266,67251,974014.5,973991.4,973983.8,0,4869.622,4869.5,False,3,0,0,0,0,0,True,True,False
119514,119814,120714,153204.5,96734,56470.5,56629.75,56743.99,119814,120114,120714,194894.5,207875,-12980.5,-12953.81,-12947.22,120114,120414,120714,34202.25,18710,15492.25,15568.38,15656.8,120414,120714,120714,1041212,67251,973961.0,973985.8,973985.7,0,4869.153,4869.0,False,3,0,0,0,0,0,True,True,False
120842,121142,122042,153364.3,96734,56630.25,56597.81,56715.6,121142,121442,122042,194944.8,207875,-12930.25,-12949.44,-12948.86,121442,121742,122042,34121.25,18710,15411.25,15503.38,15634.83,121742,122042,122042,1041307,67251,974055.5,974003.7,973985.7,0,4870.168,4870.0,False,3,0,0,0,0,0,True,True,False
122170,122470,123370,153432.8,96734,56698.75,56583.0,56686.33,122470,122770,123370,194900.5,207875,-12974.5,-12956.13,-12949.0,122770,123070,123370,34127.25,18710,15417.25,15439.88,15602.16,123070,123370,123370,1041406,67251,974155.3,974046.6,973990.2,0,4870.777,4871.0,False,3,0,0,0,0,0,True,True,False
123499,123799,124699,153288.8,96734,56554.75,56588.56,56660.65,123799,124099,124699,194812.5,207875,-13062.5,-12986.94,-12950.77,124099,124399,124699,34087.0,18710,15377.0,15424.44,15561.83,124399,124699,124699,1041314,67251,974062.8,974058.6,974004.2,0,4869.102,4869.0,False,3,0,0,0,0,0,True,True,False
124827,125127,126027,153373.5,96734,56639.5,56630.81,56642.73,125127,125427,126027,194913.5,207875,-12961.5,-12982.19,-12959.76,125427,125727,126027,34048.25,18710,15338.25,15385.94,15527.68,125727,126027,126027,1041326,67251,974074.8,974087.1,974017.8,0,4869.817,4870.0,False,3,0,0,0,0,0,True,True,False
126157,126457,127357,153281.5,96734,56547.5,56610.13,56639.77,126457,126757,127357,194861.0,207875,-13014.0,-13003.13,-12965.33,126757,127057,127357,34051.0,18710,15341.0,15368.38,15492.46,127057,127357,127357,1041262,67251,974011.3,974076.0,974035.0,0,4868.876,4869.0,False,3,0,0,0,0,0,True,True,False
127483,127783,128683,153179.3,96734,56445.25,56546.75,56632.41,127783,128083,128683,194835.8,207875,-13039.25,-13019.31,-12974.73,128083,128383,128683,33951.75,18710,15241.75,15324.5,15461.62,128383,128683,128683,1041380,67251,974129.0,974069.4,974045.2,0,4868.39,4868.0,False,3,0,0,0,0,0,True,True,False
128813,129113,130013,153257.3,96734,56523.25,56538.88,56611.12,129113,129413,130013,194767.8,207875,-13107.25,-13030.5,-12985.81,129413,129713,130013,34673.5,18710,15963.5,15471.13,15427.54,129713,130013,130013,1041416,67251,974164.8,974094.9,974051.3,0,4871.991,4872.0,False,3,0,0,0,0,0,True,True,False
130142,130442,131342,153144.3,96734,56410.25,56481.56,56593.17,130442,130742,131342,194739.3,207875,-13135.75,-13074.06,-12996.92,130742,131042,131342,34149.5,18710,15439.5,15496.44,15438.37,131042,131342,131342,1041227,67251,973975.5,974070.1,974062.1,0,4867.998,4868.0,False,3,0,0,0,0,0,True,True,False
131472,131772,132672,153493.5,96734,56759.5,56534.56,56565.43,131772,132072,132672,194776.0,207875,-13099.0,-13095.31,-13016.09,132072,132372,132672,34036.0,18710,15326.0,15492.69,15452.8,132372,132672,132672,1041204,67251,973952.8,974055.5,974064.1,0,4869.103,4869.0,False,3,0,0,0,0,0,True,True,False
132799,133099,133999,153371.0,96734,56637.0,56582.5,56557.76,133099,133399,133999,194746.3,207875,-13128.75,-13117.69,-13035.78,133399,133699,133999,34072.0,18710,15362.0,15522.75,15462.72,133699,133999,133999,1041397,67251,974146.0,974059.8,974062.0,0,4869.496,4869.5,False,3,0,0,0,0,0,True,True,False
134126,134426,135326,153563.3,96734,56829.25,56659.0,56563.91,134426,134726,135326,194725.0,207875,-13150.0,-13128.38,-13056.13,134726,135026,135326,34022.5,18710,15312.5,15360.0,15477.64,135026,135326,135326,1041504,67251,974253.3,974081.9,974061.4,0,4870.542,4870.5,False,3,0,0,0,0,0,True,True,False
