tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
59904,60204,61104,1447946,478382,969563.5,969563.5,969563.5,60204,60504,61104,68421.5,65856,2565.5,2565.5,2565.5,60504,60804,61104,267418.3,283198,-15779.75,-15779.75,-15779.75,60804,61104,61104,908632.3,206108,702524.3,702524.3,702524.3,0,7638.673,7638.5,True,0,0,0,0,0,True,True,False
61231,61531,62431,1448565,478382,970183.0,970183.0,970183.0,61531,61831,62431,72565.0,65856,6709.0,6709.0,6709.0,61831,62131,62431,261611.3,283198,-21586.75,-21586.75,-21586.75,62131,62431,62431,1022672.0,206108,816564.0,816564.0,816564.0,0,8171.367,8171.0,True,0,0,0,0,0,True,True,False
62551,62851,63751,1435379,478382,956996.5,956996.5,956996.5,62851,63151,63751,74386.75,65856,8530.75,8530.75,8530.75,63151,63451,63751,261428.3,283198,-21769.75,-21769.75,-21769.75,63451,63751,63751,1022787.0,206108,816679.0,816679.0,816679.0,0,8119.698,8119.5,True,0,0,0,0,0,True,True,False
63873,64173,65073,1435160,478382,956778.3,956778.3,956778.3,64173,64473,65073,74611.0,65856,8755.0,8755.0,8755.0,64473,64773,65073,261114.8,283198,-22083.25,-22083.25,-22083.25,64773,65073,65073,1022964.0,206108,816855.5,816855.5,816855.5,0,8119.089,8119.0,True,0,0,0,0,0,True,True,False
65195,65495,66395,1434853,478382,956471.3,956701.5,956778.3,65495,65795,66395,74898.5,65856,9042.5,8826.875,8755.0,65795,66095,66395,261003.3,283198,-22194.75,-22111.13,-22083.25,66095,66395,66395,1023074.0,206108,816966.0,816883.1,816855.5,0,8119.002,8119.0,False,0,0,0,0,0,True,True,False
66517,66817,67717,1434705,478382,956322.8,956587.6,956759.2,66817,67117,67717,75016.25,65856,9160.25,8928.188,8772.862,67117,67417,67717,260876.8,283198,-22321.25,-22170.63,-22090.18,67417,67717,67717,1023114.0,206108,817005.5,816920.6,816862.4,0,8118.458,8118.5,False,0,0,0,0,0,True,True,False
67840,68140,69040,1434633,478382,956250.8,956455.8,956716.6,68140,68440,69040,75125.5,65856,9269.5,9056.813,8811.464,68440,68740,69040,260833.5,283198,-22364.5,-22240.94,-22110.17,68740,69040,69040,1023212.0,206108,817103.8,816982.7,816876.9,0,8118.888,8119.0,False,0,0,0,0,0,True,True,False
69164,69464,70364,1434470,478382,956088.0,956283.2,956651.8,69464,69764,70364,75170.0,65856,9314.0,9196.563,8872.438,69764,70064,70364,260768.5,283198,-22429.5,-22327.5,-22142.67,70064,70364,70364,1023260.0,206108,817151.8,817056.8,816903.2,0,8118.275,8118.0,False,0,0,0,0,0,True,True,False
70488,70788,71688,1434490,478382,956108.3,956192.4,956560.2,70788,71088,71688,75256.75,65856,9400.75,9286.125,8952.991,71088,71388,71688,260446.5,283198,-22751.5,-22466.69,-22188.61,71388,71688,71688,1023623.0,206108,817514.5,817193.9,816941.4,0,8118.96,8119.0,False,0,0,0,0,0,True,True,False
71811,72111,73011,1434042,478382,955660.3,955660.3,955660.3,72111,72411,73011,75592.25,65856,9736.25,9736.25,9736.25,72411,72711,73011,260283.5,283198,-22914.5,-22914.5,-22914.5,72711,73011,73011,1023694.0,206108,817585.5,817585.5,817585.5,0,8118.025,8118.0,True,0,0,0,0,0,True,True,False
