tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
29618,29918,30818,1109898,424067,685830.8,685830.8,685830.8,29918,30218,30818,470575.8,123185,347390.8,347390.8,347390.8,30218,30518,30818,576151.0,225669,350482.0,350482.0,350482.0,30518,30818,30818,636972.8,254867,382105.8,382105.8,382105.8,0,8124.736,8125.0,True,0,0,0,0,0,True,True,False
30942,31242,32142,1110775,424067,686707.8,686707.8,686707.8,31242,31542,32142,470704.8,123185,347519.8,347519.8,347519.8,31542,31842,32142,575821.0,225669,350152.0,350152.0,350152.0,31842,32142,32142,637484.0,254867,382617.0,382617.0,382617.0,0,8130.149,8130.0,True,0,0,0,0,0,True,True,False
32267,32567,33467,1110197,424067,686129.8,686129.8,686129.8,32567,32867,33467,471103.8,123185,347918.8,347918.8,347918.8,32867,33167,33467,575427.0,225669,349758.0,349758.0,349758.0,33167,33467,33467,637844.3,254867,382977.3,382977.3,382977.3,0,8129.195,8129.0,True,0,0,0,0,0,True,True,False
33591,33891,34791,1109871,424067,685803.8,685803.8,685803.8,33891,34191,34791,471424.3,123185,348239.3,348239.3,348239.3,34191,34491,34791,575063.8,225669,349394.8,349394.8,349394.8,34491,34791,34791,638104.5,254867,383237.5,383237.5,383237.5,0,8128.697,8128.5,True,0,0,0,0,0,True,True,False
34916,35216,36116,1109583,424067,685515.5,685515.5,685515.5,35216,35516,36116,471728.5,123185,348543.5,348543.5,348543.5,35516,35816,36116,574858.3,225669,349189.3,349189.3,349189.3,35816,36116,36116,638387.3,254867,383520.3,383520.3,383520.3,0,8129.143,8129.0,True,0,0,0,0,0,True,True,False
36241,36541,37441,1109360,424067,685292.8,685292.8,685292.8,36541,36841,37441,471952.8,123185,348767.8,348767.8,348767.8,36841,37141,37441,574621.8,225669,348952.8,348952.8,348952.8,37141,37441,37441,638473.3,254867,383606.3,383606.3,383606.3,0,8128.447,8128.5,True,0,0,0,0,0,True,True,False
37566,37866,38766,1109060,424067,684992.8,684992.8,684992.8,37866,38166,38766,472162.0,123185,348977.0,348977.0,348977.0,38166,38466,38766,574380.3,225669,348711.3,348711.3,348711.3,38466,38766,38766,638716.0,254867,383849.0,383849.0,383849.0,0,8128.051,8128.0,True,0,0,0,0,0,True,True,False
38889,39189,40089,1108852,424067,684784.5,684784.5,684784.5,39189,39489,40089,472498.8,123185,349313.8,349313.8,349313.8,39489,39789,40089,573936.8,225669,348267.8,348267.8,348267.8,39789,40089,40089,639583.0,254867,384716.0,384716.0,384716.0,0,8130.647,8130.5,True,0,0,0,0,0,True,True,False
40213,40513,41413,1107717,424067,683650.3,683650.3,683650.3,40513,40813,41413,473398.5,123185,350213.5,350213.5,350213.5,40813,41113,41413,573139.3,225669,347470.3,347470.3,347470.3,41113,41413,41413,640173.8,254867,385306.8,385306.8,385306.8,0,8128.642,8128.5,True,0,0,0,0,0,True,True,False
41540,41840,42740,1107365,424067,683297.5,683297.5,683297.5,41840,42140,42740,473533.0,123185,350348.0,350348.0,350348.0,42140,42440,42740,573012.8,225669,347343.8,347343.8,347343.8,42440,42740,42740,640301.8,254867,385434.8,385434.8,385434.8,0,8127.667,8127.5,True,0,0,0,0,0,True,True,False
42866,43166,44066,1107188,424067,683120.8,683120.8,683120.8,43166,43466,44066,473778.0,123185,350593.0,350593.0,350593.0,43466,43766,44066,573210.8,225669,347541.8,347541.8,347541.8,43766,44066,44066,639826.3,254867,384959.3,384959.3,384959.3,0,8126.662,8126.5,True,0,0,0,0,0,True,True,False
44191,44491,45391,1107757,424067,683690.3,683690.3,683690.3,44491,44791,45391,473503.8,123185,350318.8,350318.8,350318.8,44791,45091,45391,572962.5,225669,347293.5,347293.5,347293.5,45091,45391,45391,640273.0,254867,385406.0,385406.0,385406.0,0,8128.938,8129.0,True,0,0,0,0,0,True,True,False
