tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
21581,21881,22781,516886.3,481804,35082.25,35082.25,35082.25,21881,22181,22781,265471.3,65571,199900.3,199900.3,199900.3,22181,22481,22781,596679.5,281473,315206.5,315206.5,315206.5,22481,22781,22781,165609.3,200117,-34507.75,-34507.75,-34507.75,0,2382.693,2382.5,True,0,0,0,0,0,True,True,False
22904,23204,24104,540223.5,481804,58419.5,58419.5,58419.5,23204,23504,24104,288809.5,65571,223238.5,223238.5,223238.5,23504,23804,24104,596910.8,281473,315437.8,315437.8,315437.8,23804,24104,24104,165900.5,200117,-34216.5,-34216.5,-34216.5,0,2596.365,2596.0,True,0,0,0,0,0,True,True,False
24226,24526,25426,539918.3,481804,58114.25,58114.25,58114.25,24526,24826,25426,289117.5,65571,223546.5,223546.5,223546.5,24826,25126,25426,596711.0,281473,315238.0,315238.0,315238.0,25126,25426,25426,166068.8,200117,-34048.25,-34048.25,-34048.25,0,2596.237,2596.0,True,0,0,0,0,0,True,True,False
25548,25848,26748,539698.8,481804,57894.75,57894.75,57894.75,25848,26148,26748,289360.5,65571,223789.5,223789.5,223789.5,26148,26448,26748,596522.3,281473,315049.3,315049.3,315049.3,26448,26748,26748,166278.5,200117,-33838.5,-33838.5,-33838.5,0,2596.449,2596.5,True,0,0,0,0,0,True,True,False
26871,27171,28071,539462.3,481804,57658.25,57835.63,57894.75,27171,27471,28071,289560.5,65571,223989.5,223839.5,223789.5,27471,27771,28071,596309.5,281473,314836.5,314996.1,315049.3,27771,28071,28071,166436.3,200117,-33680.75,-33799.06,-33838.5,0,2596.033,2596.0,False,0,0,0,0,0,True,True,False
28197,28497,29397,539356.5,481804,57552.5,57750.06,57880.06,28497,28797,29397,289700.3,65571,224129.3,223924.4,223801.9,28797,29097,29397,596174.3,281473,314701.3,314909.1,315036.0,29097,29397,29397,166560.0,200117,-33557.0,-33728.69,-33828.7,0,2596.137,2596.0,False,0,0,0,0,0,True,True,False
29521,29821,30721,539204.5,481804,57400.5,57626.5,57847.75,29821,30121,30721,289859.8,65571,224288.8,224049.3,223832.4,30121,30421,30721,596037.3,281473,314564.3,314787.8,315004.5,30421,30721,30721,166750.3,200117,-33366.75,-33610.75,-33803.84,0,2596.428,2596.5,False,0,0,0,0,0,True,True,False
30844,31144,32044,539038.5,481804,57234.5,57461.44,57792.77,31144,31444,32044,290007.3,65571,224436.3,224210.9,223886.3,31444,31744,32044,595904.5,281473,314431.5,314633.4,314950.6,31744,32044,32044,166820.0,200117,-33297.0,-33475.38,-33755.86,0,2596.052,2596.0,False,0,0,0,0,0,True,True,False
32166,32466,33366,538868.8,481804,57064.75,57313.06,57710.43,32466,32766,33366,290075.5,65571,224504.5,224339.7,223967.0,32766,33066,33366,595825.0,281473,314352.0,314512.3,314871.8,33066,33366,33366,166948.5,200117,-33168.5,-33347.31,-33686.15,0,2595.827,2596.0,False,0,0,0,0,0,True,True,False
33488,33788,34688,538816.5,481804,57012.5,57178.06,57611.67,33788,34088,34688,290178.3,65571,224607.3,224459.2,224059.6,34088,34388,34688,595752.8,281473,314279.8,314406.9,314782.4,34388,34688,34688,167000.3,200117,-33116.75,-33237.25,-33601.94,0,2595.961,2596.0,False,0,0,0,0,0,True,True,False
34811,35111,36011,538779.3,481804,56975.25,57071.75,57503.91,35111,35411,36011,290297.5,65571,224726.5,224568.6,224158.9,35411,35711,36011,595636.5,281473,314163.5,314306.7,314689.1,35711,36011,36011,167119.5,200117,-32997.5,-33144.94,-33511.31,0,2596.351,2596.0,False,0,0,0,0,0,True,True,False
36134,36434,37334,538644.5,481804,56840.5,56973.25,57396.51,36434,36734,37334,290376.3,65571,224805.3,224660.9,224260.7,36734,37034,37334,595494.5,281473,314021.5,314204.2,314594.1,37034,37334,37334,167259.0,200117,-32858.0,-33035.19,-33420.26,0,2596.09,2596.0,False,0,0,0,0,0,True,True,False
37457,37757,38657,538500.5,481804,56696.5,56881.19,57291.32,37757,38057,38657,290536.0,65571,224965.0,224776.0,224360.2,38057,38357,38657,595422.0,281473,313949.0,314103.4,314497.2,38357,38657,38657,167268.8,200117,-32848.25,-32955.13,-33324.56,0,2595.869,2596.0,False,0,0,0,0,0,True,True,False
38781,39081,39981,538426.0,481804,56622.0,56783.56,57189.39,39081,39381,39981,290639.3,65571,225068.3,224891.3,224463.5,39381,39681,39981,595359.0,281473,313886.0,314005.0,314399.3,39681,39981,39981,167417.3,200117,-32699.75,-32850.88,-33232.75,0,2596.405,2596.5,False,0,0,0,0,0,True,True,False
40105,40405,41305,538307.5,481804,56503.5,56665.63,57088.54,40405,40705,41305,290751.5,65571,225180.5,225004.8,224569.8,40705,41005,41305,595221.0,281473,313748.0,313901.1,314301.3,41005,41305,41305,167480.8,200117,-32636.25,-32760.56,-33137.84,0,2596.03,2596.0,False,0,0,0,0,0,True,True,False
41427,41727,42627,538315.5,481804,56511.5,56583.38,56983.43,41727,42027,42627,290669.8,65571,225098.8,225078.1,224677.9,42027,42327,42627,595248.0,281473,313775.0,313839.5,314201.9,42327,42627,42627,167485.0,200117,-32632.0,-32704.06,-33044.08,0,2595.843,2596.0,False,0,0,0,0,0,True,True,False
42749,43049,43949,538225.8,481804,56421.75,56514.69,56884.01,43049,43349,43949,290733.5,65571,225162.5,225127.5,224777.4,43349,43649,43949,595232.0,281473,313759.0,313792.0,314111.8,43649,43949,43949,167534.5,200117,-32582.5,-32637.63,-32959.58,0,2595.885,2596.0,False,0,0,0,0,0,True,True,False
44072,44372,45272,538175.8,481804,56371.75,56452.13,56792.23,44372,44672,45272,290787.3,65571,225216.3,225164.5,224864.4,44672,44972,45272,595169.5,281473,313696.5,313744.6,314032.3,44972,45272,45272,167555.3,200117,-32561.75,-32603.13,-32879.57,0,2595.707,2596.0,False,0,0,0,0,0,True,True,False
45395,45695,46595,538191.5,481804,56387.5,56423.13,56707.7,45695,45995,46595,290872.8,65571,225301.8,225194.8,224939.0,45995,46295,46595,595086.0,281473,313613.0,313710.9,313960.8,46295,46595,46595,167656.0,200117,-32461.0,-32559.31,-32810.86,0,2596.249,2596.0,False,0,0,0,0,0,True,True,False
46717,47017,47917,538129.3,481804,56325.25,56376.56,56636.98,47017,47317,47917,290931.3,65571,225360.3,225260.2,225002.6,47317,47617,47917,595022.3,281473,313549.3,313654.4,313898.7,47617,47917,47917,167689.3,200117,-32427.75,-32508.25,-32748.35,0,2596.09,2596.0,False,0,0,0,0,0,True,True,False
48043,48343,49243,538057.0,481804,56253.0,56334.38,56572.26,48343,48643,49243,290971.3,65571,225400.3,225319.6,225066.6,48643,48943,49243,594978.5,281473,313505.5,313591.1,313838.0,48943,49243,49243,167756.0,200117,-32361.0,-32452.88,-32688.68,0,2596.054,2596.0,False,0,0,0,0,0,True,True,False
49367,49667,50567,536762.5,481804,54958.5,54958.5,54958.5,49667,49967,50567,293316.8,65571,227745.8,227745.8,227745.8,49967,50267,50567,590769.0,281473,309296.0,309296.0,309296.0,50267,50567,50567,172364.5,200117,-27752.5,-27752.5,-27752.5,0,2602.826,2603.0,True,0,0,0,0,0,True,True,False
