tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
27020,27320,28220,1361368,477895,883472.8,883472.8,883472.8,27320,27620,28220,150969.3,65840,85129.25,85129.25,85129.25,27620,27920,28220,1076733,283303,793429.5,793429.5,793429.5,27920,28220,28220,215926.8,206646,9280.75,9280.75,9280.75,0,8149.112,8149.0,True,0,0,0,0,0,True,True,False
28342,28642,29542,1358578,477895,880683.0,880683.0,880683.0,28642,28942,29542,153624.5,65840,87784.5,87784.5,87784.5,28942,29242,29542,1074433,283303,791130.0,791130.0,791130.0,29242,29542,29542,218276.8,206646,11630.75,11630.75,11630.75,0,8148.831,8149.0,True,0,0,0,0,0,True,True,False
29663,29963,30863,1356314,477895,878419.3,878419.3,878419.3,29963,30263,30863,155606.8,65840,89766.75,89766.75,89766.75,30263,30563,30863,1072515,283303,789212.3,789212.3,789212.3,30563,30863,30863,220082.3,206646,13436.25,13436.25,13436.25,0,8147.1,8147.0,True,0,0,0,0,0,True,True,False
30985,31285,32185,1354520,477895,876624.5,876624.5,876624.5,31285,31585,32185,157355.8,65840,91515.75,91515.75,91515.75,31585,31885,32185,1070884,283303,787580.5,787580.5,787580.5,31885,32185,32185,221744.0,206646,15098.0,15098.0,15098.0,0,8147.096,8147.0,True,0,0,0,0,0,True,True,False
32309,32609,33509,1352870,477895,874975.0,874975.0,874975.0,32609,32909,33509,158873.3,65840,93033.25,93033.25,93033.25,32909,33209,33509,1069453,283303,786149.5,786149.5,786149.5,33209,33509,33509,223087.0,206646,16441.0,16441.0,16441.0,0,8146.138,8146.0,True,0,0,0,0,0,True,True,False
33632,33932,34832,1351421,477895,873526.0,873526.0,873526.0,33932,34232,34832,160154.5,65840,94314.5,94314.5,94314.5,34232,34532,34832,1068185,283303,784882.3,784882.3,784882.3,34532,34832,34832,224327.3,206646,17681.25,17681.25,17681.25,0,8145.299,8145.0,True,0,0,0,0,0,True,True,False
34956,35256,36156,1350246,477895,872350.8,872350.8,872350.8,35256,35556,36156,161330.5,65840,95490.5,95490.5,95490.5,35556,35856,36156,1067079,283303,783775.8,783775.8,783775.8,35856,36156,36156,225496.5,206646,18850.5,18850.5,18850.5,0,8145.641,8145.5,True,0,0,0,0,0,True,True,False
36278,36578,37478,1349094,477895,871198.5,871198.5,871198.5,36578,36878,37478,162426.0,65840,96586.0,96586.0,96586.0,36878,37178,37478,1066025,283303,782721.8,782721.8,782721.8,37178,37478,37478,226430.0,206646,19784.0,19784.0,19784.0,0,8144.854,8145.0,True,0,0,0,0,0,True,True,False
37599,37899,38799,1348070,477895,870174.8,870174.8,870174.8,37899,38199,38799,163357.0,65840,97517.0,97517.0,97517.0,38199,38499,38799,1065094,283303,781791.0,781791.0,781791.0,38499,38799,38799,227409.3,206646,20763.25,20763.25,20763.25,0,8144.699,8144.5,True,0,0,0,0,0,True,True,False
38920,39220,40120,1347085,477895,869189.5,869189.5,869189.5,39220,39520,40120,164318.0,65840,98478.0,98478.0,98478.0,39520,39820,40120,1064226,283303,780923.3,780923.3,780923.3,39820,40120,40120,228250.0,206646,21604.0,21604.0,21604.0,0,8144.494,8144.5,True,0,0,0,0,0,True,True,False
