tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
17733,18033,18933,478112.5,478106,6.5,12.625,29.43983,18033,18333,18933,65524.25,65523,1.25,-19.5,-16.86777,18333,18633,18933,283328.8,283374,-45.25,-5.3125,26.22943,18633,18933,18933,207323.5,207284,39.5,23.5625,15.01636,0,1.923605,0.0,False,0,0,0,0,0,True,True,False
19058,19358,20258,479028.8,478106,922.75,922.75,922.75,19358,19658,20258,67589.5,65523,2066.5,2066.5,2066.5,19658,19958,20258,571524.3,283374,288150.3,288150.3,288150.3,19958,20258,20258,133257.0,207284,-74027.0,-74027.0,-74027.0,0,1018.521,1018.5,True,0,0,0,0,0,True,True,False
20382,20682,21582,625198.5,478106,147092.5,147092.5,147092.5,20682,20982,21582,180451.3,65523,114928.3,114928.3,114928.3,20982,21282,21582,656779.0,283374,373405.0,373405.0,373405.0,21282,21582,21582,133274.5,207284,-74009.5,-74009.5,-74009.5,0,2590.763,2591.0,True,0,0,0,0,0,True,True,False
21708,22008,22908,625079.3,478106,146973.3,146973.3,146973.3,22008,22308,22908,180894.0,65523,115371.0,115371.0,115371.0,22308,22608,22908,656614.0,283374,373240.0,373240.0,373240.0,22608,22908,22908,133310.3,207284,-73973.75,-73973.75,-73973.75,0,2591.624,2591.5,True,0,0,0,0,0,True,True,False
23031,23331,24231,624888.0,478106,146782.0,146925.4,146973.3,23331,23631,24231,181226.8,65523,115703.8,115454.2,115371.0,23631,23931,24231,656562.5,283374,373188.5,373227.1,373240.0,23931,24231,24231,133283.0,207284,-74001.0,-73980.56,-73973.75,0,2591.896,2592.0,False,0,0,0,0,0,True,True,False
24355,24655,25555,624855.8,478106,146749.8,146869.6,146961.4,24655,24955,25555,181300.0,65523,115777.0,115555.7,115391.7,24955,25255,25555,656534.8,283374,373160.8,373207.3,373236.8,25255,25555,25555,133316.0,207284,-73968.0,-73979.13,-73975.45,0,2592.108,2592.0,False,0,0,0,0,0,True,True,False
25679,25979,26879,624850.8,478106,146744.8,146812.4,146938.6,25979,26279,26879,181343.5,65523,115820.5,115668.1,115432.4,26279,26579,26879,656502.8,283374,373128.8,373179.5,373229.5,26579,26879,26879,133289.0,207284,-73995.0,-73984.44,-73976.36,0,2592.005,2592.0,False,0,0,0,0,0,True,True,False
27004,27304,28204,624795.0,478106,146689.0,146741.4,146907.2,27304,27604,28204,181398.3,65523,115875.3,115794.1,115491.0,27604,27904,28204,656423.3,283374,373049.3,373131.8,373217.1,27904,28204,28204,133293.0,207284,-73991.0,-73988.75,-73978.37,0,2591.647,2591.5,False,0,0,0,0,0,True,True,False
28328,28628,29528,625048.8,478106,146942.8,146781.6,146866.0,28628,28928,29528,181014.5,65523,115491.5,115741.1,115566.3,28928,29228,29528,656577.5,283374,373203.5,373135.6,373195.9,29228,29528,29528,133319.0,207284,-73965.0,-73979.75,-73980.95,0,2591.902,2592.0,False,0,0,0,0,0,True,True,False
29653,29953,30853,625071.5,478106,146965.5,146835.5,146845.0,29953,30253,30853,180959.0,65523,115436.0,115655.8,115609.8,30253,30553,30853,656662.3,283374,373288.3,373167.4,373180.9,30553,30853,30853,133301.5,207284,-73982.5,-73983.38,-73980.65,0,2592.069,2592.0,False,0,0,0,0,0,True,True,False
