tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
29535,29835,30735,694942.8,478023,216919.8,216919.8,216919.8,29835,30135,30735,65498.75,65499,-0.25,-0.25,-0.25,30135,30435,30735,313055.0,283235,29820.0,29820.0,29820.0,30435,30735,30735,501253.0,207444,293809.0,293809.0,293809.0,0,2509.471,2509.5,True,0,0,0,0,0,True,True,False
30857,31157,32057,713535.3,478023,235512.3,235512.3,235512.3,31157,31457,32057,65504.75,65499,5.75,5.75,5.75,31457,31757,32057,313155.0,283235,29920.0,29920.0,29920.0,31757,32057,32057,501169.3,207444,293725.3,293725.3,293725.3,0,2593.614,2593.5,True,0,0,0,0,0,True,True,False
32180,32480,33380,713583.8,478023,235560.8,235560.8,235560.8,32480,32780,33380,65494.75,65499,-4.25,-4.25,-4.25,32780,33080,33380,313173.8,283235,29938.75,29938.75,29938.75,33080,33380,33380,501115.8,207444,293671.8,293671.8,293671.8,0,2593.623,2593.5,True,0,0,0,0,0,True,True,False
33504,33804,34704,713573.5,478023,235550.5,235558.2,235560.8,33804,34104,34704,65492.0,65499,-7.0,-4.9375,-4.25,34104,34404,34704,313219.5,283235,29984.5,29950.19,29938.75,34404,34704,34704,501051.5,207444,293607.5,293655.7,293671.8,0,2593.476,2593.5,False,0,0,0,0,0,True,True,False
34829,35129,36029,713565.0,478023,235542.0,235553.5,235560.1,35129,35429,36029,65523.5,65499,24.5,2.25,-4.420859,35429,35729,36029,313207.5,283235,29972.5,29958.63,29941.59,35729,36029,36029,501101.8,207444,293657.8,293652.2,293667.8,0,2593.761,2594.0,False,0,0,0,0,0,True,True,False
36153,36453,37353,713429.5,478023,235406.5,235514.9,235558.5,36453,36753,37353,65502.0,65499,3.0,4.0625,-2.762999,36753,37053,37353,313079.5,283235,29844.5,29935.06,29945.83,37053,37353,37353,501239.8,207444,293795.8,293683.2,293663.9,0,2593.102,2593.0,False,0,0,0,0,0,True,True,False
37477,37777,38677,713475.0,478023,235452.0,235487.8,235547.7,37777,38077,38677,65507.0,65499,8.0,7.125,-1.066708,38077,38377,38677,313110.5,283235,29875.5,29919.25,29943.15,38377,38677,38677,501135.8,207444,293691.8,293688.2,293668.7,0,2592.984,2593.0,False,0,0,0,0,0,True,True,False
38800,39100,40000,713413.5,478023,235390.5,235447.8,235532.8,39100,39400,40000,65510.5,65499,11.5,11.75,0.969118,39400,39700,40000,313186.5,283235,29951.5,29911.0,29937.21,39700,40000,40000,501064.5,207444,293620.5,293691.4,293673.5,0,2592.743,2593.0,False,0,0,0,0,0,True,True,False
40125,40425,41325,713540.5,478023,235517.5,235441.6,235511.6,40425,40725,41325,65506.0,65499,7.0,7.375,3.648412,40725,41025,41325,313208.0,283235,29973.0,29911.13,29930.7,41025,41325,41325,501046.3,207444,293602.3,293677.6,293678.0,0,2593.311,2593.0,False,0,0,0,0,0,True,True,False
41450,41750,42650,713583.0,478023,235560.0,235480.0,235494.2,41750,42050,42650,65489.25,65499,-9.75,4.1875,4.574554,42050,42350,42650,313344.3,283235,30109.25,29977.31,29925.83,42350,42650,42650,501047.8,207444,293603.8,293629.6,293677.9,0,2594.074,2594.0,False,0,0,0,0,0,True,True,False
42776,43076,43976,713640.8,478023,235617.8,235521.4,235490.7,43076,43376,43976,65488.5,65499,-10.5,-0.4375,4.478362,43376,43676,43976,313367.3,283235,30132.25,30041.5,29938.63,43676,43976,43976,500995.5,207444,293551.5,293594.5,293665.9,0,2594.193,2594.0,False,0,0,0,0,0,True,True,False
44100,44400,45300,713620.5,478023,235597.5,235573.2,235498.3,44400,44700,45300,65491.25,65499,-7.75,-5.25,3.256659,44700,45000,45300,313315.0,283235,30080.0,30073.63,29964.19,45000,45300,45300,500978.5,207444,293534.5,293573.0,293648.2,0,2593.789,2594.0,False,0,0,0,0,0,True,True,False
45424,45724,46624,713602.0,478023,235579.0,235588.6,235517.0,45724,46024,46624,65480.5,65499,-18.5,-11.625,1.142561,46024,46324,46624,313287.3,283235,30052.25,30093.44,29991.39,46324,46624,46624,500973.8,207444,293529.8,293554.9,293629.5,0,2593.503,2593.5,False,0,0,0,0,0,True,True,False
46748,47048,47948,713607.0,478023,235584.0,235594.6,235534.8,47048,47348,47948,65484.75,65499,-14.25,-12.75,-2.030468,47348,47648,47948,313265.5,283235,30030.5,30073.75,30016.75,47648,47948,47948,500981.8,207444,293537.8,293538.4,293611.0,0,2593.481,2593.5,False,0,0,0,0,0,True,True,False
48072,48372,49272,713579.5,478023,235556.5,235579.3,235549.6,48372,48672,49272,65498.75,65499,-0.25,-10.1875,-4.694515,48672,48972,49272,313239.3,283235,30004.25,30041.75,30030.92,48972,49272,49272,500979.0,207444,293535.0,293534.3,293592.9,0,2593.284,2593.0,False,0,0,0,0,0,True,True,False
