tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
31372,31939,31940,-74386,-88334,42,13948,0,13937.29,13937.14,331.8367,0,332,31940,32425,32426,-48114,-60977,12863,12841.14,12814.04,305.0963,305.0,0,0,0,0,0,0,0,0,0,False,0,0,0
32540,33120,33120,-74386,-88334,42,13948,0,13938.14,13937.2,331.838,0,332,33120,33638,33639,-48106,-60977,12871,12850.0,12824.65,305.3488,305.0,0,0,0,0,0,0,0,0,0,False,0,0,0
33703,34203,34203,-74370,-88334,42,13964,0,13942.57,13937.57,331.8468,0,332,34203,34758,34758,-48072,-60977,12905,12864.43,12834.58,305.5851,305.5,0,0,0,0,0,0,0,0,0,False,0,0,0
34873,35383,35384,-74385,-88334,42,13949,0,13946.86,13939.53,331.8935,0,332,35384,35878,35878,-48065,-60977,12912,12877.43,12846.26,305.8634,306.0,0,0,0,0,0,0,0,0,0,False,0,0,0
35942,36466,36466,-74376,-88334,42,13958,0,13951.57,13942.4,331.9618,0,332,36466,36997,36998,-48060,-60977,12917,12887.0,12858.46,306.1539,306.0,0,0,0,0,0,0,0,0,0,False,0,0,0
37061,37646,37647,-74394,-88334,42,13940,0,13949.29,13945.99,332.0473,0,332,37647,38117,38117,-48061,-60977,12916,12892.43,12869.64,306.4199,306.5,0,0,0,0,0,0,0,0,0,False,0,0,0
38233,38729,38729,-74383,-88334,42,13951,0,13951.14,13947.28,332.0781,0,332,38729,39237,39237,-48037,-60977,12940,12903.43,12878.56,306.6324,306.5,0,0,0,0,0,0,0,0,0,False,0,0,0
39301,39811,39811,-74383,-88334,42,13951,0,13951.57,13948.79,332.1141,0,332,39811,40357,40357,-48056,-60977,12921,12911.71,12888.3,306.8642,307.0,0,0,0,0,0,0,0,0,0,False,0,0,0
40471,40992,40992,-74368,-88334,42,13966,0,13954.14,13949.88,332.14,0,332,40992,41476,41476,-48038,-60977,12939,12921.43,12897.46,307.0825,307.0,0,0,0,0,0,0,0,0,0,False,0,0,0
41540,42074,42075,-74382,-88334,42,13952,0,13952.43,13951.55,332.1797,0,332,42075,42596,42596,-48002,-60977,12975,12931.43,12906.85,307.3058,307.0,0,0,0,0,0,0,0,0,0,False,0,0,0
42660,43157,43157,-74386,-88334,42,13948,0,13952.29,13951.89,332.1879,0,332,43157,43716,43716,-48013,-60977,12964,12938.86,12916.47,307.535,307.5,0,0,0,0,0,0,0,0,0,False,0,0,0
43831,44337,44338,-74379,-88334,42,13955,0,13951.86,13952.05,332.1916,0,332,44338,44835,44835,-48008,-60977,12969,12946.29,12925.23,307.7437,308.0,0,0,0,0,0,0,0,0,0,False,0,0,0
44900,45420,45420,-74383,-88334,42,13951,0,13953.43,13951.97,332.1898,0,332,45420,45955,45955,-47998,-60977,12979,12955.29,12933.48,307.9399,308.0,0,0,0,0,0,0,0,0,0,False,0,0,0
46069,46600,46601,-74380,-88334,42,13954,0,13953.86,13952.54,332.2034,0,332,46601,47075,47075,-47993,-60977,12984,12961.57,12942.02,308.1432,308.0,0,0,0,0,0,0,0,0,0,False,0,0,0
47139,47683,47683,-74393,-88334,42,13941,0,13952.43,13953.06,332.2157,0,332,47683,48194,48195,-47982,-60977,12995,12972.14,12949.67,308.3255,308.0,0,0,0,0,0,0,0,0,0,False,0,0,0
