tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
2490974,2491472,2491472,-61947,-74964,42,13017,0,13023.86,13025.0,310.119,0,310,2491472,2492029,2492029,-98697,-111380,12683,12721.0,12730.43,303.1056,303.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2492094,2492653,2492653,-61923,-74964,42,13041,0,13026.14,13024.55,310.1084,0,310,2492653,2493149,2493149,-98677,-111380,12703,12716.86,12726.74,303.0176,303.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2493265,2493834,2493835,-61952,-74964,42,13012,0,13024.29,13025.17,310.1232,0,310,2493835,2494362,2494362,-98684,-111380,12696,12711.71,12722.87,302.9255,303.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2494428,2495015,2495015,-61946,-74964,42,13018,0,13023.29,13024.83,310.1149,0,310,2495015,2495482,2495482,-98688,-111380,12692,12706.0,12718.5,302.8215,303.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2495548,2496098,2496098,-61944,-74964,42,13020,0,13022.57,13024.22,310.1006,0,310,2496098,2496602,2496602,-98675,-111380,12705,12702.14,12713.61,302.705,303.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2496668,2497180,2497180,-61948,-74964,42,13016,0,13021.29,13023.58,310.0851,0,310,2497180,2497722,2497722,-98654,-111380,12726,12701.29,12709.12,302.5981,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2497788,2498361,2498361,-61945,-74964,42,13019,0,13020.43,13022.68,310.0638,0,310,2498361,2498842,2498842,-98658,-111380,12722,12703.86,12706.05,302.5251,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2498958,2499542,2499542,-61938,-74964,42,13026,0,13021.71,13021.8,310.0428,0,310,2499542,2500056,2500056,-98666,-111380,12714,12708.29,12705.19,302.5046,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2500122,2500625,2500625,-61953,-74964,42,13011,0,13017.43,13021.76,310.042,0,310,2500625,2501175,2501176,-98681,-111380,12699,12707.71,12706.4,302.5334,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2501241,2501806,2501806,-61930,-74964,42,13034,0,13020.57,13020.07,310.0016,0,310,2501806,2502295,2502296,-98660,-111380,12720,12711.14,12706.92,302.5457,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2502412,2502987,2502987,-61936,-74964,42,13028,0,13022.0,13020.26,310.0063,0,310,2502987,2503509,2503509,-98671,-111380,12709,12713.57,12708.57,302.585,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2503575,2504069,2504069,-61928,-74964,42,13036,0,13024.29,13020.94,310.0225,0,310,2504069,2504629,2504629,-98673,-111380,12707,12713.86,12710.53,302.6317,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2504695,2505250,2505250,-61946,-74964,42,13018,0,13024.57,13022.25,310.0536,0,310,2505250,2505749,2505749,-98666,-111380,12714,12712.14,12711.83,302.6627,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2505816,2506333,2506333,-61966,-74964,42,12998,0,13021.57,13023.16,310.0753,0,310,2506333,2506869,2506869,-98676,-111380,12704,12709.57,12711.95,302.6656,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2506935,2507514,2507514,-61928,-74964,42,13036,0,13023.0,13022.54,310.0604,0,310,2507514,2507989,2507989,-98682,-111380,12698,12707.29,12711.02,302.6433,302.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
