tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
201649,202175,202176,-97012,-112063,42,15051,0,15051.0,15051.0,358.3571,0,358.0,202176,202699,202700,-69639,-80373,10734,11073.71,11229.54,267.3701,267.0,0.681885,0.775879,0.122803,-50.48855,-1.877863,1.824428,-40.95949,81.00589,19.77706,False,0,0,0
202771,203360,203361,-97009,-112063,42,15054,0,15051.43,15051.0,358.3571,0,358.0,203361,203915,203916,-69614,-80373,10759,10994.14,11168.54,265.9175,266.0,0.678223,0.777832,0.109619,-50.55725,-1.977099,1.793893,-40.80749,81.978,19.82412,False,0,0,0
203987,204545,204546,-97006,-112063,42,15057,0,15052.29,15051.17,358.3611,0,358.0,204546,205038,205038,-69605,-80373,10768,10918.71,11100.26,264.2919,264.0,0.683838,0.774658,0.11499,-50.55725,-2.068702,1.78626,-41.12714,81.55648,19.82412,False,0,0,0
205110,205631,205632,-97011,-112063,42,15052,0,15052.43,15051.61,358.3716,0,358.0,205632,206160,206161,-69608,-80373,10765,10842.43,11029.18,262.5996,262.5,0.667969,0.769043,0.121582,-50.54962,-1.977099,1.748092,-40.62673,81.01598,19.73,False,0,0,0
206233,206816,206817,-97009,-112063,42,15054,0,15052.86,15051.93,358.3792,0,358.0,206817,207376,207377,-69622,-80373,10751,10751.71,10956.07,260.8588,261.0,0.682861,0.780762,0.116211,-50.55725,-1.923664,1.793893,-40.8623,81.53389,19.73,False,0,0,0
207449,208001,208002,-96994,-112063,42,15069,0,15055.43,15052.29,358.3879,0,358.0,208002,208499,208500,-69631,-80373,10742,10748.71,10876.06,258.9539,259.0,0.684082,0.775147,0.119141,-50.52672,-1.961832,1.725191,-41.09733,81.26179,19.73,False,0,0,0
208572,209088,209088,-97013,-112063,42,15050,0,15055.29,15053.52,358.4171,0,358.5,209088,209622,209623,-69621,-80373,10752,10753.0,10826.21,257.7668,258.0,0.673828,0.764893,0.121582,-50.55725,-1.992366,1.656489,-41.0239,80.96803,19.73,False,0,0,0
209694,210273,210273,-96983,-112063,42,15080,0,15059.43,15054.21,358.4336,0,358.5,210273,210744,210745,-69606,-80373,10767,10757.71,10797.55,257.0844,257.0,0.68042,0.773682,0.119385,-50.62595,-2.076336,1.732824,-40.99611,81.22784,19.68294,False,0,0,0
210817,211359,211360,-96992,-112063,42,15071,0,15061.86,15056.25,358.4822,0,358.5,211360,211867,211867,-69624,-80373,10749,10756.29,10781.95,256.7131,257.0,0.687744,0.7854,0.112549,-50.55725,-1.839695,1.732824,-40.91884,81.84477,19.63588,False,0,0,0
211940,212445,212446,-96990,-112063,42,15073,0,15064.14,15058.45,358.5345,0,358.5,212446,212989,212990,-69614,-80373,10759,10755.0,10771.9,256.4739,256.5,0.683106,0.781982,0.118164,-50.48855,-1.992366,1.816794,-40.81873,81.40695,19.73,False,0,0,0
213062,213630,213631,-96983,-112063,42,15080,0,15068.14,15060.68,358.5876,0,358.5,213631,214112,214112,-69590,-80373,10783,10757.57,10765.29,256.3163,256.0,0.678467,0.775879,0.122314,-50.40458,-1.984733,1.687023,-40.81976,81.04108,19.73,False,0,0,0
214184,214716,214717,-96993,-112063,42,15070,0,15070.43,15063.6,358.6572,0,358.5,214717,215234,215235,-69593,-80373,10780,10761.71,10762.27,256.2444,256.0,0.676025,0.780518,0.118408,-50.61069,-1.969466,1.618321,-40.57423,81.37354,19.68294,False,0,0,0
215307,215803,215804,-96991,-112063,42,15072,0,15070.86,15066.27,358.7208,0,359.0,215804,216357,216357,-69608,-80373,10765,10765.0,10762.05,256.2393,256.0,0.679443,0.78125,0.11084,-50.70229,-1.877863,1.709924,-40.73048,81.92487,19.77706,False,0,0,0
216429,216988,216989,-96965,-112063,42,15098,0,15077.71,15068.07,358.7635,0,359.0,216989,217480,217480,-69597,-80373,10776,10768.43,10763.21,256.2668,256.0,0.667236,0.768066,0.124756,-50.55725,-1.954199,1.717557,-40.61248,80.77392,19.73,False,0,0,0
217552,218074,218075,-96971,-112063,42,15092,0,15079.43,15071.84,358.8535,0,359.0,218075,218602,218603,-69592,-80373,10781,10770.43,10765.25,256.3155,256.0,0.675781,0.77417,0.119873,-50.67939,-1.885496,1.648855,-40.78198,81.19799,19.77706,False,0,0,0
