tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1192335,1192895,1192896,-63364,-75293,42,11929,0,11903.29,11899.0,283.3095,0,283.0,1192896,1193390,1193391,-100562,-111866,11304,11298.86,11298.0,269.0,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1193456,1193978,1193979,-63371,-75293,42,11922,0,11906.57,11900.68,283.3495,0,283.0,1193979,1194510,1194511,-100565,-111866,11301,11299.29,11298.34,269.008,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1194577,1195159,1195159,-63374,-75293,42,11919,0,11909.43,11902.99,283.4044,0,283.5,1195159,1195631,1195631,-100553,-111866,11313,11301.43,11298.71,269.0168,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1195697,1196241,1196242,-63373,-75293,42,11920,0,11912.43,11905.51,283.4645,0,283.5,1196242,1196751,1196751,-100558,-111866,11308,11302.86,11299.77,269.0422,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1196817,1197324,1197325,-63382,-75293,42,11911,0,11914.14,11908.22,283.529,0,283.5,1197325,1197871,1197871,-100551,-111866,11315,11305.29,11300.98,269.071,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1197937,1198505,1198506,-63363,-75293,42,11930,0,11918.57,11910.54,283.5842,0,283.5,1198506,1198991,1198991,-100550,-111866,11316,11307.86,11302.67,269.1111,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1199058,1199588,1199589,-63369,-75293,42,11924,0,11922.14,11913.68,283.6591,0,283.5,1199589,1200111,1200111,-100537,-111866,11329,11312.29,11304.7,269.1595,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1200177,1200671,1200671,-63355,-75293,42,11938,0,11923.43,11916.99,283.7379,0,284.0,1200671,1201231,1201232,-100545,-111866,11321,11314.71,11307.67,269.2302,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1201298,1201852,1201853,-63357,-75293,42,11936,0,11925.43,11919.51,283.7979,0,284.0,1201853,1202351,1202352,-100556,-111866,11310,11316.0,11310.43,269.2959,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1202417,1202935,1202935,-63351,-75293,42,11942,0,11928.71,11921.83,283.8531,0,284.0,1202935,1203471,1203472,-100537,-111866,11329,11318.29,11312.61,269.3478,269.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1203538,1204116,1204117,-63359,-75293,42,11934,0,11930.71,11924.52,283.9172,0,284.0,1204117,1204591,1204592,-100534,-111866,11332,11321.71,11314.83,269.4007,269.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1204658,1205199,1205200,-63362,-75293,42,11931,0,11933.57,11926.95,283.9749,0,284.0,1205200,1205711,1205712,-100556,-111866,11310,11321.0,11317.53,269.4649,269.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1205778,1206282,1206282,-63379,-75293,42,11914,0,11931.29,11929.54,284.0367,0,284.0,1206282,1206831,1206832,-100533,-111866,11333,11323.43,11318.89,269.4973,269.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1206898,1207463,1207464,-63347,-75293,42,11946,0,11934.43,11930.22,284.053,0,284.0,1207464,1207952,1207952,-100540,-111866,11326,11323.0,11320.66,269.5396,269.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1208018,1208546,1208546,-63324,-75293,42,11969,0,11938.86,11931.87,284.0921,0,284.0,1208546,1209072,1209072,-100530,-111866,11336,11325.14,11321.58,269.5614,269.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
