tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
224381,224888,224889,-96510,-112063,42,15553,0,15562.43,15564.0,370.5714,0,370.5,224889,225431,225432,-69981,-80373,10392,10600.0,10709.46,254.9872,255.0,0.668701,0.774658,0.114746,-50.53435,-1.824428,1.679389,-40.49405,81.57415,19.63588,False,0,0,0
225503,226073,226074,-96482,-112063,42,15581,0,15564.86,15563.38,370.5568,0,370.5,226074,226554,226554,-69995,-80373,10378,10542.43,10666.61,253.9668,254.0,0.662598,0.773926,0.122559,-50.57252,-1.984733,1.694657,-40.21824,81.0012,19.63588,False,0,0,0
226626,227159,227160,-96486,-112063,42,15577,0,15566.71,15563.96,370.5705,0,370.5,227160,227676,227677,-69987,-80373,10386,10488.29,10617.99,252.8093,253.0,0.687988,0.783691,0.11084,-50.67176,-1.80916,1.839695,-40.99809,81.94968,19.68294,False,0,0,0
227749,228245,228246,-96521,-112063,42,15542,0,15563.57,15565.04,370.5962,0,370.5,228246,228799,228799,-69977,-80373,10396,10430.86,10567.21,251.6003,251.5,0.678955,0.784912,0.12207,-50.61069,-2.274809,1.664122,-40.52151,81.15993,19.82412,False,0,0,0
228871,229431,229432,-96485,-112063,42,15578,0,15565.57,15564.46,370.5825,0,370.5,229432,229921,229922,-69973,-80373,10400,10390.86,10513.83,250.3293,250.0,0.672852,0.782715,0.114746,-50.59542,-2.015267,1.664122,-40.38263,81.65965,19.73,False,0,0,0
229995,230517,230518,-96465,-112063,42,15598,0,15570.43,15564.9,370.5928,0,370.5,230518,231044,231044,-69980,-80373,10393,10392.86,10465.69,249.183,249.0,0.686279,0.778809,0.112061,-50.80153,-1.793893,1.709924,-41.09512,81.81188,19.73,False,0,0,0
231116,231702,231703,-96487,-112063,42,15576,0,15572.14,15567.06,370.6443,0,370.5,231703,232260,232261,-69998,-80373,10375,10388.57,10437.17,248.5041,248.5,0.68335,0.774658,0.117432,-50.38168,-1.923664,1.923664,-41.09374,81.37988,19.73,False,0,0,0
232333,232887,232888,-96479,-112063,42,15584,0,15576.57,15569.05,370.6917,0,370.5,232888,233382,233383,-69984,-80373,10389,10388.14,10418.15,248.0511,248.0,0.68457,0.791748,0.114502,-50.80153,-2.038168,1.816794,-40.55447,81.7708,19.77706,False,0,0,0
233455,233973,233974,-96482,-112063,42,15581,0,15576.57,15572.0,370.7618,0,371.0,233974,234505,234506,-69973,-80373,10400,10391.29,10406.4,247.7714,248.0,0.672852,0.782471,0.111816,-50.57252,-2.10687,1.679389,-40.40628,81.8672,19.82412,False,0,0,0
234577,235158,235159,-96480,-112063,42,15583,0,15577.43,15573.79,370.8044,0,371.0,235159,235628,235628,-69966,-80373,10407,10394.29,10400.48,247.6306,247.5,0.68042,0.782227,0.108154,-50.64885,-1.931298,1.740458,-40.74984,82.12774,19.73,False,0,0,0
235700,236244,236245,-96477,-112063,42,15586,0,15583.71,15575.21,370.8384,0,371.0,236245,236750,236751,-69953,-80373,10420,10397.71,10398.06,247.5728,247.5,0.681885,0.770508,0.117676,-50.54198,-1.938931,1.78626,-41.18054,81.31641,19.63588,False,0,0,0
236823,237331,237331,-96480,-112063,42,15583,0,15584.43,15578.54,370.9176,0,371.0,237331,237873,237873,-69945,-80373,10428,10401.71,10397.92,247.5696,247.5,0.673584,0.77832,0.116211,-50.54198,-2.053435,1.732824,-40.5616,81.50772,19.63588,False,0,0,0
237946,238516,238517,-96483,-112063,42,15580,0,15581.86,15580.85,370.9725,0,371.0,238517,238995,238996,-69953,-80373,10420,10405.57,10399.41,247.6049,247.5,0.67627,0.776856,0.115967,-50.48855,-2.007634,1.755725,-40.72775,81.50955,19.77706,False,0,0,0
239068,239602,239603,-96457,-112063,42,15606,0,15586.14,15581.24,370.982,0,371.0,239603,240118,240118,-69958,-80373,10415,10411.29,10401.82,247.6624,247.5,0.659912,0.771484,0.120361,-50.51908,-1.770992,1.870229,-40.20293,81.13243,19.73,False,0,0,0
240190,240688,240689,-96464,-112063,42,15599,0,15588.29,15583.16,371.0276,0,371.0,240689,241240,241241,-69972,-80373,10401,10413.0,10405.53,247.7506,248.0,0.674072,0.762207,0.121094,-50.72519,-1.847328,1.78626,-41.13435,80.97253,19.73,False,0,0,0
