tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
86116,86632,86633,-85820,-112384,42,26564,0,26564.0,26564.0,632.4762,0,632.5,86633,87167,87168,-82678,-80810,-1868,-1866.286,-1866.0,-44.42857,-44,0.68042,0.783936,0.111816,-50.64122,-1.954199,1.694657,-40.67096,81.8822,19.49471,False,0,0,0
87239,87817,87818,-85833,-112384,42,26551,0,26562.14,26564.0,632.4762,0,632.5,87818,88290,88291,-82705,-80810,-1895,-1870.429,-1866.112,-44.43124,-44,0.671875,0.783203,0.113525,-50.55725,-1.793893,1.679389,-40.3306,81.75222,19.44765,False,0,0,0
88362,88904,88904,-85847,-112384,42,26537,0,26558.29,26563.27,632.4589,0,632.5,88904,89413,89413,-82704,-80810,-1894,-1874.429,-1867.802,-44.47147,-44,0.662842,0.774902,0.120117,-50.56488,-1.992366,1.717557,-40.20749,81.18855,19.49471,False,0,0,0
89485,89990,89991,-85821,-112384,42,26563,0,26558.14,26561.32,632.4124,0,632.5,89991,90535,90536,-82697,-80810,-1887,-1877.429,-1870.396,-44.53325,-44,0.688721,0.769775,0.111328,-50.55725,-1.839695,1.793893,-41.5245,81.77052,19.54177,False,0,0,0
90607,91175,91176,-85810,-112384,42,26574,0,26559.57,26560.08,632.3828,0,632.0,91176,91658,91659,-82684,-80810,-1874,-1878.571,-1873.149,-44.5988,-44,0.692871,0.791748,0.112793,-50.51908,-1.900763,1.755725,-40.90453,81.89197,19.58882,False,0,0,0
91730,92261,92262,-85824,-112384,42,26560,0,26559.0,26559.88,632.3781,0,632.0,92262,92780,92781,-82694,-80810,-1884,-1881.143,-1875.272,-44.64933,-44,0.679199,0.793213,0.108887,-50.76336,-1.877863,1.664122,-40.30812,82.18349,19.54177,False,0,0,0
92852,93348,93349,-85837,-112384,42,26547,0,26556.57,26559.54,632.3699,0,632.0,93349,93903,93904,-82665,-80810,-1855,-1879.571,-1877.57,-44.70406,-44,0.688965,0.775879,0.109619,-50.70229,-1.908397,1.801527,-41.32338,81.95807,19.54177,False,0,0,0
93976,94533,94534,-85841,-112384,42,26543,0,26553.57,26558.38,632.3423,0,632.0,94534,95026,95026,-82712,-80810,-1902,-1884.429,-1878.354,-44.72271,-44,0.685547,0.779785,0.112793,-50.44275,-1.862595,1.687023,-41.02621,81.76928,19.63588,False,0,0,0
95098,95619,95620,-85832,-112384,42,26552,0,26553.71,26556.49,632.2975,0,632.0,95620,96148,96149,-82689,-80810,-1879,-1882.143,-1880.732,-44.77934,-44,0.68335,0.770264,0.114746,-50.77863,-2.038168,1.80916,-41.26621,81.52678,19.54177,False,0,0,0
96220,96804,96805,-85816,-112384,42,26568,0,26558.14,26555.41,632.2716,0,632.0,96805,97364,97365,-82693,-80810,-1883,-1880.571,-1881.284,-44.79248,-44,0.691895,0.776856,0.118896,-50.63359,-1.89313,1.854962,-41.36006,81.29831,19.63588,False,0,0,0
97436,97990,97991,-85821,-112384,42,26563,0,26558.14,26556.48,632.2971,0,632.0,97991,98487,98487,-82687,-80810,-1877,-1879.143,-1881.005,-44.78584,-44,0.672607,0.77417,0.12207,-50.58779,-1.824428,1.755725,-40.63636,81.03925,19.58882,False,0,0,0
98559,99076,99077,-85815,-112384,42,26569,0,26557.43,26557.13,632.3126,0,632.0,99077,99609,99610,-82674,-80810,-1864,-1877.714,-1880.276,-44.76848,-44,0.69458,0.788818,0.11084,-50.55725,-1.80916,1.70229,-41.08724,82.00133,19.58882,False,0,0,0
99682,100261,100262,-85832,-112384,42,26552,0,26556.29,26557.25,632.3154,0,632.0,100262,100732,100733,-82685,-80810,-1875,-1876.429,-1879.273,-44.7446,-44,0.675049,0.772217,0.120117,-50.54962,-1.946565,1.80916,-40.81979,81.15839,19.58882,False,0,0,0
100804,101347,101348,-85807,-112384,42,26577,0,26560.57,26556.87,632.3064,0,632.0,101348,101855,101855,-82690,-80810,-1880,-1880.0,-1878.16,-44.71809,-44,0.671631,0.769043,0.120117,-50.59542,-1.870229,1.70229,-40.78988,81.12248,19.58882,False,0,0,0
101927,102434,102435,-85822,-112384,42,26562,0,26563.29,26558.32,632.3409,0,632.0,102435,102977,102978,-82679,-80810,-1869,-1875.286,-1878.88,-44.73524,-44,0.685547,0.772217,0.113037,-50.50382,-1.763359,1.587786,-41.2961,81.672,19.68294,False,0,0,0
