tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1311714,1312295,1312295,-52032,-75293,42,23261,0,23261.0,23261.0,553.8333,0,554.0,1312295,1312768,1312768,-111161,-111866,705,707.5714,708.0,16.85714,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1312833,1313377,1313378,-52042,-75293,42,23251,0,23251.0,23251.0,553.5952,0,553.5,1313378,1313888,1313889,-111158,-111866,708,707.5714,707.8322,16.85315,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1313954,1314460,1314461,-52046,-75293,42,23247,0,23250.43,23251.0,553.5952,0,553.5,1314461,1315008,1315008,-111185,-111866,681,703.7143,707.7301,16.85072,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1315074,1315642,1315642,-52014,-75293,42,23279,0,23254.43,23250.78,553.5899,0,553.5,1315642,1316128,1316128,-111150,-111866,716,704.8571,706.1579,16.81328,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1316194,1316724,1316725,-52028,-75293,42,23265,0,23256.43,23252.21,553.6239,0,553.5,1316725,1317248,1317248,-111161,-111866,705,704.4286,705.6487,16.80116,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1317314,1317807,1317808,-52029,-75293,42,23264,0,23258.29,23253.86,553.6633,0,553.5,1317808,1318368,1318368,-111168,-111866,698,703.0,705.171,16.78979,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1318434,1318988,1318989,-52056,-75293,42,23237,0,23256.29,23255.59,553.7046,0,554.0,1318989,1319488,1319488,-111173,-111866,693,700.8571,704.321,16.76955,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1319554,1320071,1320072,-52037,-75293,42,23256,0,23257.0,23255.86,553.7111,0,554.0,1320072,1320608,1320608,-111172,-111866,694,699.2857,702.9649,16.73726,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1320674,1321252,1321253,-52040,-75293,42,23253,0,23257.29,23256.31,553.7216,0,554.0,1321253,1321728,1321728,-111168,-111866,698,697.8571,701.5245,16.70296,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1321794,1322335,1322336,-52017,-75293,42,23276,0,23261.43,23256.69,553.7308,0,554.0,1322336,1322848,1322848,-111168,-111866,698,700.2857,700.0887,16.66878,16.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1322914,1323418,1323419,-52025,-75293,42,23268,0,23259.86,23258.54,553.7749,0,554.0,1323419,1323968,1323968,-111163,-111866,703,698.4286,700.1658,16.67061,16.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1324084,1324599,1324600,-52058,-75293,42,23235,0,23255.57,23259.06,553.7871,0,554.0,1324600,1325088,1325088,-111153,-111866,713,699.5714,699.4857,16.65442,16.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1325155,1325682,1325683,-52037,-75293,42,23256,0,23254.43,23257.69,553.7546,0,554.0,1325683,1326208,1326208,-111141,-111866,725,703.4286,699.5193,16.65522,16.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1326276,1326863,1326864,-52035,-75293,42,23258,0,23257.43,23256.41,553.7241,0,554.0,1326864,1327421,1327422,-111145,-111866,721,707.4286,701.0498,16.69166,16.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1327488,1328044,1328045,-52027,-75293,42,23266,0,23258.86,23256.81,553.7336,0,554.0,1328045,1328541,1328542,-111177,-111866,689,706.7143,703.5471,16.75112,17.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
