tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
2514868,2515387,2515387,-61484,-74964,42,13480,0,13207.57,13081.85,311.4727,0,311.5,2515387,2515922,2515922,-99102,-111380,12278,12410.14,12555.86,298.949,299.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2515990,2516568,2516568,-61479,-74964,42,13485,0,13275.86,13131.07,312.6446,0,312.5,2516568,2517042,2517042,-99103,-111380,12277,12348.43,12498.81,297.5908,297.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2517158,2517749,2517749,-61496,-74964,42,13468,0,13336.57,13187.76,313.9942,0,314.0,2517749,2518255,2518255,-99094,-111380,12286,12285.29,12439.94,296.189,296.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2518321,2518831,2518831,-61510,-74964,42,13454,0,13397.29,13246.02,315.3813,0,315.0,2518831,2519375,2519375,-99081,-111380,12299,12230.43,12379.39,294.7474,295.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2519491,2520012,2520013,-61506,-74964,42,13458,0,13472.43,13305.24,316.7914,0,317.0,2520013,2520495,2520495,-99087,-111380,12293,12285.71,12321.07,293.3589,293.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2520561,2521095,2521095,-61494,-74964,42,13470,0,13466.86,13370.69,318.3499,0,318.0,2521095,2521615,2521615,-99110,-111380,12270,12283.14,12307.23,293.0293,293.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2521681,2522177,2522178,-61481,-74964,42,13483,0,13471.14,13408.34,319.2462,0,319.0,2522178,2522735,2522735,-99090,-111380,12290,12284.71,12297.8,292.8047,293.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2522851,2523358,2523359,-61489,-74964,42,13475,0,13470.43,13432.93,319.8316,0,320.0,2523359,2523855,2523855,-99078,-111380,12302,12288.14,12292.68,292.6828,292.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2523921,2524441,2524441,-61497,-74964,42,13467,0,13467.86,13447.61,320.1812,0,320.0,2524441,2524975,2524975,-99118,-111380,12262,12286.0,12290.9,292.6405,292.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2525041,2525622,2525622,-61495,-74964,42,13469,0,13468.0,13455.54,320.3699,0,320.0,2525622,2526095,2526095,-99099,-111380,12281,12285.29,12288.98,292.5948,292.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2526161,2526704,2526705,-61505,-74964,42,13459,0,13468.71,13460.42,320.4861,0,320.5,2526705,2527215,2527215,-99104,-111380,12276,12282.0,12287.54,292.5604,292.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2527281,2527787,2527787,-61489,-74964,42,13475,0,13471.14,13463.67,320.5634,0,320.5,2527787,2528335,2528335,-99100,-111380,12280,12280.14,12285.37,292.5088,292.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2528401,2528968,2528968,-61488,-74964,42,13476,0,13472.0,13466.59,320.6331,0,320.5,2528968,2529455,2529455,-99099,-111380,12281,12281.71,12283.32,292.4601,292.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2529521,2530051,2530051,-61489,-74964,42,13475,0,13470.86,13468.71,320.6836,0,320.5,2530051,2530575,2530575,-99117,-111380,12263,12277.86,12282.69,292.4451,292.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2530641,2531231,2531232,-61485,-74964,42,13479,0,13471.43,13469.55,320.7036,0,321.0,2531232,2531788,2531789,-99094,-111380,12286,12275.57,12280.8,292.4,292.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
