tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
111001,111519,111520,-77990,-112384,42,34394,0,34394.0,34394.0,818.9048,0,819.0,111520,112052,112052,-90029,-80810,-9219,-9221.571,-9222.0,-219.5714,-219,0.675293,0.773926,0.117188,-50.64885,-1.885496,1.755725,-40.78494,81.38952,19.63588,False,0,0,0
112124,112704,112705,-77975,-112384,42,34409,0,34396.14,34394.0,818.9048,0,819.0,112705,113174,113175,-90033,-80810,-9223,-9221.714,-9221.832,-219.5674,-219,0.662109,0.774902,0.120361,-50.41985,-1.992366,1.70229,-40.17492,81.17092,19.49471,False,0,0,0
113247,113790,113791,-78010,-112384,42,34374,0,34393.29,34394.84,818.9247,0,819.0,113791,114297,114297,-90065,-80810,-9255,-9226.429,-9221.786,-219.5663,-219,0.688721,0.794189,0.112793,-50.62595,-1.961832,1.763359,-40.64876,81.91656,19.63588,False,0,0,0
114370,114876,114877,-77984,-112384,42,34400,0,34394.14,34394.23,818.9103,0,819.0,114877,115419,115420,-90058,-80810,-9248,-9230.143,-9223.604,-219.6096,-219,0.665772,0.770752,0.121826,-50.74809,-1.923664,1.816794,-40.4708,81.01787,19.68294,False,0,0,0
115492,116061,116062,-77993,-112384,42,34391,0,34393.71,34394.2,818.9094,0,819.0,116062,116542,116543,-90049,-80810,-9239,-9232.571,-9226.164,-219.6706,-219,0.679688,0.782959,0.115479,-50.62595,-2.053435,1.824428,-40.65623,81.60975,19.73,False,0,0,0
116615,117147,117148,-78000,-112384,42,34384,0,34392.29,34394.01,818.905,0,819.0,117148,117664,117665,-90053,-80810,-9243,-9235.571,-9228.673,-219.7303,-219,0.663818,0.765381,0.120605,-50.46565,-2.0,1.534351,-40.58768,81.04502,19.58882,False,0,0,0
117736,118234,118235,-78011,-112384,42,34373,0,34389.29,34393.33,818.8889,0,819.0,118235,118787,118788,-90035,-80810,-9225,-9236.0,-9231.374,-219.7946,-219,0.675049,0.772217,0.125,-50.53435,-1.908397,1.801527,-40.79205,80.80501,19.63588,False,0,0,0
118859,119419,119420,-78003,-112384,42,34381,0,34387.43,34391.75,818.8511,0,819.0,119420,119909,119910,-90029,-80810,-9219,-9236.0,-9233.186,-219.8378,-219,0.674072,0.764648,0.12085,-50.55725,-1.961832,1.59542,-41.04722,81.01873,19.58882,False,0,0,0
119982,120505,120506,-77989,-112384,42,34395,0,34385.43,34390.05,818.8109,0,819.0,120506,121032,121033,-90053,-80810,-9243,-9238.857,-9234.287,-219.864,-219,0.689453,0.777344,0.115234,-50.63359,-1.938931,1.694657,-41.2619,81.56763,19.58882,False,0,0,0
121105,121690,121691,-78002,-112384,42,34382,0,34386.57,34388.24,818.7677,0,819.0,121691,122248,122249,-90036,-80810,-9226,-9234.714,-9236.076,-219.9066,-219,0.690186,0.792969,0.108887,-50.71756,-2.030534,1.80916,-40.77079,82.18112,19.58882,False,0,0,0
122321,122875,122876,-78001,-112384,42,34383,0,34384.14,34387.59,818.7521,0,819.0,122876,123371,123371,-90035,-80810,-9225,-9231.429,-9235.543,-219.8939,-219,0.679688,0.774414,0.119385,-50.62595,-2.061069,1.656489,-40.93934,81.23601,19.63588,False,0,0,0
123444,123962,123962,-78008,-112384,42,34376,0,34382.0,34386.24,818.72,0,819.0,123962,124493,124494,-90043,-80810,-9233,-9230.571,-9233.933,-219.8555,-219,0.687744,0.781738,0.114502,-50.70992,-1.931298,1.748092,-41.03865,81.66689,19.63588,False,0,0,0
124566,125147,125148,-77989,-112384,42,34395,0,34383.57,34384.58,818.6804,0,818.5,125148,125616,125616,-90053,-80810,-9243,-9230.571,-9232.616,-219.8242,-219,0.658691,0.764404,0.12207,-50.70992,-1.908397,1.687023,-40.39515,80.92667,19.63588,False,0,0,0
125689,126233,126234,-78002,-112384,42,34382,0,34384.86,34384.18,818.671,0,818.5,126234,126738,126739,-90055,-80810,-9245,-9233.429,-9231.815,-219.8051,-219,0.678711,0.780273,0.113037,-50.51908,-1.916031,1.763359,-40.72345,81.7568,19.63588,False,0,0,0
126812,127319,127320,-77999,-112384,42,34385,0,34385.43,34384.45,818.6772,0,818.5,127320,127861,127862,-90059,-80810,-9249,-9237.714,-9232.447,-219.8202,-219,0.674072,0.775147,0.119873,-50.68702,-1.938931,1.694657,-40.67537,81.20891,19.63588,False,0,0,0
