tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
36160,36657,36658,-100104,-112384,42,12280,0,12253.43,12249.0,291.6429,0,291.5,36658,37211,37212,-70020,-80810,10790,10770.29,10767.0,256.3571,256.0,0.684082,0.765137,0.114258,-50.44275,-1.977099,1.732824,-41.48495,81.5066,19.35353,False,0,0,0
37283,37842,37843,-100067,-112384,42,12317,0,12263.14,12250.73,291.6841,0,291.5,37843,38334,38335,-69995,-80810,10815,10777.14,10768.29,256.3878,256.0,0.696533,0.785889,0.112061,-50.67939,-1.732824,1.755725,-41.26443,81.88466,19.25941,False,0,0,0
38407,38928,38929,-100075,-112384,42,12309,0,12271.71,12255.59,291.7998,0,292.0,38929,39457,39457,-69991,-80810,10819,10784.57,10771.75,256.4703,256.5,0.670166,0.774902,0.116699,-50.64122,-2.015267,1.641221,-40.53683,81.43551,19.40059,False,0,0,0
39529,40114,40115,-100047,-112384,42,12337,0,12284.29,12261.9,291.9501,0,292.0,40115,40673,40673,-69987,-80810,10823,10792.57,10776.77,256.5898,256.5,0.670166,0.775879,0.115479,-50.53435,-1.992366,1.732824,-40.50849,81.53429,19.35353,False,0,0,0
40745,41299,41300,-100021,-112384,42,12363,0,12300.57,12270.67,292.1587,0,292.0,41300,41796,41796,-69984,-80810,10826,10801.0,10782.96,256.7371,257.0,0.666016,0.7771,0.115967,-50.64122,-1.862595,1.687023,-40.28673,81.51218,19.35353,False,0,0,0
41867,42385,42386,-100059,-112384,42,12325,0,12311.43,12282.37,292.4375,0,292.5,42386,42918,42919,-69955,-80810,10855,10813.57,10790.02,256.9052,257.0,0.675293,0.787109,0.111572,-50.65649,-1.80916,1.656489,-40.34611,81.93192,19.44765,False,0,0,0
42990,43571,43571,-100063,-112384,42,12321,0,12321.71,12293.75,292.7083,0,293.0,43571,44041,44042,-69956,-80810,10854,10826.0,10799.24,257.1248,257.0,0.672119,0.770264,0.116699,-50.68702,-1.946565,1.80916,-40.78548,81.3847,19.35353,False,0,0,0
44114,44657,44658,-100040,-112384,42,12344,0,12330.86,12304.7,292.969,0,293.0,44658,45163,45164,-69945,-80810,10865,10836.71,10809.72,257.3742,257.0,0.679932,0.778564,0.113037,-50.61832,-1.938931,1.717557,-40.83522,81.73895,19.35353,False,0,0,0
45235,45743,45744,-100037,-112384,42,12347,0,12335.14,12314.94,293.2128,0,293.0,45744,46286,46287,-69936,-80810,10874,10845.14,10820.29,257.6259,257.5,0.671387,0.766113,0.124023,-50.61069,-1.954199,1.740458,-40.86272,80.80418,19.44765,False,0,0,0
46359,46929,46929,-99908,-112384,42,12476,0,12359.0,12322.85,293.4012,0,293.5,46929,47409,47409,-69980,-80810,10830,10846.71,10830.02,257.8576,258.0,0.679443,0.788574,0.114258,-50.67176,-2.10687,1.709924,-40.45432,81.7555,19.35353,False,0,0,0
47480,48015,48016,-99921,-112384,42,12463,0,12377.0,12337.0,293.7381,0,294.0,48016,48531,48532,-69956,-80810,10854,10851.14,10836.55,258.0132,258.0,0.680664,0.77417,0.116943,-50.51908,-1.832061,1.694657,-41.00214,81.40986,19.44765,False,0,0,0
48605,49101,49102,-99919,-112384,42,12465,0,12391.57,12352.66,294.111,0,294.0,49102,49654,49654,-69928,-80810,10882,10859.14,10842.27,258.1492,258.0,0.693848,0.778564,0.118408,-50.49618,-1.885496,1.625954,-41.38181,81.35223,19.35353,False,0,0,0
49726,50287,50289,-99923,-112384,42,12461,0,12411.0,12367.89,294.4737,0,294.5,50289,50776,50777,-69961,-80810,10849,10858.29,10848.87,258.3065,258.0,0.678467,0.776611,0.116211,-50.51145,-1.870229,1.732824,-40.82708,81.4893,19.49471,False,0,0,0
50848,51373,51374,-99932,-112384,42,12452,0,12429.71,12384.77,294.8755,0,295.0,51374,51899,51900,-69920,-80810,10890,10863.43,10852.56,258.3943,258.0,0.682373,0.767334,0.115234,-50.68702,-2.083969,1.763359,-41.32883,81.45924,19.40059,False,0,0,0
51971,52558,52559,-99928,-112384,42,12456,0,12445.71,12402.37,295.2944,0,295.0,52559,53115,53116,-69928,-80810,10882,10865.86,10856.81,258.4956,258.5,0.675781,0.777588,0.115723,-50.45802,-1.740458,1.641221,-40.68248,81.53503,19.44765,False,0,0,0
