tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1788338,1788856,1788857,-57804,-86539,42,28735,0,28735.86,28736.0,684.1905,0,684.0,1788857,1789393,1789393,-63789,-58913,-4876,-4903.429,-4909.329,-116.8888,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1789459,1790037,1790037,-57808,-86539,42,28731,0,28735.14,28735.94,684.1891,0,684.0,1790037,1790513,1790513,-63809,-58913,-4896,-4901.429,-4907.019,-116.8338,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1790629,1791218,1791218,-57789,-86539,42,28750,0,28737.14,28735.63,684.1817,0,684.0,1791218,1791726,1791726,-63795,-58913,-4882,-4897.429,-4904.831,-116.7817,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1791793,1792300,1792301,-57798,-86539,42,28741,0,28737.86,28736.22,684.1958,0,684.0,1792301,1792846,1792846,-63782,-58913,-4869,-4891.571,-4901.933,-116.7127,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1792912,1793481,1793481,-57774,-86539,42,28765,0,28742.0,28736.86,684.2111,0,684.0,1793481,1793966,1793966,-63791,-58913,-4878,-4887.0,-4897.876,-116.6161,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1794031,1794563,1794564,-57766,-86539,42,28773,0,28747.29,28738.88,684.2589,0,684.0,1794564,1795086,1795086,-63780,-58913,-4867,-4880.857,-4893.618,-116.5147,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1795153,1795646,1795646,-57784,-86539,42,28755,0,28750.0,28742.17,684.3373,0,684.0,1795646,1796206,1796206,-63798,-58913,-4885,-4879.0,-4888.622,-116.3958,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1796271,1796827,1796827,-57798,-86539,42,28741,0,28750.86,28745.23,684.4103,0,684.5,1796827,1797325,1797326,-63806,-58913,-4893,-4881.429,-4884.855,-116.3061,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1797392,1797909,1797909,-57786,-86539,42,28753,0,28754.0,28747.44,684.4628,0,684.5,1797909,1798445,1798445,-63787,-58913,-4874,-4878.286,-4883.514,-116.2741,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1798511,1799090,1799090,-57790,-86539,42,28749,0,28753.86,28750.01,684.5239,0,684.5,1799090,1799565,1799565,-63796,-58913,-4883,-4878.429,-4881.467,-116.2254,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1799632,1800172,1800172,-57782,-86539,42,28757,0,28756.14,28751.51,684.5599,0,684.5,1800172,1800685,1800685,-63770,-58913,-4857,-4876.714,-4880.277,-116.1971,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1800751,1801254,1801255,-57786,-86539,42,28753,0,28754.43,28753.33,684.603,0,684.5,1801255,1801805,1801805,-63798,-58913,-4885,-4877.714,-4878.882,-116.1639,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1801871,1802435,1802436,-57778,-86539,42,28761,0,28752.71,28753.76,684.6133,0,684.5,1802436,1802925,1802925,-63786,-58913,-4873,-4878.571,-4878.425,-116.153,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1802991,1803518,1803518,-57771,-86539,42,28768,0,28754.57,28753.35,684.6036,0,684.5,1803518,1804044,1804045,-63794,-58913,-4881,-4878.0,-4878.482,-116.1543,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
1804110,1804698,1804699,-57772,-86539,42,28767,0,28758.29,28753.83,684.6149,0,684.5,1804699,1805258,1805258,-63782,-58913,-4869,-4874.571,-4878.293,-116.1498,-116,0,0,0,0,0,0,0,0,0,False,0,0,0
